asset,event,ts,side,edge,nfill,both,ev_raw,ev_hedged
ETH,2025-11-21,1763486100,long,0.02263469599573087,1,0,-0.73,-0.16916702077377177
ETH,2025-11-21,1763487000,short,0.021825815655891923,1,0,0.73,0.1700822138082141
ETH,2025-11-21,1763487000,long,0.0281741843441079,1,0,0.5599999999999999,-0.08838695938467012
ETH,2025-11-21,1763487000,long,0.022214159061491268,1,0,0.24,-0.25467007634930594
ETH,2025-11-21,1763487000,short,0.025325376505829222,1,0,0.85,0.4378433504981368
ETH,2025-11-20,1763487000,short,0.028475278302309226,1,0,0.19999999999999996,-0.1809266728241049
SOL,2025-11-20,1763487900,long,0.061189560296182055,1,0,0.58,0.25062793836166875
SOL,2025-11-20,1763487900,short,0.028810439703817914,0,0,0.0,0.0
ETH,2025-11-21,1763487900,short,0.0213350145308433,2,1,0.13,-0.032256534054677044
BTC,2025-11-21,1763487900,short,0.023054701572707392,1,0,0.63,-0.10812782201411719
BTC,2025-11-21,1763487900,long,0.02694529842729243,1,0,-0.61,0.1281278220141172
ETH,2025-11-20,1763487900,short,0.020610072417534098,2,1,0.21000000000000008,0.33768741149235787
ETH,2025-11-20,1763487900,long,0.029389927582465836,1,0,0.6,0.013610488451140101
SOL,2025-11-20,1763487900,long,0.061189560296182055,1,0,0.58,0.25062793836166875
SOL,2025-11-20,1763487900,short,0.028810439703817914,0,0,0.0,0.0
SOL,2025-11-20,1763488800,long,0.05599145658477367,0,0,0.0,0.0
ETH,2025-11-21,1763488800,long,0.02805291336763638,1,0,-0.23,0.2946695259012958
ETH,2025-11-21,1763488800,short,0.021947086632363555,2,1,0.13,-0.03216695704238251
BTC,2025-11-21,1763489700,long,0.0297615375694833,2,1,-0.050000000000000044,0.14112509446489702
ETH,2025-11-21,1763490600,short,0.0200233483046246,2,1,0.1799999999999999,0.05951248325863076
ETH,2025-11-20,1763492400,long,0.02595554244810261,1,0,-0.81,-0.3500727233345781
ETH,2025-11-20,1763492400,short,0.034044457551897334,2,1,0.20999999999999996,0.38103248820040336
BTC,2025-11-20,1763493300,long,0.022857683850016963,1,0,-0.43,0.19984937368229821
BTC,2025-11-20,1763495100,long,0.02176349952592549,1,0,-0.848,-0.4426622127372334
ETH,2025-11-19,1763495100,short,0.022842824105764548,1,0,-0.035,0.05546948726524582
XRP,2025-11-20,1763496000,long,0.053433340230206516,0,0,0.0,0.0
XRP,2025-11-20,1763496000,short,0.03656665976979345,0,0,0.0,0.0
SOL,2025-11-21,1763496000,long,0.07165169145676731,1,0,0.87,0.5869473238150912
XRP,2025-11-20,1763496000,short,0.058178671323226294,1,0,-0.031,0.057619080851514404
XRP,2025-11-20,1763496000,long,0.022821328676773778,0,0,0.0,0.0
SOL,2025-11-21,1763496000,short,0.04849960934646724,1,0,0.87,0.5869473238150912
XRP,2025-11-20,1763496000,long,0.053433340230206516,0,0,0.0,0.0
XRP,2025-11-20,1763496000,short,0.03656665976979345,0,0,0.0,0.0
SOL,2025-11-21,1763496000,long,0.03863422954737805,0,0,0.0,0.0
XRP,2025-11-20,1763496000,short,0.058178671323226294,1,0,-0.031,0.057619080851514404
XRP,2025-11-20,1763496000,long,0.022821328676773778,0,0,0.0,0.0
SOL,2025-11-21,1763497800,short,0.028196023404070014,1,0,-0.24000000000000002,0.13927805496274734
SOL,2025-11-21,1763497800,long,0.04180397659592994,0,0,0.0,0.0
ETH,2025-11-21,1763500500,short,0.026652007412985124,1,0,-0.03400000000000003,-0.18479230750504208
SOL,2025-11-21,1763501400,short,0.03860019467186271,1,0,0.86,0.5764445539220489
SOL,2025-11-21,1763501400,long,0.021399805328137234,0,0,0.0,0.0
ETH,2025-11-21,1763504100,short,0.03566042457590479,1,0,-0.31,0.3420362755955078
ETH,2025-11-21,1763512200,long,0.026149075451134873,1,0,0.69,0.10415797606788013
ETH,2025-11-21,1763512200,short,0.030568007425549104,0,0,0.0,0.0
ETH,2025-11-21,1763512200,long,0.029431992574450838,1,0,0.84,0.4094969535730139
SOL,2025-11-21,1763519400,short,0.024771434290749905,1,0,-0.85,-0.5661580975879764
SOL,2025-11-21,1763519400,long,0.021228565709250136,0,0,0.0,0.0
SOL,2025-11-21,1763521200,long,0.0682634527886834,0,0,0.0,0.0
BTC,2025-11-20,1763555400,short,0.020544230707656208,2,1,0.13999999999999996,-0.04298717111227396
XRP,2025-11-20,1763567100,long,0.03133803565284676,1,0,0.03500000000000003,0.10757647412861573
SOL,2025-11-20,1763567100,short,0.0577509843106534,2,1,0.21499999999999997,0.3087942830115563
XRP,2025-11-21,1763568900,long,0.02604216483784283,0,0,0.0,0.0
XRP,2025-11-21,1763568900,short,0.023957835162157215,1,0,0.121,0.282266386332225
XRP,2025-11-20,1763568900,long,0.03774193431034778,0,0,0.0,0.0
XRP,2025-11-20,1763568900,short,0.026258065689652055,2,1,0.18899999999999995,0.34859230662825524
XRP,2025-11-21,1763568900,long,0.02604216483784283,0,0,0.0,0.0
XRP,2025-11-21,1763568900,short,0.023957835162157215,1,0,0.121,0.282266386332225
SOL,2025-11-21,1763571600,short,0.02418135149584999,1,0,-0.02200000000000002,-0.042608572476135524
ETH,2025-11-22,1763572500,long,0.024293441328840704,1,0,-0.21000000000000002,0.02011062845427425
ETH,2025-11-22,1763572500,long,0.029877083512502844,2,1,-0.33000000000000007,-0.24340679419095174
ETH,2025-11-22,1763572500,long,0.02751551120971829,2,1,-0.15000000000000002,-0.2002681448513451
SOL,2025-11-22,1763572500,short,0.03163540229831019,0,0,0.0,0.0
SOL,2025-11-22,1763572500,long,0.03836459770168976,0,0,0.0,0.0
SOL,2025-11-22,1763572500,short,0.03163540229831019,0,0,0.0,0.0
SOL,2025-11-22,1763572500,long,0.03836459770168976,0,0,0.0,0.0
BTC,2025-11-22,1763572500,long,0.029958412214223795,1,0,-0.46,-0.021224273592906406
ETH,2025-11-21,1763572500,long,0.02910550225815145,2,1,-0.15000000000000008,-0.04917150897635747
BTC,2025-11-22,1763573400,long,0.023703337680411662,1,0,-0.29000000000000004,0.10458506901439019
ETH,2025-11-22,1763573400,short,0.025882801103675912,1,0,-0.74,-0.4638688831175419
SOL,2025-11-20,1763575200,long,0.02553368837248926,1,0,-0.36,-0.3357470028485187
SOL,2025-11-20,1763575200,short,0.030466311627510678,2,1,0.354,0.33675976899499427
SOL,2025-11-20,1763575200,long,0.11358353005318134,2,1,0.62,0.6102383669583634
XRP,2025-11-22,1763575200,long,0.039700297271997975,0,0,0.0,0.0
ETH,2025-11-22,1763576100,short,0.020722632869156987,1,0,0.74,0.4733413904671697
BTC,2025-11-22,1763576100,short,0.03435902604700214,2,1,0.17299999999999993,0.2722549084364819
ETH,2025-11-22,1763577000,long,0.02422871687442507,1,0,0.69,0.4614760055583286
BTC,2025-11-22,1763577000,long,0.023417849000598956,1,0,0.43999999999999995,0.035028021283944
SOL,2025-11-22,1763582400,short,0.02962966793155264,0,0,0.0,0.0
SOL,2025-11-21,1763582400,long,0.048340136543588486,1,0,0.57,0.4490332009541314
ETH,2025-11-21,1763583300,short,0.022652733855249463,1,0,0.69,0.45282197819634373
SOL,2025-11-21,1763584200,short,0.039409579408719364,1,0,0.25,0.12840536837471372
BTC,2025-11-22,1763586000,short,0.028126666958150803,0,0,0.0,0.0
ETH,2025-11-21,1763586900,short,0.025092119965145376,1,0,-0.07799999999999996,-0.26224480369747716
BTC,2025-11-22,1763586900,short,0.025852240154042305,0,0,0.0,0.0
SOL,2025-11-21,1763587800,short,0.032771222273058065,1,0,-0.02200000000000002,-0.05362118776793936
SOL,2025-11-21,1763587800,long,0.021228777726941983,0,0,0.0,0.0
SOL,2025-11-21,1763588700,long,0.025941742041652782,0,0,0.0,0.0
SOL,2025-11-20,1763589600,long,0.07813133303960829,2,1,0.53,0.5192145780376054
SOL,2025-11-20,1763589600,short,0.02186866696039169,1,0,-0.18000000000000005,-0.29873981298022756
BTC,2025-11-22,1763589600,short,0.03014744516267709,1,0,0.59,0.03899403655756961
ETH,2025-11-21,1763591400,long,0.02058131931191287,1,0,0.10999999999999999,-0.14443873624820697
ETH,2025-11-21,1763591400,short,0.02167940104917876,1,0,0.47,-0.027340527051359476
BTC,2025-11-22,1763591400,long,0.02163241706693353,1,0,0.09999999999999998,-0.16141546880032287
ETH,2025-11-21,1763594100,short,0.02352666258278735,2,1,0.10900000000000003,-0.047064145336785476
ETH,2025-11-21,1763594100,short,0.0224982893829212,2,1,0.19000000000000006,0.017451816524228753
ETH,2025-11-21,1763594100,long,0.027501710617078956,1,0,0.16000000000000003,-0.19538415837653733
ETH,2025-11-21,1763595000,short,0.02108975268807145,1,0,0.75,0.27946936193923133
SOL,2025-11-21,1763596800,long,0.06016461040940402,1,0,0.3999999999999999,0.06035534787378238
ETH,2025-11-21,1763598600,long,0.027739981821810034,2,1,-0.18000000000000005,-0.339884367981788
XRP,2025-11-21,1763601300,long,0.03642940274753559,0,0,0.0,0.0
SOL,2025-11-21,1763603100,short,0.022266631084296495,0,0,0.0,0.0
SOL,2025-11-22,1763605800,long,0.03970205468310073,0,0,0.0,0.0
BTC,2025-11-22,1763613000,short,0.022111846504785815,1,0,0.57,-0.2795284043542773
ETH,2025-11-21,1763613900,long,0.025987500138831443,2,1,-0.10000000000000009,-0.3382717812139382
SOL,2025-11-21,1763614800,long,0.04447890790824838,0,0,0.0,0.0
ETH,2025-11-21,1763620200,long,0.021643933824166517,2,1,0.976,0.8306085254157991
SOL,2025-11-22,1763625600,long,0.036490565995498825,0,0,0.0,0.0
BTC,2025-11-22,1763633700,long,0.021089828807382416,1,0,0.87,0.3876721250246959
BTC,2025-11-21,1763646300,long,0.02570570137390016,2,1,-0.24000000000000005,0.04956806943247605
BTC,2025-11-21,1763655300,short,0.027133685582555134,2,1,0.1,-0.07209537940277813
SOL,2025-11-21,1763655300,short,0.07175647548868891,1,0,-0.68,-0.4090886526847284
SOL,2025-11-22,1763656200,long,0.03053563775136081,1,0,-0.21000000000000002,-0.02991839340765806
XRP,2025-11-21,1763658000,short,0.03053281718656453,2,1,0.15500000000000003,0.2547575171322562
XRP,2025-11-21,1763658000,long,0.02546718281343563,2,1,-0.09899999999999998,-0.19875751713225615
XRP,2025-11-21,1763658000,short,0.03053281718656453,2,1,0.15500000000000003,0.2547575171322562
XRP,2025-11-21,1763658000,long,0.02546718281343563,2,1,-0.09899999999999998,-0.19875751713225615
SOL,2025-11-23,1763658900,long,0.048006631281914514,0,0,0.0,0.0
XRP,2025-11-23,1763658900,long,0.022219238434979083,1,0,-0.21000000000000002,-0.33722736941934056
XRP,2025-11-23,1763658900,short,0.04778076156502076,0,0,0.0,0.0
SOL,2025-11-23,1763658900,short,0.08253503555110253,0,0,0.0,0.0
SOL,2025-11-22,1763658900,short,0.06837891256180162,1,0,0.22999999999999998,0.11400751175663462
XRP,2025-11-23,1763658900,long,0.047255308085828895,0,0,0.0,0.0
XRP,2025-11-23,1763658900,short,0.022744691914171167,1,0,-0.21000000000000002,-0.33722736941934056
BTC,2025-11-23,1763658900,long,0.02565274482595914,1,0,-0.25,-0.22352406063492086
BTC,2025-11-23,1763658900,long,0.05229269191737074,1,0,0.38,0.4126244414901514
BTC,2025-11-23,1763658900,long,0.023428030546748024,2,1,-0.16999999999999998,-0.16277823041888212
XRP,2025-11-22,1763658900,long,0.09589202321007106,0,0,0.0,0.0
ETH,2025-11-23,1763658900,long,0.03738280980159092,1,0,0.37,0.33342233035702823
ETH,2025-11-23,1763658900,long,0.03370114058638385,2,1,-0.14000000000000007,-0.1287092407547857
XRP,2025-11-22,1763658900,long,0.09539088818703689,0,0,0.0,0.0
XRP,2025-11-23,1763658900,long,0.051165237307459366,0,0,0.0,0.0
ETH,2025-11-23,1763658900,long,0.0521068414658008,2,1,-0.15000000000000002,-0.1576616336183418
ETH,2025-11-23,1763658900,short,0.032877339588561205,2,1,0.16000000000000003,0.17097163191439796
BTC,2025-11-23,1763658900,short,0.036882628209001234,1,0,-0.060000000000000005,-0.05166940746618125
XRP,2025-11-23,1763658900,long,0.022219238434979083,1,0,-0.21000000000000002,-0.33722736941934056
XRP,2025-11-23,1763658900,short,0.04778076156502076,0,0,0.0,0.0
ETH,2025-11-22,1763658900,long,0.06547626931893813,2,1,-0.19000000000000006,-0.1758148932149312
ETH,2025-11-23,1763658900,short,0.026228577822960508,1,0,0.20999999999999996,0.18471308960224253
XRP,2025-11-23,1763658900,long,0.047255308085828895,0,0,0.0,0.0
XRP,2025-11-23,1763658900,short,0.022744691914171167,1,0,-0.21000000000000002,-0.33722736941934056
XRP,2025-11-23,1763658900,short,0.06668638123328141,0,0,0.0,0.0
ETH,2025-11-23,1763658900,short,0.024539514953321295,2,1,0.05999999999999998,0.053005645653563395
XRP,2025-11-23,1763659800,long,0.021411511513381276,0,0,0.0,0.0
XRP,2025-11-23,1763659800,short,0.058588488486618795,0,0,0.0,0.0
XRP,2025-11-23,1763659800,short,0.029383044725517116,0,0,0.0,0.0
XRP,2025-11-22,1763659800,long,0.052336580930279375,0,0,0.0,0.0
XRP,2025-11-22,1763659800,short,0.027663419069720696,0,0,0.0,0.0
BTC,2025-11-23,1763659800,long,0.026775618564036652,2,1,-0.134,-0.14314356777503576
XRP,2025-11-22,1763659800,short,0.10502532439520618,0,0,0.0,0.0
XRP,2025-11-23,1763660700,short,0.02279860911766063,0,0,0.0,0.0
XRP,2025-11-23,1763660700,long,0.040201390882339316,0,0,0.0,0.0
ETH,2025-11-22,1763660700,long,0.047674188702212295,2,1,0.83,0.7929633462333621
ETH,2025-11-22,1763660700,short,0.04632581129778757,1,0,-0.55,-0.3926047350075027
BTC,2025-11-22,1763661600,long,0.020747314374662373,2,1,-0.11000000000000001,-0.02712779657784334
SOL,2025-11-22,1763661600,long,0.022385302196187062,1,0,0.040000000000000036,-0.005375007100665713
SOL,2025-11-22,1763661600,short,0.0366146978038131,1,0,0.20999999999999996,0.0558059882366303
ETH,2025-11-23,1763662500,long,0.025095459142685517,2,1,-0.1,-0.06615077884238016
BTC,2025-11-22,1763662500,long,0.03496280136167562,2,1,-0.17500000000000004,-0.21203696769925767
BTC,2025-11-22,1763662500,short,0.02503719863832421,2,1,0.23499999999999993,0.27203696769925756
ETH,2025-11-23,1763662500,short,0.021453715778808835,1,0,-0.4,-0.2848930239100805
BTC,2025-11-22,1763663400,long,0.03975078245211083,2,1,-0.16000000000000003,-0.10351450045761171
BTC,2025-11-22,1763663400,short,0.02024921754788911,2,1,0.21999999999999992,0.1635145004576116
ETH,2025-11-22,1763663400,long,0.033056289871680855,2,1,0.823,0.7861350846576813
BTC,2025-11-23,1763665200,short,0.026510275878973588,2,1,0.20499999999999996,0.20136490630664278
XRP,2025-11-23,1763665200,short,0.08023360994257595,1,0,-0.21000000000000002,-0.33950494674500165
ETH,2025-11-23,1763665200,short,0.029148448032768837,1,0,-0.26,-0.2817486263095175
ETH,2025-11-23,1763666100,long,0.020775086783266783,1,0,-0.26,-0.2792428210949803
ETH,2025-11-22,1763667000,long,0.03298421128244389,2,1,-0.20999999999999996,-0.20635427573329942
ETH,2025-11-22,1763667000,short,0.027015788717556277,2,1,0.26999999999999996,0.26635427573329945
ETH,2025-11-23,1763672400,short,0.02157203198745883,1,0,0.3999999999999999,0.3336730405476789
BTC,2025-11-23,1763672400,short,0.02316392489571939,1,0,-0.41000000000000003,-0.3879744233018656
ETH,2025-11-21,1763672400,short,0.03231175308139189,2,1,0.36000000000000004,0.3399004784924127
BTC,2025-11-22,1763673300,short,0.022953941705409764,1,0,0.3999999999999999,0.16610517495525082
BTC,2025-11-22,1763675100,long,0.025865546222857194,2,1,-0.043999999999999956,0.034696132803620855
ETH,2025-11-21,1763676000,short,0.0216316505005405,2,1,-0.805,-0.6425552141076317
BTC,2025-11-22,1763676900,short,0.022633581565374428,2,1,0.18000000000000005,0.07000817333394037
BTC,2025-11-23,1763677800,long,0.025001651842176953,1,0,-0.51,-0.37512400229423587
BTC,2025-11-23,1763677800,short,0.03499834815782299,1,0,-0.3,-0.17513600229726625
BTC,2025-11-23,1763678700,long,0.024410998138394646,2,1,-0.06999999999999995,-0.032014770884903725
BTC,2025-11-23,1763678700,short,0.024828310762049388,1,0,-0.14,-0.050301417179545255
ETH,2025-11-21,1763679600,short,0.022630989490414644,1,0,-0.043000000000000003,0.061680164537296224
BTC,2025-11-23,1763679600,long,0.020572001074056878,1,0,-0.024,0.00023187217364908919
XRP,2025-11-22,1763681400,short,0.022917045255310464,1,0,-0.02100000000000002,-0.06217606372434037
XRP,2025-11-22,1763681400,long,0.03708295474468959,1,0,0.041000000000000036,0.08217606372434039
XRP,2025-11-22,1763681400,short,0.022917045255310464,1,0,-0.02100000000000002,-0.06217606372434037
XRP,2025-11-22,1763681400,long,0.03708295474468959,1,0,0.041000000000000036,0.08217606372434039
SOL,2025-11-21,1763683200,long,0.020912811240770157,2,1,0.766,0.49421420023861695
SOL,2025-11-21,1763683200,long,0.13146985661137767,2,1,-0.47,-0.3749021323635161
SOL,2025-11-21,1763684100,long,0.056250239890063725,2,1,-0.746,-0.45603509818303634
ETH,2025-11-21,1763687700,long,0.03245809870041816,2,1,-0.23000000000000004,-0.06528414589868117
ETH,2025-11-21,1763691300,short,0.035045795617252185,2,1,0.22000000000000003,0.07280979260051987
ETH,2025-11-21,1763700300,long,0.05068950363784608,2,1,-0.32000000000000006,-0.2634906639900764
ETH,2025-11-21,1763706600,long,0.0396437165337542,2,1,0.6689999999999999,0.6191515867307376
BTC,2025-11-22,1763736300,long,0.04150643789077235,2,1,-0.15799999999999997,-0.14985523730497755
ETH,2025-11-24,1763745300,short,0.026256175012031924,2,1,0.16299999999999992,0.13396293142255628
ETH,2025-11-24,1763745300,long,0.020877851654408586,1,0,-0.15000000000000002,-0.23864436002591408
BTC,2025-11-23,1763745300,long,0.025207525057640456,1,0,0.59,0.44142195673405815
BTC,2025-11-24,1763745300,short,0.02736829341681557,2,1,0.20000000000000007,0.19395568607960348
BTC,2025-11-24,1763745300,long,0.02698738682271995,1,0,0.5700000000000001,0.40426279042607144
ETH,2025-11-24,1763745300,short,0.025995300502463792,1,0,-0.29000000000000004,-0.4134312773060113
ETH,2025-11-23,1763745300,short,0.05291428872235515,1,0,0.29000000000000004,0.26027496837485675
ETH,2025-11-23,1763745300,long,0.02572240187635977,1,0,-0.24000000000000002,-0.26864479523696644
ETH,2025-11-24,1763745300,short,0.03172498039644456,1,0,0.51,0.3718527899440923
ETH,2025-11-24,1763746200,long,0.02195619784172642,1,0,-0.29000000000000004,-0.40102668834598865
ETH,2025-11-22,1763746200,long,0.02957522638965382,2,1,-0.2700000000000001,-0.23875618896031692
BTC,2025-11-24,1763746200,long,0.020988334602611403,2,1,-0.062000000000000055,-0.09922387205529315
ETH,2025-11-24,1763747100,long,0.02301410338791121,1,0,-0.31,-0.42250348760113376
ETH,2025-11-24,1763747100,short,0.02698589661208861,1,0,-0.16,-0.24181047602519157
ETH,2025-11-22,1763747100,long,0.021702348834089502,1,0,0.20899999999999996,0.3005086033912695
ETH,2025-11-22,1763747100,short,0.04829765116591045,1,0,-0.5,-0.3780965147851828
ETH,2025-11-24,1763748000,long,0.021154085892337804,1,0,0.54,0.3899448052028362
ETH,2025-11-23,1763748000,long,0.02366770224297987,1,0,0.56,0.5144408137324138
ETH,2025-11-23,1763748000,short,0.03633229775702007,1,0,-0.21000000000000002,-0.24653951386838285
BTC,2025-11-24,1763748900,long,0.026381274202294414,2,1,-0.1499999999999999,-0.17805766356579739
ETH,2025-11-24,1763748900,long,0.022630178545321677,0,0,0.0,0.0
BTC,2025-11-23,1763748900,short,0.04166850793501953,2,1,0.262,0.314116786495206
BTC,2025-11-23,1763748900,long,0.027331492064980534,2,1,-0.19300000000000006,-0.24511678649520607
ETH,2025-11-23,1763748900,long,0.02000536248972362,0,0,0.0,0.0
ETH,2025-11-23,1763749800,short,0.025402754841323705,2,1,-0.7600000000000001,-0.7240271311402597
ETH,2025-11-23,1763749800,long,0.034597245158676015,1,0,0.63,0.5116418447282416
BTC,2025-11-23,1763751600,short,0.04819012770051412,2,1,0.2859999999999999,0.29368084923565835
BTC,2025-11-23,1763751600,long,0.024809872299485836,2,1,-0.21299999999999997,-0.2206808492356584
BTC,2025-11-23,1763753400,long,0.023738723067779022,2,1,-0.02299999999999998,-0.06208817714063038
ETH,2025-11-23,1763753400,short,0.04860122873360839,1,0,0.5700000000000001,0.5152049001533326
ETH,2025-11-24,1763753400,long,0.02064157498632735,1,0,0.17400000000000004,0.06440266841176534
ETH,2025-11-23,1763754300,long,0.025189067553592404,1,0,-0.31000000000000005,-0.20994892689288647
ETH,2025-11-23,1763754300,short,0.041810932446407656,1,0,0.35,0.2499489268928864
ETH,2025-11-23,1763757000,long,0.024005380832751166,1,0,-0.71,-0.5163819554993375
ETH,2025-11-23,1763757000,short,0.035994619167248776,1,0,-0.43000000000000005,-0.20699634631029218
BTC,2025-11-22,1763760600,short,0.02487097056231824,2,1,0.07899999999999999,0.06256431389874378
ETH,2025-11-23,1763761500,short,0.023513642924797407,1,0,-0.05,-0.07557127842134984
ETH,2025-11-23,1763761500,long,0.026486357075202527,1,0,-0.17,-0.223772949623163
BTC,2025-11-23,1763763300,long,0.028132825362129577,2,1,-0.08999999999999997,-0.15853169023524388
BTC,2025-11-24,1763763300,long,0.02386940401693005,2,1,-0.11000000000000001,-0.16615514951281476
