asset,event,ts,side,edge,nfill,both,ev_raw,ev_hedged
ETH,2025-12-09,1765034100,short,0.021553899307090507,1,0,-0.16000000000000003,0.31852248819434514
BTC,2025-12-11,1765034100,long,0.03743106987224909,2,1,-0.10000000000000009,-0.10161625532297516
BTC,2025-12-11,1765034100,short,0.02256893012775074,1,0,-0.19000000000000006,-0.19594058867770764
ETH,2025-12-09,1765035000,long,0.02750346406214188,1,0,-0.18000000000000005,0.34438426414009893
ETH,2025-12-10,1765036800,long,0.0217851901528745,0,0,0.0,0.0
BTC,2025-12-11,1765040400,long,0.020792502910554678,1,0,-0.09999999999999998,-0.09861744357416889
BTC,2025-12-11,1765045800,long,0.021080258835609378,1,0,-0.09,-0.08922230624265935
ETH,2025-12-11,1765053900,long,0.030999322869841528,0,0,0.0,0.0
BTC,2025-12-10,1765060200,short,0.023998440133580323,1,0,-0.12,-0.2607693263358153
BTC,2025-12-11,1765062900,long,0.02135244135245684,0,0,0.0,0.0
BTC,2025-12-11,1765062900,short,0.028647558647543203,1,0,-0.08,-0.09864453308053134
BTC,2025-12-10,1765065600,long,0.02209018935718854,1,0,-0.08999999999999997,0.03751733828918166
BTC,2025-12-10,1765065600,long,0.03273290833873621,1,0,0.5800000000000001,0.3141560921576663
ETH,2025-12-10,1765065600,short,0.03260337995340157,0,0,0.0,0.0
ETH,2025-12-10,1765065600,long,0.0473966200465985,0,0,0.0,0.0
ETH,2025-12-10,1765065600,long,0.024949600686898332,0,0,0.0,0.0
ETH,2025-12-10,1765065600,short,0.04505039931310184,0,0,0.0,0.0
ETH,2025-12-11,1765066500,long,0.030088930679900594,0,0,0.0,0.0
BTC,2025-12-11,1765067400,short,0.029538430167181495,1,0,-0.16,-0.17998419390116308
BTC,2025-12-11,1765067400,long,0.030461569832818558,1,0,-0.28,-0.3066742094408103
BTC,2025-12-10,1765068300,long,0.021959834902540276,0,0,0.0,0.0
ETH,2025-12-11,1765071900,long,0.022437848492977697,0,0,0.0,0.0
ETH,2025-12-10,1765072800,short,0.03290439337782303,1,0,-0.20999999999999996,0.21290208581570835
BTC,2025-12-11,1765073700,long,0.02613167280306694,1,0,-0.21999999999999997,-0.19658803341598857
BTC,2025-12-11,1765078200,short,0.020837136262380707,1,0,-0.10999999999999999,-0.10292913592680793
ETH,2025-12-10,1765078200,long,0.025864599820865974,1,0,-0.19999999999999996,0.20657720928510592
ETH,2025-12-10,1765079100,short,0.023164086147388185,0,0,0.0,0.0
BTC,2025-12-10,1765081800,short,0.021627211967134685,1,0,0.07999999999999996,0.15401417821979235
ETH,2025-12-10,1765085400,long,0.020644909000900213,0,0,0.0,0.0
BTC,2025-12-11,1765086300,short,0.026826100887852644,0,0,0.0,0.0
BTC,2025-12-11,1765086300,long,0.02317389911214751,1,0,0.32000000000000006,0.33477850022273337
BTC,2025-12-10,1765086300,long,0.027038765908748097,1,0,0.74,0.5318178413409845
BTC,2025-12-11,1765087200,long,0.02064635667040804,0,0,0.0,0.0
ETH,2025-12-10,1765089000,long,0.023434446768533013,1,0,0.06000000000000005,0.2067509461192558
BTC,2025-12-10,1765090800,long,0.02159609905640769,1,0,0.07999999999999996,0.15566646323632832
BTC,2025-12-10,1765091700,short,0.023503179983822675,1,0,0.74,0.5326764046853527
ETH,2025-12-11,1765092600,short,0.029055992550448217,0,0,0.0,0.0
BTC,2025-12-10,1765094400,short,0.021717973026365245,1,0,-0.18000000000000005,0.00338139614211469
ETH,2025-12-11,1765094400,short,0.022226360296002445,0,0,0.0,0.0
BTC,2025-12-10,1765094400,long,0.021584568666507487,2,1,-0.08000000000000007,-0.0138661877615988
BTC,2025-12-11,1765094400,short,0.027252029167221692,1,0,0.31000000000000005,0.334708630830205
BTC,2025-12-11,1765094400,long,0.02274797083277824,0,0,0.0,0.0
BTC,2025-12-11,1765095300,long,0.027159760243294695,1,0,0.30000000000000004,0.3351677302641362
BTC,2025-12-11,1765095300,short,0.03284023975670536,1,0,0.45999999999999996,0.500851815122369
BTC,2025-12-10,1765095300,long,0.02215581574010783,2,1,-0.15000000000000002,-0.08941042192126111
ETH,2025-12-10,1765098900,long,0.021580547850214682,0,0,0.0,0.0
SOL,2025-12-10,1765098900,long,0.03648576267578707,0,0,0.0,0.0
SOL,2025-12-10,1765101600,short,0.03256161277235514,0,0,0.0,0.0
SOL,2025-12-10,1765102500,long,0.023488223771847228,0,0,0.0,0.0
ETH,2025-12-10,1765105200,long,0.020218537919252988,1,0,0.42000000000000004,-0.14806923938713912
ETH,2025-12-10,1765105200,short,0.039781462080747065,0,0,0.0,0.0
ETH,2025-12-11,1765111500,long,0.02091488488831894,0,0,0.0,0.0
BTC,2025-12-11,1765111500,short,0.02147399430038799,1,0,-0.05,-0.058880100029121765
BTC,2025-12-11,1765112400,long,0.02491602658874692,1,0,0.24,0.22378440200697416
BTC,2025-12-10,1765114200,short,0.020200483736009245,2,1,0.20999999999999996,0.21001973487080636
BTC,2025-12-10,1765114200,long,0.029799516263990578,1,0,0.42000000000000004,0.14528167254209273
BTC,2025-12-11,1765114200,short,0.02546795234474697,1,0,-0.41000000000000003,-0.47068823251167835
BTC,2025-12-11,1765114200,long,0.024532047655252853,1,0,0.42000000000000004,0.35933783615280496
ETH,2025-12-11,1765117800,short,0.05107479659824721,1,0,-0.128,0.09837839899159498
ETH,2025-12-11,1765117800,long,0.023925203401752748,1,0,-0.25,0.05290572379333408
ETH,2025-12-10,1765117800,short,0.054000954186123495,0,0,0.0,0.0
ETH,2025-12-11,1765117800,long,0.0424214529049074,1,0,0.09999999999999998,0.23110542811592696
ETH,2025-12-11,1765117800,short,0.027578547095092665,0,0,0.0,0.0
BTC,2025-12-10,1765118700,short,0.020969384875698882,1,0,0.12,0.26979622631592604
ETH,2025-12-11,1765119600,long,0.038183167164478116,1,0,-0.4,-0.05512049941092745
ETH,2025-12-11,1765119600,short,0.051816832835521964,1,0,-0.25,0.0449594422733004
BTC,2025-12-10,1765119600,short,0.03290023132420061,1,0,-0.08499999999999996,0.05255185604840387
BTC,2025-12-11,1765119600,long,0.039406065810656976,1,0,-0.19000000000000006,-0.10892553763379172
BTC,2025-12-11,1765119600,short,0.02459393418934286,1,0,-0.10099999999999998,-0.04316256661206853
BTC,2025-12-10,1765119600,short,0.029240479472389613,1,0,-0.17000000000000004,0.04494010215407909
SOL,2025-12-10,1765120500,short,0.020153941654168173,1,0,-0.03,-0.05890625735393126
BTC,2025-12-11,1765122300,short,0.020500792484206665,1,0,-0.26,-0.20869747605764835
ETH,2025-12-11,1765123200,long,0.05012783995226022,1,0,0.09999999999999998,0.1816405921371336
ETH,2025-12-11,1765123200,short,0.049872160047739644,1,0,0.16999999999999993,0.2987463501836416
ETH,2025-12-11,1765123200,short,0.06342270215384327,0,0,0.0,0.0
ETH,2025-12-11,1765123200,long,0.046577297846156496,0,0,0.0,0.0
ETH,2025-12-11,1765123200,short,0.03462676605493975,1,0,0.09999999999999998,0.1816405921371336
ETH,2025-12-10,1765123200,long,0.023222667132227315,1,0,-0.06400000000000006,0.13934342011903528
BTC,2025-12-10,1765125900,long,0.021348504913004218,1,0,0.039000000000000035,0.08046676929857818
BTC,2025-12-11,1765128600,long,0.029310815095868747,0,0,0.0,0.0
ETH,2025-12-11,1765128600,short,0.023924579111366695,0,0,0.0,0.0
BTC,2025-12-11,1765128600,long,0.02567934682910833,1,0,-0.27,-0.20941377089931507
BTC,2025-12-11,1765128600,short,0.024320653170891604,1,0,0.29000000000000004,0.22941377089931508
ETH,2025-12-11,1765129500,short,0.02642990459583172,1,0,0.15000000000000002,0.20310942975263158
ETH,2025-12-11,1765129500,long,0.02157009540416821,0,0,0.0,0.0
ETH,2025-12-11,1765140300,long,0.027907816956829645,1,0,0.16000000000000003,0.12727878515128582
BTC,2025-12-11,1765143000,long,0.03284187027259611,0,0,0.0,0.0
BTC,2025-12-11,1765149300,long,0.03291747472518525,2,1,-0.06,-0.0601775587532507
ETH,2025-12-11,1765152000,long,0.020195358446013945,0,0,0.0,0.0
ETH,2025-12-11,1765152900,long,0.0208248967238176,0,0,0.0,0.0
BTC,2025-12-11,1765156500,short,0.020975300017619047,1,0,0.3999999999999999,0.32688777529444435
SOL,2025-12-11,1765165500,long,0.04803648866259813,0,0,0.0,0.0
BTC,2025-12-11,1765172700,short,0.028094894982211627,1,0,0.64,0.5135548212725233
BTC,2025-12-11,1765173600,short,0.020824236658673168,0,0,0.0,0.0
ETH,2025-12-11,1765173600,short,0.02569530796486641,1,0,-0.25,-0.1861610359205007
ETH,2025-12-11,1765173600,long,0.024304692035133524,1,0,0.27,0.20616103592050072
ETH,2025-12-11,1765179900,short,0.021097322240023808,1,0,-0.13,-0.08555843568868626
BTC,2025-12-11,1765180800,long,0.02540312211130069,1,0,-0.09999999999999998,-0.17977350000629766
BTC,2025-12-11,1765180800,long,0.021202072309260744,1,0,0.31000000000000005,0.17386301338233778
ETH,2025-12-11,1765181700,short,0.021782481772919082,1,0,0.24,0.2983853278280677
SOL,2025-12-11,1765185300,long,0.039630976150462516,0,0,0.0,0.0
SOL,2025-12-11,1765185300,short,0.03736902384953755,0,0,0.0,0.0
SOL,2025-12-11,1765185300,long,0.039630976150462516,0,0,0.0,0.0
SOL,2025-12-11,1765185300,short,0.03736902384953755,0,0,0.0,0.0
XRP,2025-12-11,1765194300,short,0.041471339823433206,0,0,0.0,0.0
XRP,2025-12-11,1765194300,long,0.03852866017656664,0,0,0.0,0.0
XRP,2025-12-11,1765194300,short,0.041471339823433206,0,0,0.0,0.0
XRP,2025-12-11,1765194300,long,0.03852866017656664,0,0,0.0,0.0
ETH,2025-12-11,1765198800,long,0.021055359168655752,1,0,0.21999999999999997,0.2793357701513144
BTC,2025-12-11,1765202400,short,0.024003508912953664,2,1,-0.8300000000000001,-0.7980390204857545
BTC,2025-12-11,1765202400,short,0.020819571777904167,0,0,0.0,0.0
BTC,2025-12-11,1765206000,long,0.020606866371039922,2,1,0.86,0.8423692113254785
BTC,2025-12-11,1765206900,long,0.02997488968779427,2,1,-0.10000000000000009,-0.11032400328345972
ETH,2025-12-11,1765209600,short,0.03535161193799263,0,0,0.0,0.0
ETH,2025-12-11,1765211400,short,0.023240591306234237,0,0,0.0,0.0
BTC,2025-12-11,1765212300,short,0.022644846547892672,1,0,-0.15000000000000002,-0.18012348333762418
SOL,2025-12-11,1765212300,short,0.021403764458241215,1,0,0.10099999999999998,0.023886477970436693
BTC,2025-12-11,1765213200,long,0.025656737253044515,1,0,0.33000000000000007,0.3108385261952993
BTC,2025-12-11,1765213200,short,0.02434326274695553,2,1,0.21000000000000002,0.20811506958711523
SOL,2025-12-11,1765213200,long,0.02897042981275333,1,0,0.029000000000000026,0.012020735678061573
SOL,2025-12-11,1765213200,short,0.021029570187246605,1,0,0.09399999999999997,0.03178177595980034
BTC,2025-12-12,1765269000,short,0.021655904231127843,2,1,0.18999999999999995,0.19533018304382477
ETH,2025-12-12,1765269000,short,0.020595859171240405,0,0,0.0,0.0
BTC,2025-12-12,1765269000,short,0.025268213842781218,1,0,-0.2,-0.17392584328485736
ETH,2025-12-12,1765269900,long,0.025583837973426338,0,0,0.0,0.0
ETH,2025-12-12,1765269900,short,0.029573804689277394,1,0,-0.09,-0.04822386346559299
ETH,2025-12-12,1765270800,long,0.025270815694885984,1,0,-0.08,-0.03924807835193175
ETH,2025-12-12,1765272600,short,0.023765165548994105,0,0,0.0,0.0
ETH,2025-12-12,1765272600,long,0.024510930148223364,0,0,0.0,0.0
ETH,2025-12-12,1765272600,short,0.020083899783290726,0,0,0.0,0.0
BTC,2025-12-12,1765273500,short,0.02912480977665277,1,0,0.19999999999999996,0.19704415950005336
BTC,2025-12-12,1765274400,long,0.021824339931303616,1,0,0.48,0.480436551295838
BTC,2025-12-12,1765274400,short,0.02109573566499512,1,0,0.08999999999999997,0.09017871157162913
BTC,2025-12-12,1765274400,long,0.030176783616158387,2,1,-0.050000000000000044,-0.05009867633931925
ETH,2025-12-12,1765276200,long,0.02067795745495915,1,0,0.09999999999999998,0.06949400733145894
ETH,2025-12-12,1765277100,long,0.020805947500327493,0,0,0.0,0.0
BTC,2025-12-12,1765277100,long,0.03173873329878241,1,0,0.19999999999999996,0.20176172042183066
ETH,2025-12-12,1765279800,long,0.021254600770750587,0,0,0.0,0.0
ETH,2025-12-12,1765282500,long,0.02573087229850013,1,0,0.19999999999999996,0.14229875630031472
ETH,2025-12-12,1765282500,short,0.022802131661105896,1,0,0.55,0.4659132525650606
ETH,2025-12-12,1765283400,short,0.026472747264594365,1,0,0.38,0.2734191149024425
ETH,2025-12-12,1765283400,long,0.03352725273540558,1,0,0.21999999999999997,0.13839740287201002
BTC,2025-12-12,1765283400,short,0.02059261680224944,1,0,0.15000000000000002,0.17282268534937162
BTC,2025-12-12,1765284300,long,0.020061963759819168,1,0,-0.41000000000000003,-0.4553230925568509
BTC,2025-12-12,1765284300,short,0.028252489231746947,1,0,-0.41000000000000003,-0.4553230925568509
ETH,2025-12-12,1765287900,short,0.021351766388688853,1,0,0.54,0.46720968092319887
ETH,2025-12-12,1765287900,long,0.02864823361131119,1,0,0.35,0.2836795351188547
ETH,2025-12-12,1765287900,short,0.021361626473045514,1,0,-0.06000000000000005,-0.0871017162388977
ETH,2025-12-12,1765289700,short,0.025326327187396913,0,0,0.0,0.0
ETH,2025-12-12,1765289700,long,0.03467367281260314,1,0,-0.25,-0.3220287325889113
BTC,2025-12-12,1765289700,long,0.02537098571980012,2,1,-0.09999999999999998,-0.10653453490286928
ETH,2025-12-12,1765295100,short,0.023015157309826617,1,0,0.19999999999999996,0.017595084214197476
ETH,2025-12-12,1765295100,long,0.033984842690173434,1,0,0.10999999999999999,-0.005186621637554692
BTC,2025-12-12,1765296000,short,0.039072053507832605,1,0,0.26,0.08039068579667893
BTC,2025-12-12,1765296000,long,0.027673839885878238,1,0,0.26,0.08039068579667893
BTC,2025-12-12,1765296900,long,0.024814814672250662,2,1,-0.1080000000000001,-0.030492468795363895
BTC,2025-12-12,1765296900,short,0.026185185327749383,1,0,0.31000000000000005,0.05334659610730513
SOL,2025-12-13,1765310400,long,0.06562408884367854,1,0,-0.56,-0.23955997729893763
ETH,2025-12-13,1765310400,short,0.02502495442367414,0,0,0.0,0.0
ETH,2025-12-13,1765310400,long,0.024975045576325794,0,0,0.0,0.0
BTC,2025-12-13,1765310400,long,0.025819780984632335,1,0,-0.17,0.04392132396303822
SOL,2025-12-13,1765310400,long,0.03385330829911415,0,0,0.0,0.0
BTC,2025-12-13,1765310400,short,0.036334137787911946,0,0,0.0,0.0
ETH,2025-12-13,1765310400,short,0.02502495442367414,0,0,0.0,0.0
ETH,2025-12-13,1765310400,long,0.024975045576325794,0,0,0.0,0.0
SOL,2025-12-13,1765310400,short,0.03339216531051481,0,0,0.0,0.0
BTC,2025-12-16,1765310400,short,0.026307091482746237,1,0,0.16999999999999993,-0.08198194332301417
ETH,2025-12-15,1765310400,long,0.021538224122692018,0,0,0.0,0.0
BTC,2025-12-16,1765310400,short,0.05180044807948436,0,0,0.0,0.0
BTC,2025-12-16,1765310400,long,0.038199551920515606,1,0,0.38,-0.010468706747810808
BTC,2025-12-16,1765310400,short,0.025606949239324606,2,1,0.24,0.10151323657520334
BTC,2025-12-16,1765310400,long,0.06439305076067536,1,0,0.16999999999999993,-0.08198194332301417
ETH,2025-12-15,1765310400,long,0.021486104530862082,0,0,0.0,0.0
SOL,2025-12-13,1765310400,short,0.0323712577022528,1,0,-0.56,-0.23955997729893763
BTC,2025-12-16,1765310400,short,0.025606949239324606,2,1,0.24,0.10151323657520334
BTC,2025-12-16,1765310400,long,0.06439305076067536,1,0,0.16999999999999993,-0.08198194332301417
BTC,2025-12-13,1765310400,short,0.021018542558413844,1,0,-0.31,-0.030784831544991342
BTC,2025-12-16,1765310400,short,0.0334798354875957,0,0,0.0,0.0
BTC,2025-12-16,1765310400,short,0.04612803443169755,1,0,0.77,0.43647522762646557
BTC,2025-12-15,1765310400,long,0.023024949149234253,1,0,-0.21000000000000002,0.19721944772579808
BTC,2025-12-15,1765310400,short,0.02397505085076579,1,0,-0.11199999999999999,0.18643355945007833
BTC,2025-12-16,1765310400,short,0.05180044807948436,0,0,0.0,0.0
BTC,2025-12-16,1765310400,long,0.038199551920515606,1,0,0.38,-0.010468706747810808
ETH,2025-12-15,1765310400,short,0.021445243823105864,0,0,0.0,0.0
ETH,2025-12-15,1765310400,short,0.024261201767228124,1,0,-0.59,-0.10377065058878054
ETH,2025-12-15,1765310400,short,0.02224925597765448,0,0,0.0,0.0
ETH,2025-12-15,1765310400,short,0.020505919123858796,0,0,0.0,0.0
BTC,2025-12-15,1765310400,long,0.023024949149234253,1,0,-0.21000000000000002,0.19721944772579808
BTC,2025-12-15,1765310400,short,0.02397505085076579,1,0,-0.11199999999999999,0.18643355945007833
BTC,2025-12-15,1765310400,short,0.02912042951436189,1,0,-0.49,0.03308728615611545
BTC,2025-12-15,1765310400,short,0.031236331692547137,1,0,0.79,0.3774947276026649
BTC,2025-12-16,1765311300,long,0.03567089502436449,0,0,0.0,0.0
BTC,2025-12-16,1765311300,short,0.05432910497563537,0,0,0.0,0.0
BTC,2025-12-16,1765311300,short,0.028246690674480934,1,0,-0.14,0.10419786948307916
BTC,2025-12-16,1765311300,long,0.03175330932551912,1,0,-0.23,0.09279779041038241
ETH,2025-12-13,1765311300,long,0.025821554060251772,0,0,0.0,0.0
BTC,2025-12-13,1765311300,short,0.027748585750170363,1,0,-0.66,-0.3856657598074469
BTC,2025-12-13,1765311300,short,0.02016799490067478,1,0,0.19999999999999996,0.41852617047461593
ETH,2025-12-13,1765311300,short,0.02538297449123683,0,0,0.0,0.0
BTC,2025-12-16,1765311300,short,0.02988693102332518,1,0,-0.23,0.09279779041038241
BTC,2025-12-16,1765311300,long,0.0601130689766749,0,0,0.0,0.0
BTC,2025-12-16,1765311300,short,0.028246690674480934,1,0,-0.14,0.10419786948307916
BTC,2025-12-16,1765311300,long,0.03175330932551912,1,0,-0.23,0.09279779041038241
BTC,2025-12-16,1765311300,short,0.02988693102332518,1,0,-0.23,0.09279779041038241
BTC,2025-12-16,1765311300,long,0.0601130689766749,0,0,0.0,0.0
ETH,2025-12-13,1765311300,short,0.024911523246707867,1,0,-0.155,0.09901341464590793
BTC,2025-12-13,1765311300,short,0.02093573588118247,1,0,-0.16,0.04494379517442537
BTC,2025-12-13,1765312200,long,0.025280338316989726,1,0,-0.25,-0.04094996640338236
ETH,2025-12-15,1765312200,short,0.02935936747794521,0,0,0.0,0.0
ETH,2025-12-15,1765312200,long,0.020640632522054725,0,0,0.0,0.0
BTC,2025-12-15,1765312200,long,0.02009846727093967,1,0,-0.83,-0.512234329270296
BTC,2025-12-15,1765312200,short,0.029901532729060376,1,0,-0.72,-0.3170492047166006
SOL,2025-12-13,1765312200,short,0.033753090968008825,1,0,0.17999999999999994,0.35347684562389614
SOL,2025-12-13,1765312200,long,0.021246909031991112,0,0,0.0,0.0
BTC,2025-12-15,1765312200,long,0.02009846727093967,1,0,-0.83,-0.512234329270296
BTC,2025-12-15,1765312200,short,0.029901532729060376,1,0,-0.72,-0.3170492047166006
BTC,2025-12-13,1765312200,long,0.021167072945257104,0,0,0.0,0.0
BTC,2025-12-13,1765312200,short,0.02883292705474294,0,0,0.0,0.0
SOL,2025-12-13,1765312200,short,0.02648000266543027,1,0,-0.5,-0.2263433285602673
SOL,2025-12-13,1765312200,long,0.023519997334569664,1,0,0.17999999999999994,0.35347684562389614
BTC,2025-12-15,1765313100,long,0.02592863032036763,0,0,0.0,0.0
BTC,2025-12-15,1765313100,long,0.021648845224885305,1,0,-0.43,0.0386511257077809
BTC,2025-12-13,1765313100,long,0.020278276750062885,0,0,0.0,0.0
ETH,2025-12-15,1765313100,long,0.022159845662859556,1,0,-0.27,0.1253955961715002
BTC,2025-12-15,1765313100,long,0.021073982430387606,1,0,-0.72,-0.31781040729779964
BTC,2025-12-15,1765313100,short,0.02892601756961255,0,0,0.0,0.0
BTC,2025-12-13,1765313100,long,0.022865497055372108,0,0,0.0,0.0
ETH,2025-12-15,1765313100,short,0.02154438967294936,1,0,-0.27,0.1253955961715002
ETH,2025-12-13,1765313100,short,0.0250764104345903,0,0,0.0,0.0
BTC,2025-12-15,1765314000,short,0.022429629784458283,1,0,-0.83,-0.5119139594823797
ETH,2025-12-15,1765314900,long,0.028767982883272536,0,0,0.0,0.0
BTC,2025-12-16,1765315800,short,0.0642100217029471,1,0,-0.6900000000000001,-0.371177191851147
BTC,2025-12-16,1765315800,long,0.028789978297052876,1,0,0.05799999999999994,0.1988239712584315
BTC,2025-12-13,1765316700,short,0.020910771645639148,0,0,0.0,0.0
BTC,2025-12-16,1765316700,long,0.0347794902672669,1,0,-0.08,0.08793694156237049
BTC,2025-12-16,1765316700,short,0.027220509732733156,1,0,0.13,-0.037936941562370485
ETH,2025-12-13,1765317600,long,0.03040171885618248,0,0,0.0,0.0
ETH,2025-12-13,1765317600,short,0.02959828114381735,0,0,0.0,0.0
BTC,2025-12-15,1765317600,long,0.024666520668794156,1,0,0.10999999999999999,0.34365458526046255
BTC,2025-12-13,1765317600,long,0.020209052141759942,1,0,-0.12,-0.2533488494528696
BTC,2025-12-13,1765317600,long,0.023998662605961174,1,0,0.15000000000000002,0.28334884945286964
ETH,2025-12-13,1765318500,long,0.020045519463829597,1,0,-0.7,-0.39168545479319755
BTC,2025-12-15,1765319400,short,0.023463979234467525,0,0,0.0,0.0
ETH,2025-12-13,1765322100,long,0.021797319957286287,1,0,0.17000000000000004,0.4065551685486317
ETH,2025-12-15,1765323000,short,0.026042477993407864,0,0,0.0,0.0
ETH,2025-12-15,1765323000,long,0.023957522006591958,0,0,0.0,0.0
BTC,2025-12-15,1765324800,short,0.027363204916137862,0,0,0.0,0.0
ETH,2025-12-13,1765324800,long,0.02442295924123261,0,0,0.0,0.0
BTC,2025-12-13,1765324800,long,0.020867481647091957,1,0,0.27,0.45476404950022115
BTC,2025-12-13,1765324800,short,0.049132518352907883,1,0,-0.55,-0.33020381678335786
ETH,2025-12-15,1765324800,long,0.03309720528810667,0,0,0.0,0.0
ETH,2025-12-15,1765324800,short,0.04690279471189329,0,0,0.0,0.0
BTC,2025-12-15,1765324800,long,0.023370328029801213,0,0,0.0,0.0
BTC,2025-12-15,1765324800,long,0.02567583483751612,0,0,0.0,0.0
BTC,2025-12-13,1765324800,short,0.022321738762753784,1,0,0.15000000000000002,0.28486598597094
ETH,2025-12-13,1765325700,long,0.03290075047658769,1,0,-0.14,-0.37817690433147655
ETH,2025-12-15,1765325700,short,0.020779900923871497,0,0,0.0,0.0
BTC,2025-12-16,1765331100,long,0.04498699954553831,1,0,0.3999999999999999,0.08633281284439215
BTC,2025-12-16,1765331100,short,0.04501300045446166,0,0,0.0,0.0
BTC,2025-12-16,1765331100,long,0.04498699954553831,1,0,0.3999999999999999,0.08633281284439215
BTC,2025-12-16,1765331100,short,0.04501300045446166,0,0,0.0,0.0
BTC,2025-12-16,1765331100,short,0.02836296286197104,1,0,0.3999999999999999,0.08633281284439215
BTC,2025-12-16,1765331100,long,0.04163703713802902,0,0,0.0,0.0
BTC,2025-12-16,1765331100,short,0.02836296286197104,1,0,0.3999999999999999,0.08633281284439215
BTC,2025-12-16,1765331100,long,0.04163703713802902,0,0,0.0,0.0
ETH,2025-12-13,1765331100,short,0.023743930279413128,2,1,0.10999999999999999,0.1798284334720494
ETH,2025-12-13,1765331100,long,0.0362560697205867,1,0,-0.16000000000000003,-0.3887100438572627
XRP,2025-12-13,1765341900,short,0.03299240147235272,0,0,0.0,0.0
XRP,2025-12-13,1765341900,long,0.037007598527647456,0,0,0.0,0.0
XRP,2025-12-13,1765341900,short,0.03299240147235272,0,0,0.0,0.0
XRP,2025-12-13,1765341900,long,0.037007598527647456,0,0,0.0,0.0
BTC,2025-12-13,1765345500,long,0.023941710500592794,2,1,-0.007000000000000006,-0.03293320202202053
XRP,2025-12-13,1765345500,long,0.022640392632956363,0,0,0.0,0.0
BTC,2025-12-15,1765354500,short,0.03387197978630008,0,0,0.0,0.0
ETH,2025-12-13,1765354500,long,0.021204667127502463,1,0,0.030000000000000027,0.09754217183494068
ETH,2025-12-15,1765354500,long,0.03527128686603809,0,0,0.0,0.0
SOL,2025-12-15,1765359900,short,0.020700942505107234,0,0,0.0,0.0
SOL,2025-12-15,1765360800,short,0.031816279394718316,0,0,0.0,0.0
SOL,2025-12-15,1765360800,long,0.02218372060528173,0,0,0.0,0.0
SOL,2025-12-13,1765363500,long,0.03688790035578671,1,0,0.14,0.06694171220916187
SOL,2025-12-13,1765363500,short,0.023112099644213235,0,0,0.0,0.0
BTC,2025-12-13,1765363500,short,0.024485619308538653,1,0,-0.038,0.004295267146119955
SOL,2025-12-13,1765366200,long,0.020454752098632678,1,0,0.052000000000000046,0.02588344702320118
SOL,2025-12-13,1765366200,short,0.028545247901367254,2,1,0.10700000000000001,0.058022035900369966
XRP,2025-12-13,1765368900,short,0.028085766020234493,0,0,0.0,0.0
BTC,2025-12-16,1765369800,long,0.08441110939700192,0,0,0.0,0.0
BTC,2025-12-16,1765369800,short,0.055588890602997654,1,0,0.6799999999999999,0.3870148359898039
BTC,2025-12-16,1765369800,long,0.08441110939700192,0,0,0.0,0.0
BTC,2025-12-16,1765369800,short,0.055588890602997654,1,0,0.6799999999999999,0.3870148359898039
ETH,2025-12-13,1765370700,long,0.02346874229041962,0,0,0.0,0.0
BTC,2025-12-16,1765370700,long,0.03898322430504053,1,0,0.67,0.3822503821220999
BTC,2025-12-16,1765370700,short,0.04101677569495943,1,0,0.79,0.5498252872994729
BTC,2025-12-16,1765370700,short,0.06495251045120543,0,0,0.0,0.0
BTC,2025-12-16,1765370700,long,0.03898322430504053,1,0,0.67,0.3822503821220999
BTC,2025-12-16,1765370700,short,0.04101677569495943,1,0,0.79,0.5498252872994729
BTC,2025-12-16,1765374300,short,0.03221348727142226,1,0,-0.76,-0.5175113135879889
BTC,2025-12-16,1765374300,short,0.029165523873223242,0,0,0.0,0.0
XRP,2025-12-13,1765375200,long,0.02188301236406076,0,0,0.0,0.0
XRP,2025-12-13,1765375200,short,0.02411698763593917,0,0,0.0,0.0
BTC,2025-12-16,1765377000,long,0.020187022339722693,1,0,0.78,0.5397177472378047
BTC,2025-12-16,1765377000,short,0.03981297766027747,0,0,0.0,0.0
BTC,2025-12-16,1765379700,long,0.05273704750900787,1,0,0.08099999999999996,0.2089936889293048
BTC,2025-12-16,1765386900,short,0.04007124619667246,1,0,0.10999999999999999,-0.02489701617078055
ETH,2025-12-16,1765387800,long,0.025393515953096246,0,0,0.0,0.0
ETH,2025-12-16,1765387800,short,0.02683375913238062,1,0,-0.08,0.14954537323838435
ETH,2025-12-16,1765387800,long,0.023545824000306137,1,0,-0.08,0.14954537323838435
BTC,2025-12-15,1765387800,long,0.02495965544396994,1,0,-0.050000000000000044,-0.19866626109174448
ETH,2025-12-16,1765388700,long,0.03227791589328599,1,0,-0.12,0.21844592125524032
BTC,2025-12-17,1765389600,long,0.041176534628248884,2,1,0.96,0.8944121236138154
BTC,2025-12-17,1765389600,short,0.048823465371750974,2,1,-0.87,-0.8044121236138154
BTC,2025-12-17,1765389600,long,0.05192943647800652,2,1,-0.06000000000000005,-0.11820907006035503
BTC,2025-12-17,1765389600,short,0.06807056352199325,2,1,0.17999999999999994,0.2382090700603549
BTC,2025-12-17,1765389600,long,0.041176534628248884,2,1,0.96,0.8944121236138154
BTC,2025-12-17,1765389600,short,0.048823465371750974,2,1,-0.87,-0.8044121236138154
BTC,2025-12-17,1765389600,long,0.05192943647800652,2,1,-0.06000000000000005,-0.11820907006035503
BTC,2025-12-17,1765389600,short,0.06807056352199325,2,1,0.17999999999999994,0.2382090700603549
