asset,event,ts,n_strikes,ev_gapw,ev_eqw,ev_best1,evr_gapw,evr_best1,hit_gapw
ETH,2025-10-22,1760858100,1,0.4699880475670418,0.4699880475670418,0.4699880475670418,0.40294800000000003,0.40294800000000003,1.0
ETH,2025-10-23,1760771700,2,-0.01478183679915207,0.011945895351250735,-0.4220244903312112,-0.04899644719285326,-0.457248,0.4692055805739247
ETH,2025-10-23,1760858100,2,0.03604166587008445,-0.011869563511717446,0.422870554809414,0.02574238445767066,0.41284300000000007,0.5551032989166312
ETH,2025-10-23,1760944500,1,0.5880677747991223,0.5880677747991223,0.5880677747991223,0.41284300000000007,0.41284300000000007,1.0
ETH,2025-10-25,1761136200,1,0.4957827155958714,0.4957827155958714,0.4957827155958714,0.634075,0.634075,1.0
ETH,2025-10-29,1761471000,1,-0.3118665295449384,-0.3118665295449384,-0.3118665295449384,-0.40665300000000004,-0.40665300000000004,0.0
ETH,2025-10-30,1761484500,2,-0.13255346102438345,-0.05008817684960146,-0.45464166652250176,-0.3781361478617709,-0.734112,0.3980786394384351
ETH,2025-11-18,1763215200,1,0.4309236414623877,0.4309236414623877,0.4309236414623877,0.363508,0.363508,1.0
ETH,2025-11-19,1763172000,1,-0.4517429854486363,-0.4517429854486363,-0.4517429854486363,-0.71275572,-0.71275572,0.0
ETH,2025-11-19,1763258400,1,-0.44507384799159855,-0.44507384799159855,-0.44507384799159855,-0.71275572,-0.71275572,0.0
ETH,2025-11-20,1763316900,2,-0.09966918345643251,-0.10088168271990697,-0.02607255763710198,-0.4655712910967428,-0.386317,0.0
ETH,2025-11-23,1763586000,1,-0.311760586108364,-0.311760586108364,-0.311760586108364,-0.5474370000000001,-0.5474370000000001,0.0
ETH,2025-11-24,1763587800,4,-0.1286553628756898,-0.090059130761483,-0.24094824139820048,-0.27319921491197535,-0.396492,0.2081503302202979
ETH,2025-11-24,1763675100,1,-0.10049104685318543,-0.10049104685318543,-0.10049104685318543,-0.127392,-0.127392,0.0
ETH,2025-11-25,1763587800,4,0.07274412401476478,0.06706625264581464,0.5025241494006815,0.024648549363579242,0.452563,0.5029594778024692
ETH,2025-11-25,1763676900,1,0.1321773304608702,0.1321773304608702,0.1321773304608702,0.16966800000000004,0.16966800000000004,1.0
ETH,2025-11-25,1763763300,1,0.19374601562859253,0.19374601562859253,0.19374601562859253,0.44261199999999995,0.44261199999999995,1.0
ETH,2025-11-26,1763676900,1,0.339320410390805,0.339320410390805,0.339320410390805,0.40294800000000003,0.40294800000000003,1.0
ETH,2025-11-26,1763763300,3,0.11606919026440204,0.11568958241016651,0.0659978930330416,0.3192414703116533,0.22530508,1.0
ETH,2025-11-27,1763732700,1,0.16750767024189006,0.16750767024189006,0.16750767024189006,0.452563,0.452563,1.0
ETH,2025-11-27,1763961300,2,0.2724232295076822,0.265298313741128,0.3529174700686333,0.4958640104626817,0.5831999999999999,1.0
ETH,2025-11-30,1764111600,2,0.41068518796519493,0.4100266376390992,0.49787596125356165,0.5238574507411182,0.613683,1.0
ETH,2025-11-30,1764198000,3,0.4119153597302583,0.28917410032735025,0.598095597371363,0.43413071838591266,0.623872,0.8618932414627944
ETH,2025-12-01,1764178200,1,-0.562936884093688,-0.562936884093688,-0.562936884093688,-0.887392,-0.887392,0.0
ETH,2025-12-01,1764320400,1,0.27238017155593164,0.27238017155593164,0.27238017155593164,-0.5871569999999999,-0.5871569999999999,0.0
ETH,2025-12-02,1764178200,2,0.44195258877913557,0.4571638558493525,0.3880490954718326,0.48742176603856324,0.432675,1.0
ETH,2025-12-02,1764264600,1,0.5937896035870956,0.5937896035870956,0.5937896035870956,0.5730670000000001,0.5730670000000001,1.0
ETH,2025-12-02,1764351000,1,0.6002247350794997,0.6002247350794997,0.6002247350794997,0.5730670000000001,0.5730670000000001,1.0
ETH,2025-12-03,1764320400,1,0.23039602059652636,0.23039602059652636,0.23039602059652636,0.265888,0.265888,1.0
ETH,2025-12-07,1764742500,1,-0.1504759526073636,-0.1504759526073636,-0.1504759526073636,-0.18510625,-0.18510625,0.0
ETH,2025-12-10,1764902700,1,0.07437133513716523,0.07437133513716523,0.07437133513716523,0.256203,0.256203,1.0
ETH,2025-12-13,1765310400,1,0.4748408645837764,0.4748408645837764,0.4748408645837764,0.30476799999999993,0.30476799999999993,1.0
ETH,2025-12-29,1766715300,2,0.19122444472455333,0.13167536666919633,0.49381837873022805,0.14924004583093076,0.452563,0.5822176268381526
ETH,2025-12-30,1766715300,2,0.3191333924089945,0.2810403126681487,0.3833326384554321,0.3818534907599227,0.452563,1.0
ETH,2025-12-31,1766715300,1,0.41151997152202063,0.41151997152202063,0.41151997152202063,0.452563,0.452563,1.0
ETH,2026-01-01,1766974500,1,0.37565242386980746,0.37565242386980746,0.37565242386980746,0.31452299999999994,0.31452299999999994,1.0
ETH,2026-01-11,1767743100,1,0.07264777621011108,0.07264777621011108,0.07264777621011108,-0.116853,-0.116853,0.0
ETH,2026-01-11,1767858300,1,0.4423042841215402,0.4423042841215402,0.4423042841215402,0.44261199999999995,0.44261199999999995,1.0
ETH,2026-01-12,1767910500,1,-0.2625489003168433,-0.2625489003168433,-0.2625489003168433,-0.252768,-0.252768,0.0
ETH,2026-01-13,1767838500,1,-0.42982017074741324,-0.42982017074741324,-0.42982017074741324,-0.426933,-0.426933,0.0
ETH,2026-01-15,1768042800,1,-0.0005483986955523434,-0.0005483986955523434,-0.0005483986955523434,0.5226120000000001,0.5226120000000001,1.0
ETH,2026-01-15,1768129200,1,0.00626257546909037,0.00626257546909037,0.00626257546909037,0.5226120000000001,0.5226120000000001,1.0
ETH,2026-01-15,1768235400,1,0.23932389703150697,0.23932389703150697,0.23932389703150697,0.705888,0.705888,1.0
ETH,2026-01-18,1768342500,2,0.5189311338214039,0.4167115522452415,0.6488337576167674,0.5416559024207734,0.6750269999999999,1.0
ETH,2026-01-19,1768342500,1,-0.024463872155257527,-0.024463872155257527,-0.024463872155257527,-0.200773,-0.200773,0.0
ETH,2026-01-19,1768519800,1,-0.2537377167130231,-0.2537377167130231,-0.2537377167130231,-0.507493,-0.507493,0.0
ETH,2026-01-22,1768761000,2,0.5122930759567678,0.5334149775867894,0.3958613764782283,-0.49352652601950775,-0.5871569999999999,0.0
ETH,2026-01-25,1769004900,1,-0.21949757712757698,-0.21949757712757698,-0.21949757712757698,-0.396492,-0.396492,0.0
ETH,2026-01-27,1769022000,1,0.348446651299461,0.348446651299461,0.348446651299461,0.462528,0.462528,1.0
ETH,2026-01-28,1769024700,1,0.37600583906580454,0.37600583906580454,0.37600583906580454,0.32429199999999997,0.32429199999999997,1.0
ETH,2026-02-03,1769784300,1,0.6710263272469696,0.6710263272469696,0.6710263272469696,-0.62271348,-0.62271348,0.0
ETH,2026-02-08,1770293700,1,0.15183359893177456,0.15183359893177456,0.15183359893177456,0.17062327000000005,0.17062327000000005,1.0
ETH,2026-02-09,1770291000,1,0.13448449073255,0.13448449073255,0.13448449073255,0.17157868000000004,0.17157868000000004,1.0
ETH,2026-02-10,1770306300,1,0.1785918249576656,0.1785918249576656,0.1785918249576656,0.25039872,0.25039872,1.0
ETH,2026-02-26,1771811100,1,0.27324301638656284,0.27324301638656284,0.27324301638656284,0.593347,0.593347,1.0
ETH,2026-03-01,1772124300,1,-0.327981417706494,-0.327981417706494,-0.327981417706494,-0.467325,-0.467325,0.0
ETH,2026-03-03,1772270100,1,0.0037390460922639424,0.0037390460922639424,0.0037390460922639424,0.31745222999999995,0.31745222999999995,1.0
ETH,2026-03-17,1773360000,1,-0.15961443897668245,-0.15961443897668245,-0.15961443897668245,0.16012300000000004,0.16012300000000004,1.0
ETH,2026-03-22,1773927900,1,-0.16189836238259125,-0.16189836238259125,-0.16189836238259125,-0.304413,-0.304413,0.0
ETH,2026-03-23,1773971100,1,0.4249242002570272,0.4249242002570272,0.4249242002570272,0.35368299999999997,0.35368299999999997,1.0
ETH,2026-03-24,1774042200,1,-0.27648176367361005,-0.27648176367361005,-0.27648176367361005,-0.324973,-0.324973,0.0
ETH,2026-03-26,1774062000,1,-0.061519100549894984,-0.061519100549894984,-0.061519100549894984,-0.190332,-0.190332,0.0
ETH,2026-04-23,1776699000,1,0.4511618880483334,0.4511618880483334,0.4511618880483334,0.49250700000000003,0.49250700000000003,1.0
SOL,2025-10-25,1761136200,1,0.5167386730885293,0.5167386730885293,0.5167386730885293,0.6750269999999999,0.6750269999999999,1.0
SOL,2025-10-27,1761225300,1,0.6027684607140387,0.6027684607140387,0.6027684607140387,0.809668,0.809668,1.0
SOL,2025-10-27,1761311700,1,0.6302483240638505,0.6302483240638505,0.6302483240638505,0.809668,0.809668,1.0
SOL,2025-11-17,1763120700,1,-0.3651494413654961,-0.3651494413654961,-0.3651494413654961,-0.557388,-0.557388,0.0
SOL,2025-11-19,1763168400,1,-0.05034245471951268,-0.05034245471951268,-0.05034245471951268,-0.221613,-0.221613,0.0
SOL,2025-11-23,1763587800,1,0.47011002322352924,0.47011002322352924,0.47011002322352924,0.38320000000000004,0.38320000000000004,1.0
SOL,2025-11-24,1763586000,1,0.42237700689818924,0.42237700689818924,0.42237700689818924,0.44261199999999995,0.44261199999999995,1.0
SOL,2025-11-24,1763672400,1,0.4335869482403901,0.4335869482403901,0.4335869482403901,0.44261199999999995,0.44261199999999995,1.0
SOL,2025-11-25,1763601300,1,0.37875009498179035,0.37875009498179035,0.37875009498179035,0.32429199999999997,0.32429199999999997,1.0
SOL,2025-11-26,1763586000,1,0.36407140483855815,0.36407140483855815,0.36407140483855815,0.452563,0.452563,1.0
SOL,2025-11-26,1763672400,1,0.36291580523188655,0.36291580523188655,0.36291580523188655,0.452563,0.452563,1.0
SOL,2025-11-27,1763677800,1,0.2461115495957475,0.2461115495957475,0.2461115495957475,0.38320000000000004,0.38320000000000004,1.0
SOL,2025-11-30,1764214200,2,-0.08493116209496077,0.009855805242031779,-0.2598921243045099,-0.2004563851683751,-0.396492,0.32430455074051234
SOL,2025-12-01,1764214200,2,0.306171269534699,0.3304365991253723,0.24622833274442513,-0.3184814671839486,-0.40665300000000004,0.0
SOL,2025-12-11,1765164600,1,-0.1362172853464515,-0.1362172853464515,-0.1362172853464515,-0.242397,-0.242397,0.0
SOL,2025-12-18,1765765800,2,-0.15776109245438266,-0.1429389471930201,-0.3242841806157763,-0.3851821913372913,-0.5772480000000001,0.0
SOL,2026-01-06,1767393900,1,0.11776243932153518,0.11776243932153518,0.11776243932153518,0.39306700000000006,0.39306700000000006,1.0
SOL,2026-01-07,1767529800,1,0.27707764862585055,0.27707764862585055,0.27707764862585055,0.31452299999999994,0.31452299999999994,1.0
SOL,2026-01-08,1767485700,1,0.21916009226139835,0.21916009226139835,0.21916009226139835,0.363508,0.363508,1.0
SOL,2026-01-15,1767909600,1,0.44031566401615735,0.44031566401615735,0.44031566401615735,0.5730670000000001,0.5730670000000001,1.0
SOL,2026-01-15,1768177800,1,0.3650161271637138,0.3650161271637138,0.3650161271637138,0.512563,0.512563,1.0
SOL,2026-01-21,1768589100,1,0.18737901770595933,0.18737901770595933,0.18737901770595933,-0.626653,-0.626653,0.0
SOL,2026-01-22,1768592700,1,0.3950415681319679,0.3950415681319679,0.3950415681319679,-0.200773,-0.200773,0.0
SOL,2026-02-08,1770306300,1,0.27530583143982656,0.27530583143982656,0.27530583143982656,0.31452299999999994,0.31452299999999994,1.0
SOL,2026-02-09,1770317100,1,0.1680343258920373,0.1680343258920373,0.1680343258920373,0.37137808,0.37137808,1.0
SOL,2026-02-10,1770307200,1,0.3573287627229546,0.3573287627229546,0.3573287627229546,0.34779472,0.34779472,1.0
SOL,2026-02-10,1770450300,1,0.3194084663599884,0.3194084663599884,0.3194084663599884,0.26104375,0.26104375,1.0
SOL,2026-02-11,1770336900,1,0.26841387845681464,0.26841387845681464,0.26841387845681464,0.4825,0.4825,1.0
SOL,2026-02-11,1770485400,1,0.10979999912243801,0.10979999912243801,0.10979999912243801,0.06544299999999996,0.06544299999999996,1.0
SOL,2026-02-12,1770329700,1,0.23750703362943995,0.23750703362943995,0.23750703362943995,0.20798799999999998,0.20798799999999998,1.0
SOL,2026-02-12,1770485400,1,0.1613413791104201,0.1613413791104201,0.1613413791104201,0.09369999999999998,0.09369999999999998,1.0
SOL,2026-02-24,1771689600,1,0.11527465195056308,0.11527465195056308,0.11527465195056308,-0.04162353,-0.04162353,0.0
SOL,2026-02-25,1771689600,1,-0.05521012960857913,-0.05521012960857913,-0.05521012960857913,-0.039494169999999995,-0.039494169999999995,0.0
SOL,2026-02-26,1771689600,2,-0.013438660500925114,-0.014447322296434438,-0.012325384925306417,-0.04045307266775622,-0.042688000000000004,0.0
SOL,2026-02-28,1772034300,1,0.07149830267467785,0.07149830267467785,0.07149830267467785,-0.18928713,-0.18928713,0.0
SOL,2026-03-03,1772199000,1,0.19701651195888914,0.19701651195888914,0.19701651195888914,0.31452299999999994,0.31452299999999994,1.0
SOL,2026-03-05,1772331300,1,-0.3024733043120221,-0.3024733043120221,-0.3024733043120221,-0.263125,-0.263125,0.0
SOL,2026-03-12,1773065700,1,0.0035366208040062755,0.0035366208040062755,0.0035366208040062755,0.01023847000000001,0.01023847000000001,1.0
SOL,2026-03-31,1774542600,1,-0.037851304982912726,-0.037851304982912726,-0.037851304982912726,-0.386317,-0.386317,0.0
SOL,2026-04-04,1774996200,1,0.3404911509919827,0.3404911509919827,0.3404911509919827,0.246532,0.246532,1.0
SOL,2026-04-05,1774999800,1,-0.557291355442354,-0.557291355442354,-0.557291355442354,-0.753468,-0.753468,0.0
SOL,2026-04-06,1774997100,1,0.31561142282336435,0.31561142282336435,0.31561142282336435,0.28530000000000005,0.28530000000000005,1.0
SOL,2026-04-07,1774997100,1,-0.5008139696336651,-0.5008139696336651,-0.5008139696336651,-0.6952320000000001,-0.6952320000000001,0.0
SOL,2026-04-09,1775158200,1,0.266192665033075,0.266192665033075,0.266192665033075,0.5226120000000001,0.5226120000000001,1.0
SOL,2026-04-09,1775252700,1,0.16583598748903283,0.16583598748903283,0.16583598748903283,0.42275199999999996,0.42275199999999996,1.0
SOL,2026-04-19,1776336300,1,0.023177478826056606,0.023177478826056606,0.023177478826056606,0.06544299999999996,0.06544299999999996,1.0
SOL,2026-04-20,1776337200,1,0.07014389716173912,0.07014389716173912,0.07014389716173912,0.09369999999999998,0.09369999999999998,1.0
SOL,2026-04-21,1776336300,1,0.09961249676094427,0.09961249676094427,0.09961249676094427,0.141075,0.141075,1.0
SOL,2026-05-06,1777482000,1,-0.06550311312575394,-0.06550311312575394,-0.06550311312575394,0.246532,0.246532,1.0
SOL,2026-05-13,1778262300,1,0.5737791800908864,0.5737791800908864,0.5737791800908864,0.512563,0.512563,1.0
XRP,2025-11-20,1763140500,1,-0.15670735670291802,-0.15670735670291802,-0.15670735670291802,-0.665925,-0.665925,0.0
XRP,2025-11-25,1763670600,1,0.14625173383957163,0.14625173383957163,0.14625173383957163,0.49250700000000003,0.49250700000000003,1.0
XRP,2026-01-08,1767499200,1,0.19672712829481814,0.19672712829481814,0.19672712829481814,0.41284300000000007,0.41284300000000007,1.0
XRP,2026-01-15,1768233600,1,0.11329898919490883,0.11329898919490883,0.11329898919490883,0.112608,0.112608,1.0
XRP,2026-01-18,1768342500,1,0.06646615064755246,0.06646615064755246,0.06646615064755246,-0.127392,-0.127392,0.0
XRP,2026-01-20,1768596300,1,-0.2105189611982627,-0.2105189611982627,-0.2105189611982627,-0.704973,-0.704973,0.0
XRP,2026-01-21,1768596300,1,0.2591388345476733,0.2591388345476733,0.2591388345476733,-0.1063,-0.1063,0.0
XRP,2026-01-22,1768597200,1,-0.29352403491498213,-0.29352403491498213,-0.29352403491498213,-0.685477,-0.685477,0.0
XRP,2026-02-10,1770331500,1,0.025356902424805428,0.025356902424805428,0.025356902424805428,0.42969662999999997,0.42969662999999997,1.0
XRP,2026-02-11,1770466500,1,-0.4010529652281838,-0.4010529652281838,-0.4010529652281838,-0.5772480000000001,-0.5772480000000001,0.0
XRP,2026-02-12,1770466500,1,-0.4465282993375258,-0.4465282993375258,-0.4465282993375258,-0.5970519999999999,-0.5970519999999999,0.0
XRP,2026-03-03,1772044200,1,-0.38848748284034695,-0.38848748284034695,-0.38848748284034695,-0.665925,-0.665925,0.0
XRP,2026-03-30,1774431000,1,-0.26416090747937676,-0.26416090747937676,-0.26416090747937676,-0.527493,-0.527493,0.0
XRP,2026-04-12,1775614500,1,0.3806392363737842,0.3806392363737842,0.3806392363737842,0.217603,0.217603,1.0
XRP,2026-05-04,1777446000,1,-0.43325406820589263,-0.43325406820589263,-0.43325406820589263,-0.396492,-0.396492,0.0
