asset,event,ts,side,edge,nfill,both,ev_raw,ev_hedged
ETH,2025-11-17,1762974000,long,0.03038153801693433,0,0,0.0,0.0
BTC,2025-11-19,1762974000,short,0.06811436754535971,0,0,0.0,0.0
BTC,2025-11-19,1762974000,long,0.04188563245464039,0,0,0.0,0.0
BTC,2025-11-19,1762974000,short,0.06811436754535971,0,0,0.0,0.0
BTC,2025-11-19,1762974000,long,0.04188563245464039,0,0,0.0,0.0
BTC,2025-11-19,1762975800,long,0.030304968266365417,1,0,0.47,-0.31737641826576335
BTC,2025-11-19,1762976700,short,0.033722389213501125,1,0,0.85,0.32524777690022133
BTC,2025-11-19,1762976700,long,0.036277610786498826,1,0,0.51,-0.3008650868555831
BTC,2025-11-17,1762988400,short,0.03940297367657786,0,0,0.0,0.0
BTC,2025-11-19,1762991100,short,0.03435581271854604,0,0,0.0,0.0
BTC,2025-11-17,1762991100,short,0.03623130633873972,1,0,0.6799999999999999,0.08931759481747159
BTC,2025-11-18,1762996500,short,0.03668432887418871,1,0,-0.11,0.29067850617444946
BTC,2025-11-19,1763002800,short,0.03139531776043769,0,0,0.0,0.0
BTC,2025-11-19,1763002800,long,0.03860468223956248,0,0,0.0,0.0
ETH,2025-11-18,1763002800,short,0.031795580080546726,0,0,0.0,0.0
ETH,2025-11-17,1763004600,short,0.04354976939262811,0,0,0.0,0.0
BTC,2025-11-15,1763004600,short,0.03408577023637194,2,1,0.10500000000000001,-0.07244991145544058
BTC,2025-11-17,1763004600,long,0.03408545988466116,0,0,0.0,0.0
ETH,2025-11-17,1763008200,long,0.03304484447958478,0,0,0.0,0.0
BTC,2025-11-19,1763017200,long,0.03319755842452454,1,0,-0.969,-0.7637700824856823
BTC,2025-11-17,1763019900,long,0.041717416911164706,0,0,0.0,0.0
BTC,2025-11-15,1763025300,long,0.034701701480068126,0,0,0.0,0.0
ETH,2025-11-18,1763027100,long,0.031102977769501994,0,0,0.0,0.0
BTC,2025-11-18,1763031600,long,0.03515668734895061,0,0,0.0,0.0
BTC,2025-11-18,1763031600,short,0.03484331265104934,0,0,0.0,0.0
ETH,2025-11-18,1763033400,short,0.03157844696385892,0,0,0.0,0.0
BTC,2025-11-18,1763034300,long,0.03096960147945671,0,0,0.0,0.0
ETH,2025-11-18,1763034300,long,0.030088949220467676,0,0,0.0,0.0
ETH,2025-11-18,1763044200,short,0.03209208860730939,0,0,0.0,0.0
BTC,2025-11-18,1763046000,long,0.041114659523079355,1,0,-0.73,-0.07269351718551142
BTC,2025-11-18,1763046000,short,0.038885340476920494,1,0,-0.5700000000000001,0.21247044579161922
ETH,2025-11-18,1763047800,short,0.03503058096097733,0,0,0.0,0.0
BTC,2025-11-19,1763058600,short,0.03791246962957373,1,0,-0.8160000000000001,-0.37779625066438116
BTC,2025-11-19,1763060400,long,0.03061702554337553,1,0,0.71,0.16433469460831895
BTC,2025-11-19,1763060400,short,0.037382974456624196,0,0,0.0,0.0
BTC,2025-11-19,1763060400,long,0.03061702554337553,1,0,0.71,0.16433469460831895
BTC,2025-11-19,1763060400,short,0.037382974456624196,0,0,0.0,0.0
BTC,2025-11-20,1763064900,short,0.03615103708407752,0,0,0.0,0.0
ETH,2025-11-20,1763065800,short,0.040780013720216335,0,0,0.0,0.0
SOL,2025-11-17,1763065800,long,0.06231325029831325,0,0,0.0,0.0
BTC,2025-11-20,1763065800,long,0.032875303268756095,0,0,0.0,0.0
BTC,2025-11-20,1763065800,short,0.03160392991556349,0,0,0.0,0.0
BTC,2025-11-20,1763074800,short,0.03246515041013953,0,0,0.0,0.0
BTC,2025-11-20,1763074800,long,0.03753484958986042,0,0,0.0,0.0
ETH,2025-11-20,1763074800,long,0.04175768294171056,0,0,0.0,0.0
BTC,2025-11-20,1763074800,short,0.03238755471169463,0,0,0.0,0.0
BTC,2025-11-20,1763074800,long,0.03761244528830554,0,0,0.0,0.0
BTC,2025-11-20,1763074800,long,0.03540237258207757,0,0,0.0,0.0
BTC,2025-11-20,1763075700,long,0.04830090944406917,0,0,0.0,0.0
BTC,2025-11-20,1763075700,short,0.032699090555930566,1,0,-0.9,-0.5168818279913804
BTC,2025-11-20,1763075700,long,0.04636962776776565,1,0,-0.83,-0.318970829682364
SOL,2025-11-17,1763076600,short,0.03615304960901766,1,0,-0.34,-0.034206348268751685
BTC,2025-11-17,1763076600,short,0.04007228585659672,1,0,-0.51,0.022728184681218844
BTC,2025-11-18,1763083800,short,0.032619404434892085,0,0,0.0,0.0
ETH,2025-11-20,1763087400,short,0.03368108614828991,0,0,0.0,0.0
BTC,2025-11-19,1763087400,short,0.030291515403928604,1,0,-0.32,0.33102751182811013
ETH,2025-11-20,1763089200,long,0.03348273760756282,1,0,-0.53,-0.0375724525006928
BTC,2025-11-20,1763095500,short,0.03659148920640265,0,0,0.0,0.0
BTC,2025-11-20,1763095500,long,0.03340851079359752,1,0,-0.13,0.25545761977088133
BTC,2025-11-20,1763095500,short,0.031704910177297485,1,0,-0.23,0.28603002198824634
BTC,2025-11-20,1763095500,long,0.038295089822702355,1,0,-0.35000000000000003,0.27969028632754783
BTC,2025-11-20,1763095500,short,0.055723774736351595,1,0,-0.13,0.25545761977088133
BTC,2025-11-20,1763095500,short,0.03659148920640265,0,0,0.0,0.0
BTC,2025-11-20,1763095500,long,0.03340851079359752,1,0,-0.13,0.25545761977088133
BTC,2025-11-20,1763095500,short,0.031704910177297485,1,0,-0.23,0.28603002198824634
BTC,2025-11-20,1763095500,long,0.038295089822702355,1,0,-0.35000000000000003,0.27969028632754783
BTC,2025-11-20,1763095500,short,0.033690521916637906,1,0,-0.75,-0.1898332046637493
BTC,2025-11-20,1763095500,long,0.036309478083361935,1,0,-0.84,-0.4034097231376895
BTC,2025-11-20,1763095500,long,0.0333390876748183,0,0,0.0,0.0
ETH,2025-11-17,1763095500,short,0.046592086696358836,1,0,0.08999999999999997,0.07674185997497708
ETH,2025-11-20,1763095500,short,0.04353103178947704,0,0,0.0,0.0
ETH,2025-11-20,1763095500,long,0.03646896821052281,0,0,0.0,0.0
BTC,2025-11-17,1763096400,long,0.045150181054185,1,0,-0.47000000000000003,-0.1310439121462284
BTC,2025-11-20,1763096400,short,0.04637977999281795,1,0,-0.61,0.049902909696320386
BTC,2025-11-20,1763096400,long,0.03362022000718223,1,0,-0.74,-0.1827642131185505
BTC,2025-11-19,1763096400,short,0.0309702927461315,0,0,0.0,0.0
BTC,2025-11-19,1763096400,long,0.03902970725386834,0,0,0.0,0.0
SOL,2025-11-20,1763097300,long,0.04809024082041402,0,0,0.0,0.0
ETH,2025-11-20,1763103600,long,0.0455734143351707,0,0,0.0,0.0
ETH,2025-11-20,1763103600,short,0.03442658566482926,0,0,0.0,0.0
BTC,2025-11-17,1763103600,long,0.03567603376312567,1,0,-0.28,-0.02279751365112731
BTC,2025-11-17,1763103600,short,0.03432396623687428,1,0,-0.14,0.04415060112265054
BTC,2025-11-19,1763104500,long,0.034713717425746804,0,0,0.0,0.0
BTC,2025-11-20,1763107200,short,0.03690905890971197,0,0,0.0,0.0
XRP,2025-11-18,1763109000,long,0.03232202619715463,0,0,0.0,0.0
XRP,2025-11-18,1763109000,short,0.05067797380284522,0,0,0.0,0.0
XRP,2025-11-18,1763109000,short,0.030784057327529313,0,0,0.0,0.0
XRP,2025-11-18,1763109000,long,0.04921594267247076,0,0,0.0,0.0
XRP,2025-11-18,1763109000,long,0.0395827293338431,0,0,0.0,0.0
XRP,2025-11-18,1763109000,short,0.030784057327529313,0,0,0.0,0.0
XRP,2025-11-18,1763109000,long,0.04921594267247076,0,0,0.0,0.0
XRP,2025-11-18,1763109000,long,0.03232202619715463,0,0,0.0,0.0
XRP,2025-11-18,1763109000,short,0.05067797380284522,0,0,0.0,0.0
XRP,2025-11-18,1763109900,long,0.034380587227595294,0,0,0.0,0.0
XRP,2025-11-18,1763109900,short,0.06161941277240479,0,0,0.0,0.0
XRP,2025-11-20,1763109900,short,0.08143619472933916,0,0,0.0,0.0
XRP,2025-11-18,1763109900,long,0.034380587227595294,0,0,0.0,0.0
XRP,2025-11-18,1763109900,short,0.06161941277240479,0,0,0.0,0.0
ETH,2025-11-20,1763112600,short,0.03296638533771756,0,0,0.0,0.0
ETH,2025-11-19,1763113500,long,0.045428074238222926,0,0,0.0,0.0
ETH,2025-11-20,1763113500,short,0.04146659355331317,0,0,0.0,0.0
ETH,2025-11-20,1763113500,long,0.03853340644668668,0,0,0.0,0.0
ETH,2025-11-19,1763118900,short,0.03563000889044021,1,0,-0.16000000000000003,-0.3537671714547992
ETH,2025-11-20,1763120700,short,0.0499592854777724,0,0,0.0,0.0
ETH,2025-11-20,1763122500,long,0.04255911345180374,0,0,0.0,0.0
ETH,2025-11-20,1763122500,short,0.037440886548196106,0,0,0.0,0.0
XRP,2025-11-18,1763123400,long,0.03565599223105265,0,0,0.0,0.0
SOL,2025-11-20,1763123400,short,0.030660723696967818,0,0,0.0,0.0
XRP,2025-11-18,1763124300,short,0.038710767920170586,0,0,0.0,0.0
XRP,2025-11-18,1763124300,long,0.041289232079829485,0,0,0.0,0.0
ETH,2025-11-18,1763124300,long,0.038104700102348676,0,0,0.0,0.0
XRP,2025-11-18,1763124300,short,0.038710767920170586,0,0,0.0,0.0
XRP,2025-11-18,1763124300,long,0.041289232079829485,0,0,0.0,0.0
ETH,2025-11-19,1763127000,short,0.053472254762786386,0,0,0.0,0.0
ETH,2025-11-19,1763128800,long,0.033032740485402945,0,0,0.0,0.0
XRP,2025-11-20,1763128800,short,0.030575663631568384,0,0,0.0,0.0
XRP,2025-11-20,1763128800,long,0.04942433636843169,0,0,0.0,0.0
ETH,2025-11-19,1763131500,long,0.037754327944075516,0,0,0.0,0.0
ETH,2025-11-19,1763131500,short,0.04024567205592455,0,0,0.0,0.0
ETH,2025-11-19,1763132400,short,0.04422630074634726,0,0,0.0,0.0
ETH,2025-11-19,1763132400,long,0.03177369925365281,0,0,0.0,0.0
BTC,2025-11-18,1763134200,short,0.03126191927167843,2,1,0.14,0.08782315210977547
ETH,2025-11-17,1763141400,long,0.030543572221241266,1,0,-0.06999999999999999,0.00030836328938779745
XRP,2025-11-18,1763142300,long,0.11554796274684054,0,0,0.0,0.0
BTC,2025-11-20,1763142300,long,0.04533174418119357,1,0,-0.16,0.2160623679093698
BTC,2025-11-20,1763142300,short,0.0446682558188064,0,0,0.0,0.0
ETH,2025-11-18,1763142300,short,0.03373456043161971,1,0,-0.058,-0.029388956604720247
XRP,2025-11-18,1763145900,long,0.0431552360196199,0,0,0.0,0.0
BTC,2025-11-20,1763154000,long,0.03295853561570228,0,0,0.0,0.0
SOL,2025-11-17,1763154900,long,0.05395040420066666,1,0,0.19999999999999996,0.05848904578134473
BTC,2025-11-19,1763161200,long,0.034509751291292856,0,0,0.0,0.0
BTC,2025-11-19,1763161200,short,0.06093221683589378,0,0,0.0,0.0
ETH,2025-11-20,1763161200,long,0.03034292234496916,0,0,0.0,0.0
SOL,2025-11-17,1763164800,short,0.04584036231628197,0,0,0.0,0.0
BTC,2025-11-20,1763173800,short,0.0314430456574577,0,0,0.0,0.0
BTC,2025-11-20,1763174700,long,0.030733852448325605,0,0,0.0,0.0
ETH,2025-11-20,1763175600,long,0.03913201185134696,0,0,0.0,0.0
BTC,2025-11-19,1763179200,short,0.03588191924344719,0,0,0.0,0.0
BTC,2025-11-20,1763181900,long,0.03142214339802285,0,0,0.0,0.0
BTC,2025-11-20,1763184600,short,0.03252263643249631,0,0,0.0,0.0
BTC,2025-11-20,1763186400,short,0.041516232888698434,1,0,-0.12,0.259539195658343
BTC,2025-11-20,1763187300,long,0.030978833855556553,0,0,0.0,0.0
ETH,2025-11-20,1763190000,short,0.032408693028772806,0,0,0.0,0.0
BTC,2025-11-20,1763190000,short,0.03391701157555149,0,0,0.0,0.0
ETH,2025-11-20,1763193600,long,0.034668824899164896,0,0,0.0,0.0
BTC,2025-11-20,1763193600,short,0.030314803869248008,0,0,0.0,0.0
ETH,2025-11-20,1763197200,short,0.030003764956112677,0,0,0.0,0.0
BTC,2025-11-20,1763198100,long,0.03108765919313372,0,0,0.0,0.0
ETH,2025-11-20,1763202600,short,0.0379726668181849,0,0,0.0,0.0
ETH,2025-11-20,1763204400,long,0.0582110821560935,0,0,0.0,0.0
ETH,2025-11-20,1763207100,short,0.03648941478795109,1,0,0.76,0.3925484091333751
ETH,2025-11-20,1763208900,long,0.03381388420957476,1,0,0.63,0.20405786141794868
ETH,2025-11-20,1763216100,short,0.034794886254867374,1,0,-0.49,-0.0058697364176859
BTC,2025-11-19,1763225100,long,0.031148536082346245,0,0,0.0,0.0
BTC,2025-11-18,1763228700,short,0.030239983977917273,2,1,0.10000000000000003,0.029814966504593143
BTC,2025-11-20,1763229600,long,0.030228417676661623,0,0,0.0,0.0
BTC,2025-11-20,1763241300,long,0.03839296733503872,0,0,0.0,0.0
BTC,2025-11-20,1763249400,short,0.030644766172832183,1,0,0.884,0.5358727029933427
SOL,2025-11-17,1763260200,long,0.031366272224370384,1,0,0.14,0.020170533962869913
SOL,2025-11-17,1763260200,short,0.03863372777562979,1,0,-0.11,0.0098294660371301
SOL,2025-11-20,1763260200,short,0.03961984653275685,0,0,0.0,0.0
SOL,2025-11-18,1763260200,short,0.045471741098129015,0,0,0.0,0.0
SOL,2025-11-17,1763260200,long,0.031366272224370384,1,0,0.14,0.020170533962869913
SOL,2025-11-17,1763260200,short,0.03863372777562979,1,0,-0.11,0.0098294660371301
SOL,2025-11-19,1763260200,long,0.059114802153307,0,0,0.0,0.0
SOL,2025-11-20,1763260200,long,0.0482745176441004,0,0,0.0,0.0
BTC,2025-11-20,1763261100,short,0.03170829979743783,1,0,-0.31,0.25679585245249564
SOL,2025-11-18,1763264700,long,0.053165643743612545,0,0,0.0,0.0
SOL,2025-11-20,1763265600,short,0.03457751364037953,0,0,0.0,0.0
BTC,2025-11-20,1763266500,long,0.032543303409141355,1,0,0.8099999999999999,0.3283184944496744
SOL,2025-11-20,1763268300,short,0.03730206641290479,0,0,0.0,0.0
SOL,2025-11-20,1763268300,long,0.03269793358709516,0,0,0.0,0.0
BTC,2025-11-20,1763269200,long,0.030413122086279998,0,0,0.0,0.0
BTC,2025-11-20,1763280000,short,0.030414213928192324,1,0,0.24,-0.25809304820990536
BTC,2025-11-20,1763280000,long,0.04175581346889934,0,0,0.0,0.0
BTC,2025-11-20,1763280000,short,0.037223600539125545,0,0,0.0,0.0
ETH,2025-11-20,1763281800,long,0.031637882418021235,0,0,0.0,0.0
ETH,2025-11-19,1763288100,long,0.035898142902603736,0,0,0.0,0.0
ETH,2025-11-19,1763290800,long,0.03572654136470188,0,0,0.0,0.0
BTC,2025-11-20,1763290800,short,0.030817792049546933,0,0,0.0,0.0
ETH,2025-11-20,1763291700,short,0.037016721949961306,0,0,0.0,0.0
ETH,2025-11-20,1763291700,long,0.04298327805003854,0,0,0.0,0.0
ETH,2025-11-19,1763291700,long,0.03881402371738907,0,0,0.0,0.0
ETH,2025-11-19,1763291700,short,0.031185976282610883,0,0,0.0,0.0
BTC,2025-11-20,1763293500,short,0.033325860494568205,1,0,-0.18000000000000002,0.24943130348226325
ETH,2025-11-20,1763298900,long,0.030478369641345093,1,0,-0.75,-0.35674457881655885
BTC,2025-11-20,1763301600,short,0.03207475811619065,0,0,0.0,0.0
BTC,2025-11-19,1763305200,short,0.044224466969759346,2,1,0.18999999999999995,0.2957183572140533
ETH,2025-11-20,1763305200,short,0.031113547995219926,1,0,-0.6,-0.13163632497203137
BTC,2025-11-20,1763305200,long,0.03471430287044264,1,0,-0.6,-0.016264007473675846
BTC,2025-11-20,1763305200,short,0.035285697129557425,2,1,0.2,0.23310377236468338
SOL,2025-11-19,1763310600,short,0.050365959934288496,1,0,0.29400000000000004,0.3782635939924086
BTC,2025-11-20,1763332200,long,0.03082857274084838,1,0,0.21999999999999997,-0.09974099046949242
ETH,2025-11-19,1763334900,short,0.03883441748916272,1,0,0.31000000000000005,0.14735811985817068
BTC,2025-11-20,1763341200,short,0.03430648235330258,0,0,0.0,0.0
BTC,2025-11-20,1763342100,long,0.030848857163351617,0,0,0.0,0.0
SOL,2025-11-17,1763346600,short,0.034742632257632966,2,1,0.43799999999999994,0.18508460993447168
SOL,2025-11-20,1763346600,short,0.0550199597860741,0,0,0.0,0.0
SOL,2025-11-20,1763346600,long,0.054542343112291114,0,0,0.0,0.0
SOL,2025-11-20,1763352000,short,0.03283410423902322,0,0,0.0,0.0
XRP,2025-11-20,1763353800,long,0.04413920729728371,1,0,-0.61,-0.09520664901847253
XRP,2025-11-18,1763353800,short,0.03946251525151245,1,0,-0.08399999999999996,-0.14092498822324925
XRP,2025-11-20,1763355600,short,0.034559212139114504,0,0,0.0,0.0
XRP,2025-11-18,1763356500,long,0.039122050145424137,0,0,0.0,0.0
XRP,2025-11-18,1763356500,short,0.06287794985457595,0,0,0.0,0.0
BTC,2025-11-20,1763356500,long,0.03761127691615762,1,0,0.16000000000000003,-0.19230663454470887
XRP,2025-11-20,1763356500,short,0.05159276062607776,0,0,0.0,0.0
SOL,2025-11-20,1763357400,long,0.03743431607755543,0,0,0.0,0.0
SOL,2025-11-20,1763357400,short,0.03256568392244441,0,0,0.0,0.0
BTC,2025-11-20,1763357400,long,0.031064159093807664,0,0,0.0,0.0
ETH,2025-11-20,1763366400,short,0.030355159192479664,0,0,0.0,0.0
BTC,2025-11-20,1763367300,short,0.03177540622295716,0,0,0.0,0.0
ETH,2025-11-20,1763368200,long,0.030697104628757854,0,0,0.0,0.0
BTC,2025-11-20,1763375400,short,0.0303084113951243,1,0,0.16999999999999993,-0.2795217457129576
ETH,2025-11-19,1763376300,long,0.03215870075287319,1,0,-0.29000000000000004,0.17782667909798355
BTC,2025-11-17,1763379900,short,0.037226742743586505,2,1,0.049000000000000064,0.009094871798998198
ETH,2025-11-19,1763386200,long,0.03316099268895201,1,0,-0.4,0.02217676755460979
ETH,2025-11-20,1763386200,long,0.03976926175076145,2,1,-0.12,-0.21804824777045057
XRP,2025-11-18,1763388000,long,0.036906156900854636,2,1,-0.09299999999999997,-0.07251588496039542
ETH,2025-11-20,1763388000,long,0.036194058469279256,1,0,0.07000000000000006,-0.05799679256272422
ETH,2025-11-19,1763390700,short,0.03659400939998969,1,0,-0.13,0.11668731653969094
ETH,2025-11-20,1763391600,short,0.05394904561786129,1,0,-0.58,-0.07102598368072033
BTC,2025-11-20,1763391600,long,0.033166716223766324,0,0,0.0,0.0
BTC,2025-11-20,1763391600,short,0.046157434610026415,0,0,0.0,0.0
ETH,2025-11-20,1763404200,short,0.03577773289558839,0,0,0.0,0.0
XRP,2025-11-18,1763406900,short,0.0314865613105888,1,0,-0.04300000000000004,0.07901602776352304
XRP,2025-11-18,1763406900,long,0.03951343868941115,2,1,-0.21900000000000008,-0.04647043546639526
BTC,2025-11-20,1763409600,long,0.031188783543735,1,0,0.31000000000000005,0.0039173392800406215
SOL,2025-11-20,1763433000,long,0.05468659379897223,1,0,-0.33999999999999997,-0.36210237199440504
SOL,2025-11-20,1763438400,short,0.03598855159386105,0,0,0.0,0.0
SOL,2025-11-20,1763438400,long,0.03601144840613868,0,0,0.0,0.0
SOL,2025-11-20,1763443800,long,0.07441371289049359,1,0,0.3999999999999999,0.28487626990354203
BTC,2025-11-20,1763444700,long,0.03543994220149749,2,1,-0.16100000000000003,-0.14514755201621735
ETH,2025-11-21,1763454600,long,0.033097009276103595,0,0,0.0,0.0
ETH,2025-11-21,1763454600,long,0.03137258909640184,1,0,0.27,-0.08546902870183265
ETH,2025-11-21,1763454600,short,0.04210304509563223,1,0,-0.07699999999999996,-0.27769614920198205
ETH,2025-11-21,1763455500,short,0.033234873114089236,1,0,0.76,0.3673606857871438
ETH,2025-11-21,1763456400,short,0.039101735200130716,2,1,0.13,0.23149419246414663
ETH,2025-11-21,1763456400,short,0.03699465061659024,1,0,-0.08,0.13281621917262815
BTC,2025-11-20,1763457300,short,0.03163120679313114,2,1,0.15000000000000002,0.06876495969297619
BTC,2025-11-20,1763460900,short,0.03639249377885012,1,0,-0.044000000000000004,0.06897319757219222
BTC,2025-11-21,1763460900,long,0.03170807577719592,0,0,0.0,0.0
ETH,2025-11-21,1763460900,long,0.03118637381090328,2,1,0.964,0.868654618385023
ETH,2025-11-21,1763460900,short,0.04533010282332606,0,0,0.0,0.0
ETH,2025-11-21,1763460900,short,0.03213183662484864,1,0,0.31000000000000005,-0.10769686359861702
ETH,2025-11-21,1763463600,long,0.031437943103572064,1,0,0.18999999999999995,-0.13885438450840998
BTC,2025-11-20,1763463600,short,0.03830193583629593,2,1,0.23899999999999993,0.2670847893148295
ETH,2025-11-20,1763475300,long,0.030218589123132356,1,0,0.3999999999999999,0.05648405438558507
BTC,2025-11-21,1763477100,short,0.04808357018759368,1,0,0.53,-0.04304070696878748
ETH,2025-11-21,1763477100,long,0.03256997692214281,1,0,0.64,0.13526322722303918
SOL,2025-11-20,1763477100,short,0.030296862624981657,0,0,0.0,0.0
SOL,2025-11-20,1763477100,long,0.05970313737501831,1,0,0.53,0.2982403842345662
ETH,2025-11-21,1763479800,short,0.038008607304814146,0,0,0.0,0.0
ETH,2025-11-21,1763479800,short,0.030797409692307154,1,0,0.08399999999999996,-0.10313859458586225
ETH,2025-11-21,1763479800,long,0.036161629117317684,0,0,0.0,0.0
ETH,2025-11-20,1763490600,short,0.030343214112359296,1,0,-0.079,0.18048439128134203
ETH,2025-11-20,1763492400,short,0.034044457551897334,2,1,0.20999999999999996,0.38103248820040336
BTC,2025-11-20,1763493300,short,0.0310415943546698,2,1,0.25999999999999995,0.3129833592098019
BTC,2025-11-21,1763494200,long,0.03644048436213687,2,1,-0.040000000000000036,0.15201331741138277
XRP,2025-11-24,1763496000,long,0.03781643547971392,0,0,0.0,0.0
XRP,2025-11-24,1763496000,short,0.032183564520286034,0,0,0.0,0.0
XRP,2025-11-24,1763496000,long,0.03781643547971392,0,0,0.0,0.0
XRP,2025-11-24,1763496000,short,0.032183564520286034,0,0,0.0,0.0
XRP,2025-11-23,1763496000,short,0.05970803682156811,0,0,0.0,0.0
SOL,2025-11-22,1763496000,long,0.03496258822514675,0,0,0.0,0.0
SOL,2025-11-21,1763496000,short,0.04849960934646724,1,0,0.87,0.5869473238150912
BTC,2025-11-22,1763496000,short,0.031204916203698696,0,0,0.0,0.0
XRP,2025-11-23,1763496000,long,0.04799629625004731,0,0,0.0,0.0
XRP,2025-11-20,1763496000,short,0.03656665976979345,0,0,0.0,0.0
XRP,2025-11-20,1763496000,long,0.053433340230206516,0,0,0.0,0.0
SOL,2025-11-24,1763496000,long,0.039722304984602275,0,0,0.0,0.0
ETH,2025-11-23,1763496000,short,0.03935825939160931,0,0,0.0,0.0
XRP,2025-11-25,1763496000,short,0.0520798620798798,0,0,0.0,0.0
XRP,2025-11-25,1763496000,long,0.037920137920119945,0,0,0.0,0.0
XRP,2025-11-25,1763496000,short,0.033699030315602174,0,0,0.0,0.0
XRP,2025-11-25,1763496000,long,0.056300969684397684,0,0,0.0,0.0
BTC,2025-11-23,1763496000,long,0.03304889217312046,0,0,0.0,0.0
SOL,2025-11-21,1763496000,long,0.03863422954737805,0,0,0.0,0.0
XRP,2025-11-24,1763496000,short,0.04227010009352905,0,0,0.0,0.0
XRP,2025-11-24,1763496000,long,0.04772989990647081,0,0,0.0,0.0
XRP,2025-11-20,1763496000,short,0.058178671323226294,1,0,-0.031,0.057619080851514404
SOL,2025-11-24,1763496000,short,0.058687058240619705,0,0,0.0,0.0
ETH,2025-11-22,1763496000,short,0.04646081133621893,0,0,0.0,0.0
SOL,2025-11-21,1763496000,long,0.07165169145676731,1,0,0.87,0.5869473238150912
XRP,2025-11-20,1763496000,short,0.03656665976979345,0,0,0.0,0.0
XRP,2025-11-20,1763496000,long,0.053433340230206516,0,0,0.0,0.0
ETH,2025-11-23,1763496000,long,0.03790906309198405,0,0,0.0,0.0
XRP,2025-11-24,1763496000,short,0.04227010009352905,0,0,0.0,0.0
XRP,2025-11-24,1763496000,long,0.04772989990647081,0,0,0.0,0.0
XRP,2025-11-25,1763496000,short,0.033699030315602174,0,0,0.0,0.0
XRP,2025-11-25,1763496000,long,0.056300969684397684,0,0,0.0,0.0
XRP,2025-11-25,1763496000,short,0.0520798620798798,0,0,0.0,0.0
XRP,2025-11-25,1763496000,long,0.037920137920119945,0,0,0.0,0.0
ETH,2025-11-23,1763496900,short,0.03719819960232651,1,0,-0.56,-0.06220010391074082
ETH,2025-11-23,1763496900,short,0.03389025899791387,0,0,0.0,0.0
ETH,2025-11-24,1763496900,short,0.04036043485236873,0,0,0.0,0.0
XRP,2025-11-23,1763496900,short,0.030727082829041463,0,0,0.0,0.0
ETH,2025-11-23,1763496900,long,0.033788559513911354,1,0,-0.56,-0.06220010391074082
ETH,2025-11-23,1763496900,long,0.03191969908515224,0,0,0.0,0.0
