asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged,fund_sum,fund_pnl,hold_h,ev_hf,fut_pnl,perp_fill_pnl,fut_inst,basis_bp,fut_tte_h,ev_perp_sig,ev_perp,ev_fut,ev_fut_hs2.5,ev_fut_hs5.0
ETH,ethereum-above-3200-on-november-14,3200.0,1763139660,1763103600,0.951148514182627,0.417361111111111,3222.42,3229.7,12.155693423427072,0.0022566235870871,1,2025-11-14,False,0.551,1763108100,0.4489999999999999,0.4215691755032938,2.9423762648542615e-05,0.0003576662381193,8.766666666666667,0.4219268417414132,0.10953294435031324,-0.11873695276655531,ETH-21NOV25,19.05089662526938,158.98333333333332,0.41341785634501516,0.3221117280751649,0.5500239589539141,0.5439461122422006,0.537868265530487
ETH,ethereum-above-3100-on-november-18,3100.0,1763485260,1763103600,0.7802076012727923,4.417361111111111,3222.42,3153.09,4.276220295025434,-0.0217497056778444,1,2025-11-18,False,0.66,1763114400,0.3399999999999999,0.4330065328304285,0.0003844184853723,0.0016438581289322,103.01666666666668,0.4346503909593608,0.055256538647170006,0.0038633504258985046,ETH-21NOV25,56.87219120589514,62.983333333333334,0.43165703675284245,0.34251385434831283,0.3922631844406521,0.3901250742931394,0.38798696414562667
ETH,ethereum-above-3000-on-november-18,3000.0,1763485260,1763103600,0.8200436384350737,4.417361111111111,3222.42,3153.09,3.343848245475567,-0.0217497056778444,1,2025-11-18,False,0.786,1763114400,0.2139999999999999,0.2867277151704702,0.0003844184853723,0.0012854370778407,103.01666666666668,0.288013152248311,0.04320859709246886,0.0030209990720838583,ETH-21NOV25,56.87219120589514,62.983333333333334,0.2856724584764777,0.21596574237809157,0.2548679033206359,0.25319597919789816,0.25152405507516035
ETH,ethereum-above-3000-on-november-17,3000.0,1763398860,1763103600,0.8312698350803156,3.417361111111111,3222.42,3130.0,3.4591041249624723,-0.0290996255249048,1,2025-11-17,False,0.826,1763113500,0.174,0.2746586346880617,0.0001360762545092,0.0004707019332822,79.26666666666667,0.2751293366213439,0.10919409094069737,0.04636378575154852,ETH-21NOV25,-50.131759890189855,86.98333333333333,0.2727079637338699,0.21841311479735698,0.2807727180532236,0.2790431659907424,0.27731361392826115
BTC,bitcoin-above-98k-on-november-17,98000.0,1763398860,1763105400,0.4885854799062782,3.3965277777777776,97699.28,94245.99,8.431155888104021,-0.0359859105192199,0,2025-11-17,False,0.46,1763106300,-0.46,-0.1565971786370945,-0.0002230656154286,-0.0018807009769548,81.26666666666667,-0.1584778796140493,0.38377021250499516,0.2722119030399824,BTC-21NOV25,-12.51438931660221,86.98333333333333,-0.1643796887357224,-0.19557060705864526,-0.08213159661667768,-0.0863471745607297,-0.0905627525047817
BTC,bitcoin-above-104k-on-november-19,104000.0,1763571660,1763113500,0.476143990720143,5.302777777777778,97153.06,90049.9,3.3214205451679084,-0.0759237118842227,0,2025-11-19,False,0.0699999999999999,1763127000,-0.0699999999999999,0.1821745765176664,-0.0002017453550741,-0.0006700811672355,123.51666666666668,0.1815044953504308,0.21101192602311067,0.18125368389128174,BTC-21NOV25,20.714717480148174,38.983333333333334,0.17917950096881324,0.1082586083424288,0.13868693164149323,0.13702622136890927,0.13536551109632533
ETH,ethereum-above-3200-on-november-17,3200.0,1763398860,1763119800,0.7147869949437214,3.229861111111111,3155.78,3130.0,5.76395853448278,-0.0082026875100544,0,2025-11-17,False,0.4,1763122500,-0.4,-0.3527200493207265,0.0001439666059571,0.0008298175470871,76.76666666666667,-0.3518902317736392,0.1383807872402608,-0.018275148455331167,ETH-21NOV25,40.01605980007316,86.98333333333333,-0.3559250027477775,-0.42148010188238205,-0.26565398373387716,-0.26853596300111854,-0.27141794226835997
BTC,bitcoin-above-94k-on-november-15,94000.0,1763226060,1763120700,0.5710520322405629,1.2194444444444446,96202.09,96197.12,9.558614911018331,-5.166341380616415e-05,1,2025-11-15,False,0.763,1763122500,0.237,0.2374938306775617,-5.577093714096912e-05,-0.0005330929113571,28.766666666666666,0.2369607377662045,-0.08736227985975456,-0.05729964821360039,BTC-21NOV25,-26.1986002612567,134.98333333333332,0.23026970732849175,0.17247622843732965,0.1429466897025326,0.13816738224702343,0.13338807479151427
BTC,bitcoin-above-96k-on-november-16,96000.0,1763312460,1763120700,0.4695355980243608,2.219444444444445,96202.09,94283.43,10.887630888981478,-0.020145624608444,0,2025-11-16,False,0.51,1763122500,-0.51,-0.2906618752352787,-0.0001479677069034,-0.0016110177762541,52.766666666666666,-0.2922728930115328,0.1099436588521281,0.14712657260638498,BTC-21NOV25,-26.1986002612567,110.98333333333333,-0.29989423463382087,-0.3721057867921562,-0.407677682770159,-0.4131214982146497,-0.41856531365914046
BTC,bitcoin-above-92k-on-november-14,92000.0,1763139660,1763123400,0.7686527859437705,0.1881944444444444,95756.95,97005.79,1.6818226246719985,0.0129574571606129,1,2025-11-14,False,0.965,1763124300,0.035,0.0132078553890629,-7.222372506044544e-06,-1.2146749484474717e-05,4.266666666666667,0.0131957086395784,-0.009634448843187881,-0.03840318940706908,BTC-21NOV25,53.025963822031265,158.98333333333332,0.012018432802308162,-0.0045926119938239475,0.02418827531954172,0.02334736400720572,0.022506452694869724
BTC,bitcoin-above-98k-on-november-19,98000.0,1763571660,1763132400,0.5104037553023456,5.084027777777777,96542.38,90049.9,6.370143895107248,-0.0696181217948661,0,2025-11-19,False,0.37,1763143200,-0.37,0.0734774535403995,-0.0001990588125002,-0.0012680332792159,119.01666666666668,0.0722094202611835,0.39398409752985925,0.3863979168021385,BTC-21NOV25,-56.97124362628652,38.983333333333334,0.06775031953460817,0.010670782796347505,0.019524996803284175,0.01633992485573055,0.013154852908176926
ETH,ethereum-above-3300-on-november-20,3300.0,1763658060,1763132400,0.7919600505247664,6.084027777777777,3199.5,2859.12,3.665272952420212,-0.1124806624202995,0,2025-11-20,False,0.35,1763145900,-0.35,0.0622723296394326,0.0006602295960529,0.0024199216808002,142.26666666666668,0.0646922513202328,0.4155193161182523,0.3710836279153438,ETH-21NOV25,22.264514680481714,14.983333333333333,0.06212656025353841,0.0209378585294499,0.0629536250515582,0.0611209885753481,0.05928835209913799
BTC,bitcoin-above-96k-on-november-20,96000.0,1763658060,1763132400,0.5196887737020294,6.084027777777777,96542.38,87859.19,5.938346376329475,-0.0942466636292916,0,2025-11-20,False,0.52,1763143200,-0.52,0.0396693334441472,-0.0001706341585059,-0.0010132847368417,143.01666666666668,0.0386560487073054,0.5160221059909597,0.496051145243043,BTC-21NOV25,-56.97124362628652,14.983333333333333,0.034499206243874356,-0.029118981957229347,-0.008134736472470993,-0.01110390966063573,-0.014073082848800468
ETH,ethereum-above-3300-on-november-19,3300.0,1763571660,1763136000,0.7817567362640031,5.042361111111111,3196.7,2956.28,4.020581516033322,-0.0781873065033875,0,2025-11-19,False,0.33,1763145900,-0.33,-0.0156415606840481,0.0004314542522333,0.0017346969915432,118.26666666666668,-0.0139068636925048,0.3313154324840935,0.27070533352800424,ETH-21NOV25,22.264514680481714,38.983333333333334,-0.016721270753728444,-0.06037437654167589,-0.0014989745771298323,-0.003509265335146493,-0.005519556093163154
BTC,bitcoin-above-102k-on-november-17,102000.0,1763398860,1763137800,0.5004461474160258,3.0215277777777776,96974.13,94245.99,4.614129265711937,-0.0285359628975128,0,2025-11-17,False,0.09,1763143200,-0.09,0.0416686215306841,-0.0001781241498164,-0.0008218878525979,71.01666666666667,0.0408467336780861,0.11452967414565564,0.07398998534936824,BTC-21NOV25,-56.97124362628652,86.98333333333333,0.03761684319208756,-0.020061792989228014,0.021299783659657286,0.018992719026801316,0.01668565439394535
ETH,ethereum-above-3400-on-november-16,3400.0,1763312460,1763137800,0.7595517621390775,2.0215277777777776,3237.62,3064.67,4.732681603412329,-0.0548985955946039,0,2025-11-16,False,0.15,1763141400,-0.15,0.109817573423755,4.2952069271911305e-05,0.0002032784680716,47.516666666666666,0.1100208518918266,0.14909104241874668,0.21680425344584084,ETH-21NOV25,-99.93191363643376,110.98333333333333,0.10670797476943802,0.06369465479152381,-0.004221834703641942,-0.006588175505348107,-0.008954516307054272
BTC,bitcoin-above-100k-on-november-19,100000.0,1763571660,1763138700,0.5008628937079446,5.011111111111111,97111.96,90049.9,5.911157881776978,-0.0755005785726959,0,2025-11-19,False,0.27,1763143200,-0.27,0.1762958401087134,-0.0001990588125002,-0.0011766680684481,119.01666666666668,0.1751191720402652,0.3655964828670809,0.35855690687952835,BTC-21NOV25,-56.97124362628652,38.983333333333334,0.17098136152302143,0.08324242829383635,0.09145867234983701,0.08850309340894852,0.08554751446806003
BTC,bitcoin-above-100k-on-november-18,100000.0,1763485260,1763138700,0.5008994491299997,4.011111111111111,97111.96,93506.28,6.405061894086046,-0.0378359398853518,0,2025-11-18,False,0.25,1763141400,-0.25,-0.0076584632134025,-0.0001744204663608,-0.0011171738826365,95.51666666666668,-0.008775637096039,0.1790664332891524,0.21246678082507905,BTC-21NOV25,-74.01011917227812,62.983333333333334,-0.01325918042189956,-0.04313393638341768,-0.07541711003670784,-0.07861964098375086,-0.08182217193079389
BTC,bitcoin-above-102k-on-november-19,102000.0,1763571660,1763138700,0.501288057026237,5.011111111111111,97111.96,90049.9,4.670458317720669,-0.0755005785726959,0,2025-11-19,False,0.16,1763143200,-0.16,0.1926223051875706,-0.0001990588125002,-0.0009296958865575,119.01666666666668,0.1916926093010131,0.28886102663572916,0.2832989951552897,BTC-21NOV25,-56.97124362628652,38.983333333333334,0.18842328847860856,0.11909997844632775,0.12559170581332468,0.12325647665446435,0.12092124749560401
ETH,ethereum-above-3300-on-november-18,3300.0,1763485260,1763140500,0.7518544887121126,3.9902777777777776,3237.33,3153.09,4.875336249035779,-0.0263659915953442,0,2025-11-18,False,0.38,1763141400,-0.38,-0.2514569254334454,0.000334598467753,0.001631280038708,95.51666666666668,-0.2498256453947373,0.06645303254692217,0.08430672207999933,ETH-21NOV25,-99.93191363643376,62.983333333333334,-0.25323838076906285,-0.29747473325561774,-0.31695970282740293,-0.31939737095192083,-0.32183503907643873
ETH,ethereum-above-3400-on-november-18,3400.0,1763485260,1763141400,0.7394584076590165,3.979861111111111,3216.65,3153.09,3.88082884072911,-0.0199575209230891,0,2025-11-18,False,0.2,1763143200,-0.2,-0.1225482772122208,0.0003334774195572,0.0012941687875497,95.01666666666668,-0.1212541084246709,0.0452535044454137,0.01970388754146462,ETH-21NOV25,2.5239778023958177,62.983333333333334,-0.12397068861318186,-0.18171852385949605,-0.15746307574309668,-0.15940349016346123,-0.16134390458382578
BTC,bitcoin-above-98k-on-november-18,98000.0,1763485260,1763141400,0.4912621664779158,3.979861111111111,96719.03,93506.28,7.473500977545857,-0.0337815774921792,0,2025-11-18,False,0.37,1763143200,-0.37,-0.1175333475891575,-0.0001744204663608,-0.0013035315258518,95.01666666666668,-0.1188368791150093,0.14570701684388704,0.1719449268908808,BTC-21NOV25,-56.97124362628652,62.983333333333334,-0.12406832979929153,-0.2045900553192531,-0.22952443384039506,-0.23326118432916798,-0.2369979348179409
BTC,bitcoin-above-94k-on-november-19,94000.0,1763571660,1763161200,0.4948595212855221,4.750694444444445,95179.99,90049.9,6.936326049823118,-0.0554057695016913,0,2025-11-19,False,0.583,1763162100,-0.583,-0.1986875176949232,-0.000198149321561,-0.001374428300899,113.76666666666668,-0.2000619459958222,0.3911296143335338,0.3511995763540539,BTC-21NOV25,-11.313653719043298,38.983333333333334,-0.2049173742306985,-0.23803028018172123,-0.1967258139013423,-0.20019397692625387,-0.20366213995116542
BTC,bitcoin-above-98k-on-november-16,98000.0,1763312460,1763175600,0.3810764943270085,1.5840277777777776,96482.77,94283.43,12.997407645012034,-0.0230589847813867,0,2025-11-16,False,0.23,1763178300,-0.23,0.0697070250838126,-0.000132213248324,-0.001718429484539,37.266666666666666,0.0679885955992735,0.2756917535885873,0.2711160433237394,BTC-21NOV25,11.473398292669119,110.98333333333333,0.05889041024776421,0.030299428487691966,0.03659356823707884,0.030094864414572826,0.02359616059206681
ETH,ethereum-above-3200-on-november-20,3200.0,1763658060,1763175600,0.7752704431564732,5.584027777777778,3193.31,2859.12,4.150232504964723,-0.1105441112215329,0,2025-11-20,False,0.47,1763176500,-0.47,-0.0112162363759584,0.0006333724240806,0.0026286428221677,133.76666666666668,-0.0085875935537906,0.48226380251025874,0.4496662158864885,ETH-21NOV25,-20.425806457401237,14.983333333333333,-0.011492756307266084,-0.020610304044819106,0.009358639756783464,0.007283523504301103,0.005208407251818741
ETH,ethereum-above-3200-on-november-15,3200.0,1763226060,1763181000,0.6602350458854362,0.5215277777777777,3172.84,3190.17,15.014286932064282,0.0054471210480676,0,2025-11-15,False,0.357,1763181900,-0.357,-0.4387846383693744,5.309651191429121e-07,7.972062649729379e-06,12.266666666666667,-0.4387766663067247,-0.19276474713032898,-0.12841999364668222,ETH-21NOV25,38.83990546604173,134.98333333333332,-0.44928666715916893,-0.4959220224364775,-0.560274747982774,-0.5677818914488061,-0.5752890349148383
BTC,bitcoin-above-98k-on-november-19,98000.0,1763571660,1763220600,0.4519592394492132,4.063194444444444,96381.44,90049.9,7.803655568015849,-0.067949690832494,0,2025-11-19,False,0.34,1763224200,-0.34,0.1902559832099474,-0.0001583160661824,-0.0012354440513707,96.51666666666668,0.1890205391585766,0.5694016436281158,0.48546589147466523,BTC-21NOV25,38.67932301271488,38.983333333333334,0.18355798026096545,0.13876788852568342,0.22393908473050472,0.2200372569464968,0.21613542916248887
BTC,bitcoin-above-96k-on-november-16,96000.0,1763312460,1763254800,0.3880592324430482,0.6673611111111111,95362.0,94283.43,22.102905626982423,-0.011374717852523,0,2025-11-16,False,0.297,1763257500,-0.297,-0.0455856847721318,-3.095363273781203e-05,-0.0006841652232161,15.266666666666667,-0.0462698499953479,0.22319587618946807,0.16433723307090353,BTC-21NOV25,34.5822881979226,110.98333333333333,-0.06174188393423573,-0.14881896609120024,-0.08927615774941962,-0.10032761056291083,-0.11137906337640205
ETH,ethereum-above-3300-on-november-19,3300.0,1763571660,1763287200,0.7375130357900936,3.29236111111111,3248.26,2956.28,5.505314829573873,-0.0941877471585852,0,2025-11-19,False,0.39,1763291700,-0.39,0.1285332011963138,0.0003976640302446,0.0021892656828937,77.76666666666667,0.1307224668792075,0.4484521202714006,0.43598952675298125,ETH-21NOV25,-105.84768326885376,38.983333333333334,0.1268687464985055,0.04432507205517323,0.054598399890698854,0.051845742475911914,0.04909308506112498
BTC,bitcoin-above-96k-on-november-19,96000.0,1763571660,1763290800,0.4920806380237142,3.250694444444445,96444.71,90049.9,8.565798529420332,-0.0686059296493828,0,2025-11-19,False,0.53,1763291700,-0.53,0.057664571300198,-6.62775963778256e-05,-0.0005677205375866,77.76666666666667,0.0570968507626113,0.5787617806166773,0.5519163509348773,BTC-21NOV25,-37.53995308160207,38.983333333333334,0.05110079179201703,0.015352571426696483,0.042765721646083006,0.038482822381372836,0.03419992311666267
ETH,ethereum-above-3200-on-november-16,3200.0,1763312460,1763299800,0.7453600044027268,0.1465277777777777,3158.99,3064.67,18.27822949396208,-0.0303124598750124,0,2025-11-16,False,0.17,1763300700,-0.17,0.3840580981219949,6.985989134036114e-07,1.276915126342375e-05,3.2666666666666666,0.3840708672732583,0.44731722472918617,0.483241309714376,ETH-21NOV25,23.489837166608247,110.98333333333333,0.3712761066274836,0.300459318219866,0.26452246408341273,0.2553833493364317,0.24624423458945066
BTC,bitcoin-above-96k-on-november-18,96000.0,1763485260,1763305200,0.5093195373196897,2.084027777777778,95531.13,93506.28,10.255490778387491,-0.0214235631423321,0,2025-11-18,False,0.43,1763308800,-0.43,-0.2102908457536102,-4.1768879548686674e-05,-0.0004283603590351,49.016666666666666,-0.2107192061126453,0.1007326896084849,0.1156147879427614,BTC-21NOV25,-36.37466694847463,62.983333333333334,-0.21789804965751733,-0.3219924159611449,-0.3364461539363863,-0.3415738993255801,-0.3467016447147738
ETH,ethereum-above-3200-on-november-19,3200.0,1763571660,1763305200,0.7891578915245413,3.0840277777777776,3172.05,2956.28,5.432089046887801,-0.070446345375808,0,2025-11-19,False,0.43,1763308800,-0.43,-0.0473291788907981,0.0003917241220636,0.0021278803128638,73.01666666666667,-0.0452012985779342,0.25356775365660666,0.25207039651519225,ETH-21NOV25,-125.728565660914,38.983333333333334,-0.04900376091075595,-0.17960418550476542,-0.1802347086762148,-0.1829507531996587,-0.1856667977231026
BTC,bitcoin-above-96k-on-november-20,96000.0,1763658060,1763305200,0.5083133938913033,4.084027777777778,95531.13,87859.19,7.368176757638402,-0.0837167436641019,0,2025-11-20,False,0.44,1763308800,-0.44,0.1768397648910075,-3.798257169377803e-05,-0.0002798623019494,97.01666666666668,0.176559902589058,0.5689885129870569,0.5290330382228925,BTC-21NOV25,-36.37466694847463,14.983333333333333,0.17140217885871128,0.0835954521905962,0.12383078925671,0.1201467008778908,0.1164626124990716
BTC,bitcoin-above-94k-on-november-19,94000.0,1763571660,1763305200,0.5244744438974831,3.0840277777777776,95531.13,90049.9,7.884330156399468,-0.0590882018296764,0,2025-11-19,False,0.624,1763308800,-0.624,-0.1581291084268639,-6.640722568811326e-05,-0.0005235764920956,73.01666666666667,-0.1586526849189595,0.4113599603281426,0.3857315197384205,BTC-21NOV25,-36.37466694847463,38.983333333333334,-0.1641717160284394,-0.24431108786315472,-0.21815907078133703,-0.22210123585953676,-0.2260434009377365
ETH,ethereum-above-3100-on-november-18,3100.0,1763485260,1763316000,0.8893370850577003,1.9590277777777776,3079.84,3153.09,6.069390122418585,0.0235052768149339,1,2025-11-18,False,0.46,1763318700,0.54,0.3973373050747252,0.0002913241087857,0.0017681596682863,46.266666666666666,0.3991054647430115,-0.14754503486671433,-0.1909351704933602,ETH-21NOV25,8.178621540374072,62.983333333333334,0.39485689165731896,0.3465844160892332,0.3882063920475927,0.3851716969863834,0.38213700192517414
BTC,bitcoin-above-100k-on-november-19,100000.0,1763571660,1763316900,0.5504559508850583,2.948611111111111,95184.0,90049.9,4.7813340660716666,-0.0554478993183713,0,2025-11-19,False,0.12,1763317800,-0.12,0.1451149299030407,-4.617517563792334e-05,-0.0002207789402844,70.51666666666667,0.1448941509627562,0.23954726602212348,0.2452450607099674,BTC-21NOV25,-80.79695320474183,38.983333333333334,0.14154721711650606,0.12167734792343284,0.11620033217587332,0.11380966514283748,0.11141899810980166
ETH,ethereum-above-3100-on-november-17,3100.0,1763398860,1763320500,0.9354946515981226,0.9069444444444446,3107.53,3130.0,8.551570093408994,0.0072048061331813,1,2025-11-17,False,0.52,1763323200,0.48,0.4183875953426768,4.541517276201047e-05,0.0003883710331786,21.016666666666666,0.4187759663758554,0.10706983725847774,-0.1070353189372685,ETH-21NOV25,18.60014284177871,86.98333333333333,0.4127898673104694,0.36736695303052386,0.5810837381930914,0.576807953146387,0.5725321680996824
ETH,ethereum-above-3000-on-november-19,3000.0,1763571660,1763320500,0.9273341441668188,2.906944444444445,3107.53,2956.28,4.477719796579253,-0.0498964772207215,0,2025-11-19,False,0.669,1763321400,-0.669,-0.4455775561692096,0.0003912757284635,0.0017520230752623,69.51666666666667,-0.4438255330939472,0.25380849362021485,0.20944604070946427,ETH-21NOV25,-29.411310611571277,38.983333333333334,-0.4469599369515529,-0.460936340072879,-0.4183259102373907,-0.42056477013568033,-0.4228036300339699
ETH,ethereum-above-3000-on-november-17,3000.0,1763398860,1763334000,0.9767939697305176,0.7506944444444446,3091.86,3130.0,7.2494436954991315,0.0122601529891002,1,2025-11-17,False,0.754,1763334900,0.246,0.1571207112073124,4.506210128480672e-05,0.000326675166065,17.766666666666666,0.1574473863733775,0.09135227363574813,-0.14078850083764735,ETH-21NOV25,88.44947508124073,86.98333333333333,0.15237277578652833,0.10046356374156824,0.3322776630488988,0.3286529412011492,0.32502821935339965
BTC,bitcoin-above-94k-on-november-19,94000.0,1763571660,1763395200,0.5342582991572898,2.042361111111111,93959.67,90049.9,9.977782385325735,-0.0425016865245434,0,2025-11-19,False,0.495,1763396100,-0.495,-0.070927420848774,-2.093422313575663e-05,-0.0002088771228544,48.766666666666666,-0.0711362979716284,0.5314441797695938,0.33724551760010224,BTC-21NOV25,125.75087949633317,38.983333333333334,-0.0781207456413571,-0.16494780719248017,0.029459732099865785,0.024470840907202918,0.01948194971454005
BTC,bitcoin-above-94k-on-november-18,94000.0,1763485260,1763399700,0.5566521209403109,0.9902777777777776,93906.63,93506.28,13.742874314249551,-0.0042723909358897,0,2025-11-18,False,0.481,1763400600,-0.481,-0.4222850683467286,3.7061699322913513e-06,5.09334275667308e-05,23.516666666666666,-0.4222341349191618,-0.07318117268997798,0.0016182885700973552,BTC-21NOV25,-76.29113455070875,62.983333333333334,-0.4318541469391368,-0.48895079002231057,-0.5638011847099526,-0.5706726218670773,-0.5775440590242021
BTC,bitcoin-above-92k-on-november-19,92000.0,1763571660,1763406000,0.5617660269688551,1.917361111111111,92549.01,90049.9,9.721070767341748,-0.0273743809145319,0,2025-11-19,False,0.5680000000000001,1763407800,-0.5680000000000001,-0.3018917059176655,-2.092960398982109e-05,-0.0002034581615174,45.516666666666666,-0.302095164079183,0.24232071919549505,0.22817742513921282,BTC-21NOV25,-54.331095219035305,38.983333333333334,-0.30889991361632274,-0.3468307825594439,-0.33248403034164425,-0.3373445657253151,-0.342205101108986
ETH,ethereum-above-3000-on-november-18,3000.0,1763485260,1763406000,0.9090925784974776,0.9173611111111112,3024.98,3153.09,8.643263199504426,0.0414784445084217,1,2025-11-18,False,0.577,1763407800,0.423,0.0644908870076715,0.0002404650428859,0.0020784026559436,21.516666666666666,0.0665692896636151,-0.4356136675075711,-0.4129321463661696,ETH-21NOV25,-89.55333603537764,62.983333333333334,0.06051900542396275,0.006095972050120894,-0.01866395174722419,-0.022985583346976403,-0.027307214946728615
BTC,bitcoin-above-90k-on-november-20,90000.0,1763658060,1763406000,0.5680024169967561,2.917361111111111,92549.01,87859.19,6.846241728583047,-0.0520029227489575,0,2025-11-20,False,0.723,1763406900,-0.723,-0.3669754202678065,7.495050004514142e-06,5.131292409872128e-05,69.76666666666667,-0.3669241073437078,0.34214386601486757,0.32325669324194384,BTC-21NOV25,-63.01410095267403,14.983333333333333,-0.3717164765537159,-0.40448436304396557,-0.38564850319514055,-0.3890716240594321,-0.3924947449237236
BTC,bitcoin-above-88k-on-november-21,88000.0,1763744460,1763474400,0.6084877963673315,3.125694444444445,91476.56,84827.94,5.698485598848516,-0.075457794936758,0,2025-11-21,False,0.75,1763475300,-0.75,-0.3200048422320196,-0.0001061474985452,-0.0006048799918136,74.76666666666667,-0.3206097222238332,0.42524025143837596,0.4325082029865449,BTC-28NOV25,22.718884229600715,158.98333333333332,-0.32459866214302757,-0.32208561692446264,-0.328748688480818,-0.3315979312802423,-0.3344471740796665
BTC,bitcoin-above-98k-on-november-23,98000.0,1763917260,1763504100,0.4701224545660254,4.781944444444445,93074.81,86702.95,4.563468375534927,-0.070915669809704,0,2025-11-23,False,0.14,1763514900,-0.14,0.1836214165064612,-0.0001564365754191,-0.0007138933647022,111.76666666666668,0.1829075231417589,0.29104112449320074,0.27074464411832067,BTC-28NOV25,61.840767748744554,110.98333333333333,0.17971309527888454,0.126836322890744,0.1478466966303263,0.14556496244255882,0.14328322825479137
BTC,bitcoin-above-96k-on-november-24,96000.0,1764003660,1763504100,0.4737677037801199,5.781944444444444,93074.81,87269.1,5.755205578575732,-0.0644071300924391,0,2025-11-24,False,0.26,1763514900,-0.26,0.1106762744080585,-0.0001669040395726,-0.0009605670596355,135.76666666666668,0.1097157073484229,0.2618588346815682,0.2975856557284164,BTC-28NOV25,61.840767748744554,86.98333333333333,0.10568706344341992,0.03259644476377786,-0.002169809223434846,-0.005047412012722713,-0.007925014802010579
ETH,ethereum-above-3100-on-november-20,3100.0,1763658060,1763504100,0.8044132535951417,1.7819444444444446,3120.96,2859.12,7.068068180305982,-0.0876267616244348,0,2025-11-20,False,0.52,1763512200,-0.52,0.0993519255809254,0.0003140893120374,0.0022200046721864,40.516666666666666,0.1015719302531118,0.6428861504433266,0.5561542012887513,ETH-21NOV25,23.73974613631631,14.983333333333333,0.0966242825268972,0.03342655823472346,0.11793850271711244,0.11440446862695945,0.11087043453680645
BTC,bitcoin-above-94k-on-november-24,94000.0,1764003660,1763504100,0.4843738307212235,5.781944444444444,93074.81,87269.1,6.423519160704293,-0.0644071300924391,0,2025-11-24,False,0.4,1763514900,-0.4,0.0137204342347567,-0.0001669040395726,-0.001072111296194,135.76666666666668,0.0126483229385626,0.2922667520754345,0.3321422902142956,BTC-28NOV25,61.840767748744554,86.98333333333333,0.008151859526069657,-0.07342628449439144,-0.11222971133705852,-0.11544147091741067,-0.11865323049776282
BTC,bitcoin-above-88k-on-november-22,88000.0,1763830860,1763504100,0.601357748422564,3.781944444444444,93074.81,84629.38,4.404201722526241,-0.0951220907443526,0,2025-11-22,False,0.84,1763514900,-0.84,-0.4210631240934247,-0.0001146820615266,-0.0005050829329186,87.76666666666667,-0.4215682070263433,0.39506451766026096,0.3683236243848207,BTC-28NOV25,61.840767748744554,134.98333333333332,-0.4246511482321118,-0.47526439975386625,-0.44801842354550736,-0.45022052440677046,-0.4524226252680336
BTC,bitcoin-above-96k-on-november-21,96000.0,1763744460,1763504100,0.5204534366102542,2.781944444444445,93074.81,84827.94,6.854112751900593,-0.0927786087292616,0,2025-11-21,False,0.2,1763514000,-0.2,0.4359150451948281,-0.0001082476765151,-0.000741941779966,64.01666666666667,0.435173103414862,0.5875124738033374,0.6001402754684348,BTC-28NOV25,17.04937966273824,158.98333333333332,0.4303752244885311,0.3946004547621384,0.38271459487700693,0.3792875385010566,0.37586048212510637
BTC,bitcoin-above-90k-on-november-24,90000.0,1764003660,1763504100,0.5227818450633793,5.781944444444444,93074.81,87269.1,5.409461482061191,-0.0644071300924391,0,2025-11-24,False,0.6900000000000001,1763514900,-0.6900000000000001,-0.3415921105948464,-0.0001669040395726,-0.0009028609732688,135.76666666666668,-0.3424949715681152,0.24612765966527367,0.279708191184227,BTC-28NOV25,61.840767748744554,86.98333333333333,-0.3462815946055581,-0.41498129282648466,-0.4476589633721692,-0.4503636941131998,-0.4530684248542304
BTC,bitcoin-above-96k-on-november-22,96000.0,1763830860,1763504100,0.4846599077571198,3.781944444444444,93074.81,84629.38,6.538478703093744,-0.0951220907443526,0,2025-11-22,False,0.23,1763514900,-0.23,0.3919537645257002,-0.0001146820615266,-0.000749846216919,87.76666666666667,0.3912039183087811,0.5865128569969192,0.5468133218260192,BTC-28NOV25,61.840767748744554,134.98333333333332,0.38662698321661537,0.3114865405169346,0.35193592190475365,0.34866668255320676,0.3453974432016599
BTC,bitcoin-above-90k-on-november-25,90000.0,1764090060,1763504100,0.5116206676214414,6.781944444444444,93074.81,87191.19,5.176964356531671,-0.0653002846914511,0,2025-11-25,False,0.68,1763514900,-0.68,-0.3419427536809867,-0.0001997827118476,-0.0010342679782863,159.76666666666668,-0.3429770216592731,0.27761820500167367,0.2769204692679579,BTC-28NOV25,61.840767748744554,62.983333333333334,-0.3466008967088455,-0.40773767375990067,-0.40600567004789856,-0.4085941522261644,-0.4111826344044302
BTC,bitcoin-above-94k-on-november-22,94000.0,1763830860,1763505900,0.5013273266951688,3.761111111111111,93264.0,84629.38,7.713450617116954,-0.0971526936553406,0,2025-11-22,False,0.44,1763506800,-0.44,0.3093825048303616,-0.0001170442836494,-0.0009028153019461,90.01666666666667,0.3084796895284155,0.7370367484178296,0.7410548221063253,BTC-28NOV25,-4.085186954114518,134.98333333333332,0.30308027409643334,0.2947525913723974,0.29163733298584776,0.2877806076772893,0.2839238823687308
