asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged,fund_sum,fund_pnl,hold_h,ev_hf,fut_pnl,perp_fill_pnl,fut_inst,basis_bp,fut_tte_h,ev_perp_sig,ev_perp,ev_fut,ev_fut_hs2.5,ev_fut_hs5.0
ETH,ethereum-above-2700-on-november-24,2700.0,1764003660,1763732700,1.0139562052639493,3.13611111111111,2759.28,2864.84,4.173336476201537,0.0375427260534372,1,2025-11-24,False,0.54,1763733600.0,0.4426119999999999,0.2859335719451483,0.000160667827024,0.0006705209030716,75.01666666666667,0.2866040928482199,-0.24737853012261848,-0.18822205432754024,ETH-28NOV25,122.70538043077715,86.98333333333333,0.28368275731487924,0.2521391310421902,0.19231213434404035,0.19022546610593957,0.1881387978678388
ETH,ethereum-above-2800-on-november-24,2800.0,1764003660,1763732700,0.9727837394664814,3.13611111111111,2759.28,2864.84,4.330024329017286,0.0375427260534372,1,2025-11-24,False,0.37,1763733600.0,0.613683,0.4511220828109853,0.000160667827024,0.0006956955999046,75.01666666666667,0.45181777841089,-0.25666635317227315,-0.19528884841743221,ETH-28NOV25,122.70538043077715,86.98333333333333,0.44878676138057827,0.4160588301521603,0.3539856297974147,0.35182061763290606,0.3496556054683974
ETH,ethereum-above-2900-on-november-25,2900.0,1764090060,1763732700,0.9367530837419084,4.136111111111111,2759.28,2931.54,3.441633173387265,0.0605581060892781,1,2025-11-25,False,0.26,1763733600.0,0.726532,0.518113213165635,0.0001652965293022,0.0005688900186923,99.01666666666668,0.5186821031843274,-0.1990286349303392,-0.23128271987996527,ETH-28NOV25,122.70538043077715,62.983333333333334,0.5162729599629563,0.4934090269173559,0.5250942218482897,0.523373405261596,0.5216525886749024
ETH,ethereum-above-2700-on-november-26,2700.0,1764176460,1763732700,0.9781110591117712,5.136111111111111,2759.28,2949.03,3.4097944925060086,0.0665065265899174,1,2025-11-26,False,0.53,1763733600.0,0.452563,0.2257894119179949,0.0001734267482098,0.000591349570899,123.01666666666668,0.2263807614888939,-0.3006870676146916,-0.25582305107643616,ETH-28NOV25,122.70538043077715,38.983333333333334,0.22399390534414002,0.19494444234970865,0.1494890762405542,0.14778417899430119,0.14607928174804818
ETH,ethereum-above-2700-on-november-27,2700.0,1764262860,1763732700,0.9672407536103644,6.136111111111111,2759.28,3019.61,3.1617340794280344,0.0901579078433051,1,2025-11-27,False,0.53,1763733600.0,0.452563,0.16750767024189,0.0001633269596093,0.0005163964142861,147.01666666666668,0.1680240666561761,-0.2696595676334456,-0.310079014353543,ETH-28NOV25,122.70538043077715,14.983333333333333,0.16581085280057667,0.14078716820514348,0.18069021851095476,0.17910935147124074,0.17752848443152672
ETH,ethereum-above-2600-on-november-24,2600.0,1764003660,1763732700,1.0717439208794366,3.13611111111111,2759.28,2864.84,3.454296498532521,0.0375427260534372,1,2025-11-24,False,0.784,1763733600.0,0.2041459199999999,0.0744622128482458,0.000160667827024,0.0005549943123161,75.01666666666667,0.0750172071605619,-0.2047567444627527,-0.15579256235816205,ETH-28NOV25,122.70538043077715,86.98333333333333,0.07259919961158948,0.04649034440518118,-0.003028832011725555,-0.004755980260991815,-0.006483128510258076
ETH,ethereum-above-2600-on-november-26,2600.0,1764176460,1763732700,1.018385102267367,5.136111111111111,2759.28,2949.03,3.0084499075491604,0.0665065265899174,1,2025-11-26,False,0.67,1763733600.0,0.3145229999999999,0.1144414462291469,0.0001734267482098,0.0005217456846183,123.01666666666668,0.1149631919137652,-0.26529516155732163,-0.22571179467012772,ETH-28NOV25,122.70538043077715,38.983333333333334,0.11285727697848098,0.08722703607920605,0.04712192350739384,0.04561769855361926,0.044113473599844674
ETH,ethereum-above-2500-on-november-26,2500.0,1764176460,1763732700,1.071300226870016,5.136111111111111,2759.28,2949.03,2.43471952636962,0.0665065265899174,1,2025-11-26,False,0.762,1763733600.0,0.22530508,0.0633803410805075,0.0001734267482098,0.0004222454902612,123.01666666666668,0.0638025865707687,-0.21470170019257306,-0.18266713114827235,ETH-28NOV25,122.70538043077715,38.983333333333334,0.0620982829023102,0.041355890673530106,0.008899076138968193,0.0076817163757833835,0.0064643566125985735
BTC,bitcoin-above-86k-on-november-24,86000.0,1764003660,1763736300,0.6896002154022328,3.094444444444445,84916.47,87269.1,6.116977525561272,0.0273283808637987,1,2025-11-24,False,0.42,1763737200.0,0.5629480000000001,0.3957809084461645,-5.817678276071915e-05,-0.0003558660726567,74.01666666666667,0.3954250423735077,-0.3865467084155629,-0.17756456990254085,BTC-28NOV25,-217.724639336597,86.98333333333333,0.3911431581056152,0.38074567975690965,0.17211940731654435,0.1690609185537637,0.16600242979098306
BTC,bitcoin-above-86k-on-november-26,86000.0,1764176460,1763736300,0.6591270541741363,5.094444444444445,84916.47,87880.5,5.019951055826947,0.0343098696409514,1,2025-11-26,False,0.4,1763737200.0,0.5831999999999999,0.4109661336706208,-8.386239582312827e-05,-0.0004209851224564,122.01666666666668,0.4105451485481643,-0.40271832390135887,-0.18297623748917938,BTC-28NOV25,-217.724639336597,38.983333333333334,0.40703118280908573,0.3962888116492853,0.1769677103595622,0.17445773483164875,0.17194775930373526
ETH,ethereum-above-2800-on-november-27,2800.0,1764262860,1763744400,0.8948773727645214,6.000694444444445,2762.8,3019.61,3.424701679840872,0.0888830257420817,1,2025-11-27,False,0.4,1763745300.0,0.5831999999999999,0.278802152431753,0.000159460421462,0.0005461043732492,143.76666666666668,0.2793482568050022,-0.27667634302330324,-0.2779426023515492,ETH-28NOV25,-1.436678402011291,14.983333333333333,0.27695096562911387,0.3034062108458113,0.3041263658008081,0.30241401496088766,0.3007016641209672
BTC,bitcoin-above-88k-on-november-25,88000.0,1764090060,1763744400,0.6331395655563684,4.000694444444445,84919.59,87191.19,5.114066466340076,0.0263984849508356,0,2025-11-25,False,0.2,1763745300.0,-0.2112,-0.3462036066492516,-9.16308661498208e-05,-0.0004686063398584,95.76666666666668,-0.3466722129891101,-0.1641160461984561,-0.1168142096261656,BTC-28NOV25,-32.000592024001904,62.983333333333334,-0.350252059515548,-0.332062662492462,-0.37889589272489416,-0.3814529259580642,-0.3840099591912342
ETH,ethereum-above-2600-on-november-27,2600.0,1764262860,1763744400,0.9594095131243402,6.000694444444445,2762.8,3019.61,2.9538585612266006,0.0888830257420817,1,2025-11-27,False,0.67,1763745300.0,0.3145229999999999,0.0519751134640273,0.000159460421462,0.0004710235311124,143.76666666666668,0.0524461369951398,-0.23863765692030317,-0.23972982532127357,ETH-28NOV25,-1.436678402011291,14.983333333333333,0.05037843600228128,0.0731964972169801,0.0738176420868381,0.0723407128062248,0.0708637835256115
BTC,bitcoin-above-78k-on-november-27,78000.0,1764262860,1763745300,0.7429183372253717,5.990277777777778,85128.68,91452.06,2.867724547898809,0.0716509064750625,1,2025-11-27,False,0.81,1763746200.0,0.1792269999999999,-0.0262480633777385,-6.730074260355781e-05,-0.000192999991656,143.51666666666668,-0.0264410633693945,-0.21517515543308877,-0.2032796903059556,BTC-28NOV25,-44.26775952418259,14.983333333333333,-0.028448470552923745,-0.026253097481140887,-0.03795556261661805,-0.03938942489056745,-0.04082328716451686
BTC,bitcoin-above-82k-on-november-26,82000.0,1764176460,1763761500,0.6437586781801216,4.802777777777778,85260.26,87880.5,4.7887679292115966,0.0302694762488444,1,2025-11-26,False,0.689,1763762400.0,0.29600047,0.1510469729055016,-8.619924440106917e-05,-0.0004127881771101,115.01666666666668,0.1506341847283915,-0.30216391973504125,-0.15273483552445954,BTC-28NOV25,-92.02790371707727,38.983333333333334,0.1472820471779436,0.13950070874798226,-0.009515587285489355,-0.011909971250095153,-0.014304355214700953
BTC,bitcoin-above-86k-on-november-25,86000.0,1764090060,1763761500,0.5929027661460087,3.8027777777777776,85260.26,87191.19,6.494161201472163,0.0223948328726798,1,2025-11-25,False,0.33,1763762400.0,0.654523,0.509087345244789,-9.339230361359203e-05,-0.0006065046746434,91.01666666666668,0.5084808405701455,-0.2463959359229761,-0.1473464038625207,BTC-28NOV25,-92.02790371707727,62.983333333333334,0.5039349277291155,0.5020241786218053,0.40358115123599336,0.4003340706352573,0.3970869900345212
ETH,ethereum-above-2700-on-november-25,2700.0,1764090060,1763763300,0.8927316834124237,3.781944444444444,2766.11,2931.54,4.28444881001023,0.0580858811499753,1,2025-11-25,False,0.54,1763764200.0,0.4426119999999999,0.1937460156285925,0.000145787278837,0.0006246181333282,90.51666666666668,0.1943706337619207,-0.3234081149819071,-0.2833069391748587,ETH-28NOV25,-64.60904852024545,62.983333333333334,0.1913715195949136,0.15693056479146222,0.11620477085108566,0.11406254644608055,0.11192032204107542
BTC,bitcoin-above-84k-on-november-25,84000.0,1764090060,1763767800,0.5958046403989807,3.729861111111111,85032.63,87191.19,6.525684235137881,0.025068228521476,1,2025-11-25,False,0.56,1763768700.0,0.4227519999999999,0.2591646563345698,-9.339230361359203e-05,-0.0006094486833744,89.26666666666667,0.2585552076511954,-0.1875374519832978,-0.13806779921680531,BTC-28NOV25,-15.314612602684274,62.983333333333334,0.25398722868659923,0.2795067731352236,0.2306465690521056,0.22738372693453665,0.2241208848169677
ETH,ethereum-above-2800-on-november-25,2800.0,1764090060,1763768700,0.8295034246609179,3.719444444444445,2764.99,2931.54,4.677172931312058,0.0584908638895056,1,2025-11-25,False,0.4,1763769600.0,0.5831999999999999,0.309628114686946,0.0001418303765096,0.0006633651978489,89.01666666666667,0.3102914798847949,-0.27892513767451477,-0.2689186547105089,ETH-28NOV25,7.593701209251132,62.983333333333334,0.30701745883287684,0.3116706894354215,0.30100084127356674,0.2986622548079107,0.2963236683422547
BTC,bitcoin-above-84k-on-november-26,84000.0,1764176460,1763768700,0.5970364196317737,4.719444444444444,85252.93,87880.5,5.777595751271791,0.0303554520024448,1,2025-11-26,False,0.56,1763769600.0,0.4227519999999999,0.2473704694827399,-8.619924440106917e-05,-0.0004980243882144,113.01666666666668,0.2468724450945254,-0.33842254430922697,-0.18885485570595578,BTC-28NOV25,-38.862440714768496,38.983333333333334,0.2428281280686354,0.22935480287993948,0.08028513866488268,0.07739634078924679,0.07450754291361089
BTC,bitcoin-above-88k-on-november-27,88000.0,1764262860,1763770500,0.5635824460162621,5.698611111111111,85515.71,91452.06,5.138275936213913,0.067114798799492,1,2025-11-27,False,0.29,1763771400.0,0.695587,0.3507326443647316,-6.898954223722234e-05,-0.0003544873047279,136.51666666666668,0.3503781570600037,-0.3923585688240626,-0.38128615614627553,BTC-28NOV25,-24.336145276226414,14.983333333333333,0.34678136390465414,0.3103495633936468,0.2996316380205876,0.29706250005248064,0.2944933620843737
ETH,ethereum-above-2800-on-november-26,2800.0,1764176460,1763770500,0.8332389396482075,4.698611111111111,2777.49,2949.03,4.182936325394555,0.0599286605562442,1,2025-11-26,False,0.47,1763771400.0,0.512563,0.261885228827046,0.0001496682311935,0.0006260526810168,112.51666666666668,0.2625112815080629,-0.3764184522602656,-0.279364148218568,ETH-28NOV25,22.25500072676376,38.983333333333334,0.2595832260802869,0.2308968490346726,0.1332164923119582,0.13112502414926092,0.12903355598656366
BTC,bitcoin-above-84k-on-november-27,84000.0,1764262860,1763770500,0.5960924070568827,5.698611111111111,85515.71,91452.06,5.247134735316745,0.067114798799492,1,2025-11-27,False,0.56,1763771400.0,0.4227519999999999,0.0705916079653907,-6.898954223722234e-05,-0.0003619974234465,136.51666666666668,0.0702296105419441,-0.40067102287482054,-0.3893640316025326,BTC-28NOV25,-24.336145276226414,14.983333333333333,0.0665566162272226,0.029352976659299104,0.01840798281045765,0.015784415442799276,0.013160848075140903
ETH,ethereum-above-2900-on-november-26,2900.0,1764176460,1763770500,0.8172744217639711,4.698611111111111,2777.49,2949.03,3.774101003523478,0.0599286605562442,1,2025-11-26,False,0.26,1763771400.0,0.726532,0.5003551820548606,0.0001496682311935,0.000564863021543,112.51666666666668,0.5009200450764036,-0.33962775139452334,-0.2520594219279032,ETH-28NOV25,22.25500072676376,38.983333333333334,0.49827817437393745,0.47239557039117336,0.3842623779030102,0.38237532740124847,0.3804882768994867
ETH,ethereum-above-2400-on-november-27,2400.0,1764262860,1763780400,0.7015900932584125,5.584027777777778,2752.84,3019.61,1.4104440089114056,0.0924945779195061,1,2025-11-27,False,0.87,1763781300.0,0.122083,-0.0083754232833566,0.0001385864589147,0.0001954684406925,133.76666666666668,-0.008179954842664,-0.1292288193592404,-0.13043957708297535,ETH-28NOV25,3.450123058347094,14.983333333333333,-0.009167265648902065,-0.009148419448520836,-0.008133130165478397,-0.0088383521699341,-0.009543574174389804
BTC,bitcoin-above-88k-on-november-27,88000.0,1764262860,1763961300,0.5673734283538786,3.4902777777777776,87575.93,91452.06,7.143241679404574,0.0433087120574535,1,2025-11-27,False,0.48,1763962200.0,0.502528,0.1931634029498661,-1.4465130127816472e-05,-0.000103327920427,83.51666666666667,0.193060075029439,-0.3212310217560401,-0.3279202523916306,BTC-28NOV25,6.577160333757473,14.983333333333333,0.18805980585385654,0.1695041505123592,0.17629670906837666,0.17272508822867438,0.16915346738897208
ETH,ethereum-above-2800-on-november-27,2800.0,1764262860,1763961300,0.8620541735303746,3.4902777777777776,2879.61,3019.61,4.537077474281008,0.0474728156632392,1,2025-11-27,False,0.59,1763962200.0,0.393067,0.1776791574136227,8.988974621742824e-06,4.078367427319302e-05,83.51666666666667,0.1777199410878958,-0.23246452901964604,-0.23518949120263724,ETH-28NOV25,0.871877588939206,14.983333333333333,0.17454398685589928,0.15474233823963923,0.15742651674835725,0.15515797801121675,0.15288943927407625
