asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged,fund_sum,fund_pnl,hold_h,ev_hf
ETH,ethereum-above-1900-on-june-20-2026,1900.0,1781971260,1781655300,0.6547661169203348,3.656944444444444,1794.08,1736.83,4.030710314156546,-0.0324307431516518,0,2026-06-20,True,0.113,1781656200.0,-0.12001617,0.010702760917125,1.6975086017397e-05,6.842165429401666e-05,87.51666666666667,0.010771182571419017
ETH,ethereum-above-1800-on-june-21-2026,1800.0,1782057660,1781713800,0.4704884003402658,3.979861111111111,1784.74,1728.87,7.962921290512235,-0.0318047304546305,0,2026-06-21,True,0.4,1781714700.0,-0.4168,-0.1635414347238196,7.018426394791999e-06,5.588717696498224e-05,95.26666666666667,-0.16348554754685463
BTC,bitcoin-above-64k-on-june-23-2026,64000.0,1782230460,1781719200,0.3751055076605606,5.917361111111111,66104.08,62516.0,6.74733324813259,-0.0558079456324117,0,2026-06-23,True,0.73,1781720100.0,-0.7437969999999999,-0.3672421929244525,2.1293239315985785e-06,1.4367258159719494e-05,141.76666666666668,-0.36722782566629275
BTC,bitcoin-above-66k-on-june-23-2026,66000.0,1782230460,1781719200,0.3519863244243372,5.917361111111111,66104.08,62516.0,8.900847657982712,-0.0558079456324117,0,2026-06-23,True,0.45,1781720100.0,-0.467325,0.0294130221790782,2.1293239315985785e-06,1.895278792965575e-05,141.76666666666668,0.029431974967007855
BTC,bitcoin-above-64k-on-june-22-2026,64000.0,1782144060,1781719200,0.3713929636014934,4.917361111111111,66104.08,64774.51,7.095913183355608,-0.0203183078396517,1,2026-06-22,True,0.73,1781720100.0,0.256203,0.4003799484628626,6.250965246720405e-06,4.4356306702901066e-05,117.76666666666667,0.40042430476956553
BTC,bitcoin-above-62k-on-june-22-2026,62000.0,1782144060,1781799300,0.406229776423554,3.9902777777777776,62639.99,64774.51,9.166872715181617,0.0335082697325733,1,2026-06-22,True,0.62,1781800200.0,0.363508,0.0563419564555273,-1.4224793627830301e-06,-1.3039687258604691e-05,95.51666666666667,0.0563289167682687
BTC,bitcoin-above-60k-on-june-25-2026,60000.0,1782403260,1781802000,0.4682401109207324,6.959027777777777,62688.0,59622.0,5.009909280907277,-0.0501454082848489,0,2026-06-25,True,0.74,1781802900.0,-0.753468,-0.5022440536388505,-6.502789242764963e-05,-0.00032578384179112195,166.76666666666668,-0.5025698374806417
BTC,bitcoin-above-62k-on-june-25-2026,62000.0,1782403260,1781807400,0.4393466159961373,6.896527777777778,62847.62,59622.0,6.481965253920426,-0.052688432902428,0,2026-06-25,True,0.57,1781808300.0,-0.5871569999999999,-0.2456324086429433,-6.502789242764963e-05,-0.00042150853925170006,165.26666666666668,-0.24605391718219502
BTC,bitcoin-above-68k-on-june-22-2026,68000.0,1782144060,1781813700,0.543810339930559,3.823611111111111,63172.0,64774.51,2.8776444456297,0.025050996764899,0,2026-06-22,True,0.036,1781814600.0,-0.0384292799999999,-0.1105171416979992,-1.4224793627830301e-06,-4.093389837335461e-06,91.51666666666667,-0.11052123508783654
BTC,bitcoin-above-62k-on-june-24-2026,62000.0,1782316860,1781849700,0.400373807386542,5.406944444444444,62849.99,60321.87,7.924796556545866,-0.0410560513818246,0,2026-06-24,True,0.61,1781850600.0,-0.626653,-0.3012921453839459,2.9002415566446033e-06,2.2983824301248373e-05,129.51666666666668,-0.3012691615596446
