asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged,fund_sum,fund_pnl,hold_h,ev_hf
BTC,bitcoin-above-114k-on-october-15,114000.0,1760544060,1760209200,0.4809415712388414,3.875694444444445,111955.27,110867.9,7.460436717915249,-0.0097600140209759,0,2025-10-15,False,0.324,1760211000,-0.324,-0.2511860330305436,0.00037955478086953726,0.002831644423659372,92.51666666666667,-0.24835438860688422
BTC,bitcoin-above-112k-on-october-15,112000.0,1760544060,1760216400,0.5217715481527921,3.792361111111112,110244.98,110867.9,7.118503668677032,0.0056344220921997,0,2025-10-15,False,0.374,1760229900,-0.374,-0.4141086543341987,0.00032545043301940475,0.0023167201014211614,87.26666666666667,-0.41179193423277755
BTC,bitcoin-above-116k-on-october-13,116000.0,1760371260,1760245200,0.5933041673861774,1.4590277777777778,111524.87,114282.32,6.015361955353038,0.0244242628158354,0,2025-10-13,False,0.0969999999999999,1760259600,-0.0969999999999999,-0.2439207813299205,0.00019203346221073614,0.0011551507827371875,31.016666666666666,-0.24276563054718334
ETH,ethereum-above-4100-on-october-15,4100.0,1760544060,1760252400,0.7988361043288495,3.375694444444445,3832.84,3983.55,3.4152046287707423,0.0385673387686623,0,2025-10-15,False,0.17,1760259600,-0.17,-0.3017153538821051,-2.5297251077711978e-05,-8.63952889757776e-05,79.01666666666667,-0.3018017491710809
BTC,bitcoin-above-114k-on-october-12,114000.0,1760284860,1760253300,0.5479291516089765,0.3652777777777777,111581.29,113332.43,10.591836706915734,0.0155719747598582,0,2025-10-12,False,0.073,1760254200,-0.073,-0.2379358138606314,4.276552404700474e-05,0.0004529654473915523,8.516666666666667,-0.23748284841323986
BTC,bitcoin-above-112k-on-october-12,112000.0,1760284860,1760254200,0.5093894217396328,0.3548611111111111,111616.39,113332.43,24.495483609772982,0.015257455359035,1,2025-10-12,False,0.383,1760256000,0.617,0.2432612523259142,4.086663782219401e-05,0.001001048056960082,8.016666666666667,0.24426230038287428
BTC,bitcoin-above-118k-on-october-15,118000.0,1760544060,1760254200,0.5543285715781832,3.354861111111111,111616.39,110867.9,4.220863866649957,-0.0067285004603781,0,2025-10-15,False,0.09,1760260500,-0.09,-0.0615999155300521,0.0002990801536379298,0.0012623766137224556,78.76666666666667,-0.06033753891632964
ETH,ethereum-above-3900-on-october-15,3900.0,1760544060,1760272200,0.8106445632683568,3.146527777777778,3842.93,3983.55,5.157886965436877,0.0359382850550219,1,2025-10-15,False,0.403,1760275800,0.597,0.4116343879545472,-2.4479660704214857e-05,-0.0001262633228645871,74.51666666666667,0.4115081246316826
ETH,ethereum-above-4200-on-october-13,4200.0,1760371260,1760312700,0.7820650644668756,0.6777777777777778,4143.0,4133.8,10.827853744886433,-0.0022230822996662,0,2025-10-13,False,0.327,1760316300,-0.327,-0.3029287899963676,-3.785508827182154e-05,-0.00040988935930704937,15.266666666666667,-0.3033386793556746
ETH,ethereum-above-4500-on-october-15,4500.0,1760544060,1760314500,0.7646782667123074,2.656944444444445,4148.22,3983.55,2.6944212933261653,-0.0405059450337355,0,2025-10-15,False,0.071,1760328900,-0.071,0.0381400808051963,3.996557900662117e-06,1.0768410707554926e-05,59.766666666666666,0.03815084921590385
SOL,solana-above-200-on-october-13,200.0,1760371260,1760315400,1.0376313189726492,0.6465277777777778,197.48,196.25,8.700734396045,-0.0062479567281443,0,2025-10-13,False,0.36,1760316300,-0.36,-0.3056381879904338,-0.0001045990759192194,-0.0009100887776448746,15.266666666666667,-0.30654827676807866
SOL,solana-above-190-on-october-15,190.0,1760544060,1760320800,1.0657690510977524,2.5840277777777776,199.42,197.58,3.9362846277013417,-0.0092695877843188,1,2025-10-15,False,0.683,1760327100,0.3169999999999999,0.3534877359005423,0.0007126639127523363,0.0028052480044845115,60.266666666666666,0.3562929839050268
ETH,ethereum-above-4500-on-october-16,4500.0,1760630460,1760320800,0.7242616737626033,3.584027777777778,4198.77,3890.51,3.3671928947030074,-0.0762513708201874,0,2025-10-16,False,0.1159999999999999,1760328000,-0.1159999999999999,0.1407530740370992,1.9714682924361912e-05,6.638314026423414e-05,84.01666666666667,0.14081945717736344
BTC,bitcoin-above-116k-on-october-14,116000.0,1760457660,1760337900,0.4863220191679697,1.386111111111111,115002.72,112741.58,12.714087669551956,-0.019857483155484,0,2025-10-14,False,0.35,1760351400,-0.35,-0.0975302182645251,5.772819503554669e-06,7.339613326869346e-05,29.516666666666666,-0.09745682213125641
BTC,bitcoin-above-118k-on-october-15,118000.0,1760544060,1760340600,0.4444214990931102,2.354861111111111,115493.8,110867.9,9.225979241096493,-0.0408774463646809,0,2025-10-15,False,0.23,1760344200,-0.23,0.1471344715895817,0.00011080212925462535,0.001022258144372464,55.516666666666666,0.14815672973395416
SOL,solana-above-190-on-october-13,190.0,1760371260,1760340600,0.9927587853687072,0.3548611111111111,199.33,196.25,3.978872762702729,-0.0155723860721565,1,2025-10-13,False,0.914,1760341500,0.0859999999999999,0.147960542792795,4.2317314315962196e-06,1.6837520932251225e-05,8.266666666666667,0.14797738031372726
BTC,bitcoin-above-118k-on-october-14,118000.0,1760457660,1760342400,0.4913497728699036,1.3340277777777778,115399.67,112741.58,10.023092847239162,-0.023303197349222,0,2025-10-14,False,0.18,1760346000,-0.18,0.0535701106687902,5.772819503554669e-06,5.786150587448153e-05,31.016666666666666,0.05362797217466468
XRP,xrp-above-2pt9-on-october-14,2.9,1760457660,1760346000,1.1059089102974804,1.292361111111111,2.6338,2.4906,1.979885706843571,-0.0559040249890715,0,2025-10-14,False,0.03,1760357700,-0.03,0.0806835800308886,1.4905245587839948e-05,2.951068269635751e-05,27.766666666666666,0.08071309071358496
XRP,xrp-above-2pt6-on-october-14,2.6,1760457660,1760364900,0.9782936505907476,1.073611111111111,2.5823,2.4906,7.42896385891537,-0.0361568293708951,0,2025-10-14,False,0.41,1760365800,-0.41,-0.1413922213506505,1.5284056020976877e-05,0.00011354469979747508,25.516666666666666,-0.14127867665085303
ETH,ethereum-above-4300-on-october-14,4300.0,1760457660,1760386500,0.6468936297332625,0.8236111111111112,4261.55,4074.8,12.38248700474344,-0.0448112781354891,0,2025-10-14,False,0.36,1760398200,-0.36,0.1948750691786381,-1.808914944950084e-05,-0.0002239886579853061,16.516666666666666,0.19465108052065277
ETH,ethereum-above-4400-on-october-14,4400.0,1760457660,1760389200,0.6352531074384324,0.7923611111111111,4286.21,4074.8,8.989574270818919,-0.0505812268508613,0,2025-10-14,False,0.148,1760392800,-0.148,0.3067036954849578,-1.808914944950084e-05,-0.00016261375247223094,18.016666666666666,0.30654108173248557
BTC,bitcoin-above-118k-on-october-16,118000.0,1760630460,1760391900,0.3865340910965565,2.761111111111111,115621.78,108335.01,9.776870166099826,-0.0650959763312214,0,2025-10-16,False,0.24,1760397300,-0.24,0.3964349089258593,0.0002519119714454029,0.002462910638107951,64.76666666666667,0.39889781956396725
ETH,ethereum-above-4300-on-october-16,4300.0,1760630460,1760392800,0.6633326091409802,2.750694444444445,4258.29,3890.51,6.793374555355156,-0.0903274168093857,0,2025-10-16,False,0.41,1760399100,-0.41,0.2036279750038405,5.9441565731498136e-05,0.0004038088201708304,64.26666666666667,0.20403178382401133
ETH,ethereum-above-4300-on-october-15,4300.0,1760544060,1760400000,0.6556229517288847,1.667361111111111,4240.85,3983.55,8.512474693250562,-0.0625903393146267,0,2025-10-15,False,0.345,1760404500,-0.345,0.1877986794577261,4.3583725622913893e-05,0.0003710053614026306,38.766666666666666,0.18816968481912874
ETH,ethereum-above-4400-on-october-16,4400.0,1760630460,1760403600,0.6435345157984161,2.625694444444445,4242.11,3890.51,5.733591368568314,-0.0865205325355778,0,2025-10-16,False,0.221,1760407200,-0.221,0.2750733785499233,5.942388127041132e-05,0.00034071225273885866,62.016666666666666,0.27541409080266216
BTC,bitcoin-above-112k-on-october-14,112000.0,1760457660,1760416200,0.4349517131765582,0.4798611111111111,113495.9,112741.58,17.874490125014084,-0.006668415819005,1,2025-10-14,False,0.794,1760417100,0.2059999999999999,0.325194532706293,4.323984525391421e-06,7.728901869982267e-05,11.266666666666667,0.3252718217249928
ETH,ethereum-above-4000-on-october-14,4000.0,1760457660,1760418000,0.7573099246737092,0.4590277777777777,4100.09,4074.8,9.846847879444388,-0.0061872589550755,1,2025-10-14,False,0.8170000000000001,1760420700,0.1829999999999999,0.243924997721359,-1.0506139912987958e-05,-0.00010345236152335152,10.266666666666667,0.24382154535983566
XRP,xrp-above-2pt4-on-october-14,2.4,1760457660,1760425200,0.9303629501089636,0.3756944444444445,2.4658,2.4906,8.98476084613517,0.0100073468525957,1,2025-10-14,False,0.769,1760427900,0.2309999999999999,0.141086381825104,1.5495552412021427e-05,0.00013922383260076552,8.266666666666667,0.14122560565770476
XRP,xrp-above-2pt4-on-october-16,2.4,1760630460,1760426100,0.918458734930356,2.365277777777778,2.4687,2.3478,5.084479583174118,-0.0502129768353552,0,2025-10-16,False,0.627,1760437800,-0.627,-0.3716931444702413,1.5853765407526123e-05,8.060814653099866e-05,53.516666666666666,-0.37161253632371033
BTC,bitcoin-above-114k-on-october-16,114000.0,1760630460,1760427000,0.4445563909492758,2.354861111111111,112079.14,108335.01,9.890284035661107,-0.0339768584437253,0,2025-10-16,False,0.27,1760427900,-0.27,0.066040780647894,0.0002508486967025287,0.0024809648603634146,56.266666666666666,0.0685217455082574
XRP,xrp-above-2pt6-on-october-15,2.6,1760544060,1760430600,0.9373117702571762,1.3131944444444443,2.4642,2.4366,4.380184785299305,-0.0112635862702608,0,2025-10-15,False,0.13,1760445000,-0.13,-0.0806634107910973,1.3305737025240232e-05,5.82815868751509e-05,27.516666666666666,-0.08060512920422215
BTC,bitcoin-above-114k-on-october-17,114000.0,1760716860,1760431500,0.4465477630987086,3.302777777777778,112081.87,107096.76,8.596337955972448,-0.0454968615053714,0,2025-10-17,False,0.3,1760435100,-0.3,0.0911063974362463,0.0005799542501819565,0.004985482733566693,78.26666666666667,0.09609188016981299
ETH,ethereum-above-4100-on-october-16,4100.0,1760630460,1760432400,0.8162062473624108,2.292361111111111,3996.3,3890.51,5.6268345273123455,-0.0268286786081389,0,2025-10-16,False,0.31,1760436900,-0.31,-0.1590394648855579,7.782936498079804e-05,0.0004379329581127488,53.766666666666666,-0.15860153192744514
XRP,xrp-above-2pt4-on-october-15,2.4,1760544060,1760440500,1.0479973669658482,1.198611111111111,2.4582,2.4366,6.205812625953019,-0.0088257498605733,1,2025-10-15,False,0.652,1760445000,0.348,0.4027709499182492,1.3305737025240232e-05,8.25729108288464e-05,27.516666666666666,0.40285352282907805
ETH,ethereum-above-4000-on-october-15,4000.0,1760544060,1760441400,0.8774726182036604,1.1881944444444446,3969.23,3983.55,7.841514347432447,0.0036012603080752,0,2025-10-15,False,0.43,1760445000,-0.43,-0.4582393343746109,6.154846891283047e-05,0.00048263320204246007,27.516666666666666,-0.45775670117256845
BTC,bitcoin-above-116k-on-october-17,116000.0,1760716860,1760441400,0.4832226423125536,3.188194444444444,111480.83,107096.76,5.878694451503593,-0.0401199229724376,0,2025-10-17,False,0.14,1760445900,-0.14,0.0958527685728208,0.000577319883408825,0.003393887195338161,75.26666666666667,0.09924665576815896
XRP,xrp-above-2pt5-on-october-16,2.5,1760630460,1760443200,0.9465611499260208,2.167361111111111,2.4517,2.3478,5.222551375544204,-0.043302942023645,0,2025-10-16,False,0.37,1760445000,-0.37,-0.1438481605693015,1.3965663109154723e-05,7.293639308110294e-05,51.516666666666666,-0.1437752241762204
SOL,solana-above-200-on-october-15,200.0,1760544060,1760444100,0.9021980141148424,1.1569444444444443,194.55,197.58,6.679048006910308,0.0154543661857654,0,2025-10-15,False,0.26,1760445900,-0.26,-0.3632204536710987,0.0005434532869730672,0.00362975059320632,27.266666666666666,-0.35959070307789237
SOL,solana-above-210-on-october-15,210.0,1760544060,1760462100,0.8820137057004851,0.9486111111111112,203.76,197.58,6.976730935884608,-0.0307992650548735,0,2025-10-15,False,0.222,1760463900,-0.222,-0.007121814689154,0.00027668013348667057,0.0019303228466411373,22.266666666666666,-0.005191491842512863
XRP,xrp-above-2pt6-on-october-16,2.6,1760630460,1760463900,0.8743325222146215,1.9277777777777776,2.5144,2.3478,5.371404350104946,-0.0685554870389362,0,2025-10-16,False,0.25,1760471100,-0.25,0.1182392413045053,7.272325430697155e-07,3.906260045382552e-06,44.266666666666666,0.11824314756455069
ETH,ethereum-above-4200-on-october-15,4200.0,1760544060,1760463900,0.756065689431198,0.9277777777777778,4112.37,3983.55,8.885403507813882,-0.0318261231140174,0,2025-10-15,False,0.26,1760471100,-0.26,0.0227879459574072,5.787213011908103e-05,0.000514217227964744,20.266666666666666,0.023302163185371944
XRP,xrp-above-2pt5-on-october-15,2.5,1760544060,1760483700,0.8688072824820245,0.6986111111111111,2.5079,2.4366,10.474320232609104,-0.0288421246292851,0,2025-10-15,False,0.489,1760488200,-0.489,-0.1868983504440453,3.8304459943315494e-08,4.0121317978343445e-07,15.516666666666667,-0.1868979492308655
ETH,ethereum-above-4200-on-october-16,4200.0,1760630460,1760483700,0.7264719374063712,1.698611111111111,4140.73,3890.51,7.668534415990205,-0.0623318463603443,0,2025-10-16,False,0.37,1760486400,-0.37,0.1079939090265142,4.6290468062121335e-05,0.00035498004746667286,40.016666666666666,0.10834888907398088
SOL,solana-above-160-on-october-21,160.0,1761062460,1760483700,0.8775579230553842,6.698611111111111,202.55,196.16,0.5270561555529173,-0.032056116900853,1,2025-10-21,False,0.943,1760484600,0.0569999999999999,0.0738953737357184,0.001272721359045299,0.0006707956265884994,160.51666666666668,0.07456616936230691
SOL,solana-above-230-on-october-18,230.0,1760803260,1760490000,0.9196715627436962,3.625694444444444,203.98,185.07,1.7364652598795554,-0.0972878179327151,0,2025-10-18,False,0.057,1760665500,-0.057,0.111936916049647,0.0003373064741215902,0.0005857209742446036,38.266666666666666,0.1125226370238916
SOL,solana-above-170-on-october-19,170.0,1760889660,1760493600,0.9103083248691108,4.584027777777778,203.69,190.77,0.8889518277730213,-0.0655307162786228,1,2025-10-19,False,0.935,1760665500,0.0649999999999999,0.123253650011157,0.0005550083342756888,0.0004933756731836335,62.266666666666666,0.12374702568434064
BTC,bitcoin-above-114k-on-october-15,114000.0,1760544060,1760495400,0.3908336972543417,0.5631944444444444,113568.96,110867.9,25.15814382955516,-0.0240708270110515,0,2025-10-15,False,0.381,1760496300,-0.381,0.2245773280403761,5.2319095363750207e-05,0.0013162513261934404,13.266666666666667,0.22589357936656956
BTC,bitcoin-above-116k-on-october-19,116000.0,1760889660,1760495400,0.4068185766867226,4.563194444444444,113568.96,108480.3,7.784500778672318,-0.0458416398387478,0,2025-10-19,False,0.29,1760498100,-0.29,0.0668542810203485,0.0009102880206360063,0.0070861378054570745,108.76666666666667,0.07394041882580557
SOL,solana-above-240-on-october-21,240.0,1761062460,1760495400,0.9173437901030544,6.563194444444445,205.64,196.16,1.361414502054669,-0.0471964144394572,0,2025-10-21,False,0.06,1760665500,-0.06,0.0042538830628595,0.0010537189041123162,0.0014345481971476605,110.26666666666667,0.005688431260007161
SOL,solana-above-230-on-october-20,230.0,1760976060,1760495400,0.908329127773044,5.563194444444444,205.64,188.89,2.040497303762291,-0.0849622321435756,0,2025-10-20,False,0.11,1760665500,-0.11,0.063365205610592,0.0008352074264643011,0.0017042385017826483,86.26666666666667,0.06506944411237466
SOL,solana-above-220-on-october-19,220.0,1760889660,1760499000,0.897851970016135,4.521527777777778,202.66,190.77,2.7307347376411584,-0.0604611840727453,0,2025-10-19,False,0.15,1760665500,-0.15,0.0151034556263618,0.0005550083342756888,0.0015155805380869794,62.266666666666666,0.016619036164448778
ETH,ethereum-above-4200-on-october-18,4200.0,1760803260,1760515200,0.7093353957572704,3.3340277777777776,4122.04,3878.31,5.608104758070916,-0.0609486947103462,0,2025-10-18,False,0.37,1760529600,-0.37,-0.0281933351966954,0.00013102087763381472,0.0007347788072648236,76.01666666666667,-0.027458556389430577
ETH,ethereum-above-4200-on-october-17,4200.0,1760716860,1760515200,0.7200602684883758,2.3340277777777776,4122.04,3811.11,6.507202310343077,-0.0784277011579119,0,2025-10-17,False,0.35,1760527800,-0.35,0.160344918169661,9.425622036912272e-05,0.0006133442949501616,52.516666666666666,0.16095826246461117
BTC,bitcoin-above-116k-on-october-16,116000.0,1760630460,1760515200,0.4298078043861308,1.3340277777777778,112584.5,108335.01,7.805749258518164,-0.0384756803478684,0,2025-10-16,False,0.08,1760525100,-0.08,0.2203315133463557,0.00016545879661458533,0.001291529878989607,29.266666666666666,0.22162304322534532
ETH,ethereum-above-4000-on-october-15,4000.0,1760544060,1760527800,0.8224246671882739,0.1881944444444444,4104.37,3983.55,8.358304289862138,-0.0298788782144973,0,2025-10-15,False,0.894,1760531400,-0.894,-0.6442632440434983,2.5745726809451794e-07,2.151906188370596e-06,3.5166666666666666,-0.64426109213731
ETH,ethereum-above-4100-on-october-16,4100.0,1760630460,1760534100,0.7750181507802242,1.1152777777777778,4071.66,3890.51,9.157038774441869,-0.0455105242738524,0,2025-10-16,False,0.43,1760536800,-0.43,-0.0132583645791553,1.5745073443857067e-05,0.00014417824803183413,26.016666666666666,-0.013114186331123465
BTC,bitcoin-above-108k-on-october-17,108000.0,1760716860,1760540400,0.4549055203983546,2.042361111111111,111059.76,107096.76,8.486083848282071,-0.0363357099218102,0,2025-10-17,False,0.802,1760543100,-0.802,-0.4936521189166635,0.0004740843995406519,0.004023119965664431,48.266666666666666,-0.48962899895099904
ETH,ethereum-above-4000-on-october-17,4000.0,1760716860,1760543100,0.7431410605596487,2.011111111111111,3985.39,3811.11,7.2003220405876265,-0.0447146891643275,0,2025-10-17,False,0.46,1760547600,-0.46,-0.1380398380720675,9.36374668829528e-05,0.000674219916622119,47.016666666666666,-0.13736561815544537
BTC,bitcoin-above-106k-on-october-19,106000.0,1760889660,1760544000,0.4461147063768428,4.000694444444445,110798.01,108480.3,5.571192006827578,-0.0211402241880995,1,2025-10-19,False,0.85,1760548500,0.15,0.2677762480192834,0.0008583883465576158,0.00478224629509573,94.76666666666667,0.2725584943143791
BTC,bitcoin-above-112k-on-october-17,112000.0,1760716860,1760545800,0.4261485374760795,1.979861111111111,110971.33,107096.76,12.115835175303152,-0.0355391547666224,0,2025-10-17,False,0.36,1760546700,-0.36,0.0705865414219873,0.0004740559626169507,0.005743583906936647,47.266666666666666,0.07633012532892394
BTC,bitcoin-above-112k-on-october-16,112000.0,1760630460,1760547600,0.4454162874481095,0.9590277777777778,110748.0,108335.01,15.390872974903226,-0.0220289796065016,0,2025-10-16,False,0.271,1760548500,-0.271,0.0680452268904008,0.00014495172637953978,0.002230933608200426,22.766666666666666,0.07027616049860122
BTC,bitcoin-above-112k-on-october-18,112000.0,1760803260,1760547600,0.3945122804816721,2.959027777777778,110748.0,106959.05,10.620953097391016,-0.0348112991421771,0,2025-10-18,False,0.36,1760548500,-0.36,0.0097291754483118,0.0006689983743479247,0.007105400356180146,70.76666666666667,0.016834575804491946
BTC,bitcoin-above-110k-on-october-17,110000.0,1760716860,1760547600,0.4416232780310499,1.9590277777777776,110748.0,107096.76,12.10240255693336,-0.0335246251761813,0,2025-10-17,False,0.5700000000000001,1760548500,-0.5700000000000001,-0.1642714905475502,0.0004740559626169507,0.0057372160941048895,46.766666666666666,-0.1585342744534453
BTC,bitcoin-above-114k-on-october-17,114000.0,1760716860,1760556600,0.4294685618293558,1.854861111111111,111496.02,107096.76,9.904223138208827,-0.0402561703005662,0,2025-10-17,False,0.19,1760560200,-0.19,0.2087060933465429,0.0004740559626169507,0.004695156033756662,43.516666666666666,0.21340124938029956
ETH,ethereum-above-4000-on-october-21,4000.0,1761062460,1760556600,0.7016978580928431,5.854861111111111,4001.97,4080.74,4.485589616763111,0.0194916046375072,1,2025-10-21,False,0.48,1760560200,0.52,0.432568660623946,0.00029550421340820293,0.0013255106313735856,139.51666666666668,0.4338941712553196
BTC,bitcoin-above-114k-on-october-16,114000.0,1760630460,1760582700,0.5010883847427964,0.5527777777777778,111344.46,108335.01,9.73854040983296,-0.0274002689697319,0,2025-10-16,False,0.061,1760589900,-0.061,0.2058386266020263,7.226213170674796e-05,0.0007037276897268366,11.266666666666667,0.20654235429175313
ETH,ethereum-above-4100-on-october-17,4100.0,1760716860,1760584500,0.7206455356221309,1.5319444444444443,4025.26,3811.11,7.832146989932971,-0.0546690197671263,0,2025-10-17,False,0.33,1760587200,-0.33,0.0981757986116848,8.077321643023443e-05,0.000632627703931265,36.016666666666666,0.09880842631561607
BTC,bitcoin-above-114k-on-october-22,114000.0,1761148860,1760585400,0.3948415937845631,6.521527777777778,111730.04,108407.96,6.956724673703041,-0.0301840865212041,0,2025-10-22,False,0.33,1760589900,-0.33,-0.1200176205447519,0.0011413128633075056,0.00793979935658599,155.26666666666668,-0.11207782118816591
BTC,bitcoin-above-112k-on-october-21,112000.0,1761062460,1760585400,0.3979845366009567,5.521527777777778,111730.04,113359.23,8.127907717236827,0.0144761982748589,1,2025-10-21,False,0.48,1760589900,0.52,0.4023387963255238,0.0010947217727912762,0.008897797545297393,131.26666666666668,0.4112365938708212
BTC,bitcoin-above-114k-on-october-20,114000.0,1760976060,1760585400,0.3804085974172728,4.521527777777778,111730.04,110800.0,8.331005662320257,-0.008358830251906,0,2025-10-20,False,0.29,1760589900,-0.29,-0.2203625378409971,0.0010122671700048182,0.008433203525091042,107.26666666666667,-0.21192933431590605
ETH,ethereum-above-4100-on-october-18,4100.0,1760803260,1760585400,0.6705672151941467,2.521527777777778,4031.26,3878.31,6.77576171531223,-0.0386794904410154,0,2025-10-18,False,0.36,1760589900,-0.36,-0.0979169895019823,0.0001171015293909087,0.000793452059651429,59.266666666666666,-0.09712353744233088
BTC,bitcoin-above-114k-on-october-18,114000.0,1760803260,1760610600,0.3989558102182272,2.229861111111111,111353.56,106959.05,9.520032506173914,-0.040264313524831,0,2025-10-18,False,0.2,1760621400,-0.2,0.1833175735951691,0.0005423928655894006,0.005163597711527912,50.516666666666666,0.188481171306697
BTC,bitcoin-above-114k-on-october-19,114000.0,1760889660,1760612400,0.3741010201844351,3.2090277777777776,111469.63,108480.3,9.162690581185702,-0.0271835874423064,0,2025-10-19,False,0.23,1760623200,-0.23,0.0190748006204594,0.000729681595461198,0.006685846681996874,74.01666666666667,0.025760647302456273
ETH,ethereum-above-4100-on-october-19,4100.0,1760889660,1760625900,0.6610898869751014,3.0527777777777776,4055.0,3977.1,6.450862963828806,-0.0193977770765996,0,2025-10-19,False,0.41,1760626800,-0.41,-0.284867598275956,0.00014063536921683079,0.0009072194946852434,73.01666666666667,-0.28396037878127073
ETH,ethereum-above-4200-on-october-20,4200.0,1760976060,1760625900,0.6543166277411115,4.052777777777778,4055.0,3978.82,4.99021291255652,-0.0189653946426895,0,2025-10-20,False,0.28,1760626800,-0.28,-0.1853586427623203,0.00022191106809534044,0.001107383477448577,97.01666666666667,-0.18425125928487174
ETH,ethereum-above-4000-on-october-18,4000.0,1760803260,1760627700,0.7134820843744228,2.031944444444445,4012.8,3878.31,7.48988750386965,-0.0340897602784013,0,2025-10-18,False,0.52,1760628600,-0.52,-0.2646715304808898,0.00011461579726182599,0.0008584594276574078,48.516666666666666,-0.26381307105323243
ETH,ethereum-above-4100-on-october-21,4100.0,1761062460,1760627700,0.6889318901858439,5.031944444444444,4012.8,4080.74,4.705998585580704,0.0167890925026678,0,2025-10-21,False,0.37,1760628600,-0.37,-0.4490094455707387,0.00027960452589899224,0.0013158185034026209,120.51666666666667,-0.44769362706733606
BTC,bitcoin-above-108k-on-october-20,108000.0,1760976060,1760629500,0.4032903660311119,4.011111111111111,109240.7,110800.0,9.148254599857214,0.014173069819019,1,2025-10-20,False,0.62,1760630400,0.38,0.2503411488340616,0.000940235275541163,0.00860151168441746,96.01666666666667,0.2589426605184791
BTC,bitcoin-above-108k-on-october-21,108000.0,1761062460,1760629500,0.4173951714843787,5.011111111111111,109240.7,113359.23,7.980819137869061,0.037008098345784,1,2025-10-21,False,0.6,1760630400,0.4,0.1046450604658265,0.001022689878327621,0.008161902953062058,120.01666666666667,0.11280696341888856
BTC,bitcoin-above-106k-on-october-18,106000.0,1760803260,1760629500,0.4864272367321537,2.011111111111111,109240.7,106959.05,7.920196228670545,-0.0211076535649016,1,2025-10-18,False,0.81,1760630400,0.1899999999999999,0.3571767581608183,0.0005242768852114776,0.004152375809031086,48.016666666666666,0.3613291339698494
