asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged,fund_sum,fund_pnl,hold_h,ev_hf
BTC,bitcoin-above-62k-on-july-7-2026,62000.0,1783440060,1783218600,0.3767000948176052,2.563194444444445,62756.36,63917.45,11.808917879816784,0.0183324795876883,1,2026-07-07,True,0.65,1783219500,0.35,0.1335132540155711,0.0004611851255792755,0.005446097275358656,61.266666666666666,0.13895935129092976
BTC,bitcoin-above-60k-on-july-8-2026,60000.0,1783526460,1783224900,0.4124054297967266,3.4902777777777776,62794.0,61752.01,5.351809741399962,-0.0167330019228941,1,2026-07-08,True,0.88,1783230300,0.12,0.2095518426938091,0.0005522239665789706,0.002955397603771862,82.26666666666667,0.21250724029758097
BTC,bitcoin-above-64k-on-july-9-2026,64000.0,1783612860,1783226700,0.368869665771447,4.469444444444445,62944.91,62900.56,8.919535903982652,-0.0007048327100856,0,2026-07-09,True,0.34,1783227600,-0.34,-0.3337132193360894,0.0006730974876532972,0.006003717208004104,107.01666666666667,-0.3277095021280853
BTC,bitcoin-above-60k-on-july-7-2026,60000.0,1783440060,1783233000,0.4372057690528986,2.3965277777777776,62796.26,63917.45,5.039737366535912,0.0176968894846189,1,2026-07-07,True,0.9,1783244700,0.0999999999999999,0.0108123247929095,0.0004607609934990514,0.00232211439597938,54.266666666666666,0.01313443918888888
ETH,ethereum-above-1800-on-july-7-2026,1800.0,1783440060,1783279800,0.5445853929022695,1.854861111111111,1780.1,1795.96,9.806906422899512,0.0088701554158174,0,2026-07-07,True,0.367,1783286100,-0.367,-0.4539887841194968,0.00011886537576335805,0.00116570161703404,42.766666666666666,-0.4528230825024627
ETH,ethereum-above-1800-on-july-8-2026,1800.0,1783526460,1783288800,0.537082556010911,2.750694444444445,1786.88,1724.81,8.418637478591897,-0.0353541827823177,0,2026-07-08,True,0.42,1783297800,-0.42,-0.1223659518037911,0.00014419522834714042,0.001213927353597353,63.516666666666666,-0.12115202445019375
ETH,ethereum-above-1700-on-july-9-2026,1700.0,1783612860,1783292400,0.5910122304811287,3.7090277777777776,1790.0,1740.21,4.720950156642247,-0.028209824253464,1,2026-07-09,True,0.8200000000000001,1783297800,0.1799999999999999,0.3131771742282412,0.00014878551338492856,0.0007024089927206756,87.51666666666667,0.3138795832209619
BTC,bitcoin-above-64k-on-july-6-2026,64000.0,1783353660,1783292400,0.3625622163337912,0.7090277777777778,63736.0,63427.99,24.09356290478177,-0.0048443054098342,0,2026-07-06,True,0.38,1783294200,-0.38,-0.263283422878183,0.0001824767546639433,0.0043965151671561484,16.516666666666666,-0.25888690771102685
BTC,bitcoin-above-64k-on-july-8-2026,64000.0,1783526460,1783293300,0.3818543225077124,2.698611111111111,63978.0,61752.01,12.145954335021472,-0.0354127486784829,0,2026-07-08,True,0.5,1783294200,-0.5,-0.0698783716735536,0.00045930886656626174,0.005578744518984285,64.51666666666667,-0.06429962715456931
SOL,solana-above-80-on-july-8-2026,80.0,1783526460,1783294200,0.6700389393939875,2.688194444444444,81.64,76.85,6.58278110899064,-0.0604638679570392,0,2026-07-08,True,0.66,1783296000,-0.66,-0.2619795922358976,0.00018227048933755138,0.0011998467339377132,64.01666666666667,-0.2607797455019599
SOL,solana-above-80-on-july-7-2026,80.0,1783440060,1783296000,0.6559566637439145,1.667361111111111,81.59,82.03,8.232759494972392,0.0053783285739495,1,2026-07-07,True,0.66,1783297800,0.3399999999999999,0.2957215143657351,0.00012773036934319443,0.0010515734110065145,39.516666666666666,0.29677308777674166
SOL,solana-above-80-on-july-9-2026,80.0,1783612860,1783298700,0.6719345983645763,3.636111111111112,81.87,77.67,5.667724988869022,-0.0526635409568008,0,2026-07-09,True,0.63,1783304100,-0.63,-0.3315175329168128,0.0002122223671717112,0.0012028180136160443,85.76666666666667,-0.33031471490319675
ETH,ethereum-above-1800-on-july-6-2026,1800.0,1783353660,1783299600,0.5450602020404283,0.6256944444444444,1793.28,1782.96,17.403074858639396,-0.0057714407568723,0,2026-07-06,True,0.414,1783301400,-0.414,-0.3135591844659484,6.0368189980580626e-05,0.0010505921293126094,14.516666666666667,-0.31250859233663575
BTC,bitcoin-above-64k-on-july-9-2026,64000.0,1783612860,1783313100,0.3561626865529885,3.469444444444444,63314.0,62900.56,10.888240237218657,-0.0065514070447688,0,2026-07-09,True,0.39,1783314000,-0.39,-0.3186667062047496,0.0005103143530278097,0.005556425272267604,83.01666666666667,-0.31311028093248194
BTC,bitcoin-above-62k-on-july-9-2026,62000.0,1783612860,1783331100,0.3932347007921245,3.261111111111111,62688.01,62900.56,10.325266777483233,0.0033848654051498,1,2026-07-09,True,0.64,1783332000,0.36,0.3250503616859537,0.000464381332944238,0.00479486114913252,78.01666666666667,0.3298452228350862
