asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged,fund_sum,fund_pnl,hold_h,ev_hf,P0,P1,ev_policy_fill,ev_policy_sig
BTC,bitcoin-above-78k-on-may-22-2026,78000.0,1779465660,1779359400,0.3084399189753532,1.229861111111111,77383.3,76799.36,20.11564315067553,-0.0075746882561808,0,2026-05-22,True,0.31,1779361200,-0.31,-0.1576302740610539,4.76163387778325e-05,0.0009578332789965,29.016666666666666,-0.1566724407820573,77140.5,76782.5,-0.22955148392341082,-0.17075339098753067
BTC,bitcoin-above-76k-on-may-27-2026,76000.0,1779897660,1779359400,0.3426605680796697,6.229861111111111,77383.3,75358.0,8.289108853435089,-0.0265209044039484,0,2026-05-27,True,0.67,1779360300,-0.67,-0.4501653365041251,6.258831678057804e-05,0.0005188013707474,149.26666666666668,-0.4496465351333776,77239.0,75261.0,-0.4602438784341342,-0.45544891133078286
BTC,bitcoin-above-76k-on-may-21,76000.0,1779379260,1779359400,0.3301302630763639,0.2298611111111111,77383.3,77313.81,4.541322805417216,-0.0008984008127097,1,2026-05-21,True,0.94,1779361200,0.0599999999999999,0.0640799280991641,3.48278751134256e-05,0.0001581646235168,5.016666666666667,0.0642380927226809,77140.5,77243.5,0.05091959104909937,0.06105916675888857
BTC,bitcoin-above-78k-on-may-28-2026,78000.0,1779984060,1779384600,0.3221666698871583,6.938194444444445,77980.54,72890.01,8.978101628577633,-0.0675077157958581,0,2026-05-28,True,0.43,1779385500,-0.43,0.1760911331283497,0.0001268704668468,0.0011390559450161,166.26666666666668,0.1772301890733658,77796.5,72748.5,0.16717866514425733,0.17094551793336138
BTC,bitcoin-above-80k-on-may-28-2026,80000.0,1779984060,1779384600,0.3147089452980582,6.938194444444445,77980.54,72890.01,7.629099083869201,-0.0675077157958581,0,2026-05-28,True,0.23,1779385500,-0.23,0.2850230527322835,0.0001268704668468,0.0009679073623913,166.26666666666668,0.2859909600946749,77796.5,72748.5,0.27744972552511254,0.28065059073596627
ETH,ethereum-above-2200-on-may-26-2026,2200.0,1779811260,1779400800,0.3566298807989555,4.750694444444445,2135.42,2087.37,7.38682618127754,-0.0227584482903881,0,2026-05-26,True,0.2,1779411600,-0.2,-0.03188729832331,7.141728509037042e-05,0.0005275470713013,111.01666666666668,-0.0313597512520086,2127.2,2084.95,-0.056451037969625015,-0.03653052957890311
BTC,bitcoin-above-78k-on-may-23-2026,78000.0,1779552060,1779404400,0.2620856123923826,1.7090277777777778,77628.0,75605.29,21.416700391918752,-0.0264019325674222,0,2026-05-23,True,0.39,1779405300,-0.39,0.1754422795641246,7.688452537039578e-06,0.0001646612844632,40.766666666666666,0.1756069408485878,77539.0,75503.0,0.16504234934997203,0.16061525057424358
BTC,bitcoin-above-78k-on-may-25-2026,78000.0,1779724860,1779423300,0.2547416208339355,3.4902777777777776,77878.32,77614.07,15.969854557773171,-0.0033988834359496,0,2026-05-25,True,0.46,1779424200,-0.46,-0.4057203258690593,-1.1901799499190737e-05,-0.0001900700069778,83.51666666666667,-0.4059103958760371,77738.5,77531.5,-0.42878814959852285,-0.4170892940664796
BTC,bitcoin-above-78k-on-may-24-2026,78000.0,1779638460,1779430500,0.2430614531953724,2.406944444444445,77490.06,76388.0,19.062600960545808,-0.0143240542958486,0,2026-05-24,True,0.35,1779433200,-0.35,-0.0769462688210451,-1.376702028063441e-05,-0.0002624352140254,57.016666666666666,-0.0772087040350705,77349.0,76289.0,-0.10056354977991322,-0.09055252470745362
BTC,bitcoin-above-80k-on-may-26-2026,80000.0,1779811260,1779433200,0.2796610325600563,4.375694444444444,77423.41,76478.64,7.236483030543762,-0.0122777034875584,0,2026-05-26,True,0.12,1779439500,-0.12,-0.0311526070582356,-1.1768295761429778e-05,-8.516107257600667e-05,103.26666666666668,-0.0312377681308116,77273.0,76364.5,-0.039567147486802325,-0.03630330625219231
BTC,bitcoin-above-78k-on-may-26-2026,78000.0,1779811260,1779435000,0.28479823213352,4.354861111111111,77509.05,76478.64,12.52167762012274,-0.013383217577016,0,2026-05-26,True,0.43,1779435900,-0.43,-0.2624196639806454,-1.1443145986268085e-05,-0.000143287385,104.26666666666668,-0.2625629513656454,77376.0,76364.5,-0.2741391306763446,-0.2713281256997314
SOL,solana-above-90-on-may-24-2026,90.0,1779638460,1779438600,0.4521476276249642,2.313194444444445,87.48,85.24,8.003102058497268,-0.0259393885781508,0,2026-05-24,True,0.17,1779443100,-0.17,0.0375955741259596,0.0004405375563737,0.0035256670242603,54.266666666666666,0.0411212411502199,87.29,85.136,0.02788845054851226,0.035519069709271364
BTC,bitcoin-above-78k-on-may-27-2026,78000.0,1779897660,1779438600,0.2818784296046388,5.313194444444444,77490.56,75358.0,11.475450356582837,-0.0279060318508769,0,2026-05-27,True,0.42,1779440400,-0.42,-0.0997657168460422,1.970887069695053e-05,0.0002261681672671,127.01666666666668,-0.099539548678775,77166.5,75261.0,-0.14088191464543492,-0.10757236392838351
SOL,solana-above-90-on-may-26-2026,90.0,1779811260,1779443100,0.4428061930730956,4.261111111111111,87.3,84.47,6.703977573085601,-0.0329540211061512,0,2026-05-26,True,0.24,1779449400,-0.24,-0.0190769815613726,0.0007024484780091,0.0047091988428212,100.51666666666668,-0.0143677827185513,86.845,84.453,-0.05274314166115378,-0.019060567019711525
XRP,xrp-above-1pt4-on-may-23-2026,1.4,1779552060,1779449400,0.4586771102200454,1.1881944444444446,1.3572,1.3364,7.424634337192125,-0.0154443224274735,0,2026-05-23,True,0.0699999999999999,1779464700,-0.0699999999999999,0.0446684466096863,2.1829376864745367e-05,0.0001620751410294,24.266666666666666,0.0448305217507158,1.3533,1.3347,0.02771810703463046,0.03963327771468119
ETH,ethereum-above-2200-on-may-27-2026,2200.0,1779897660,1779454800,0.3474823133964989,5.125694444444444,2134.99,2072.81,7.318451560804661,-0.0295567881826167,0,2026-05-27,True,0.2,1779462000,-0.2,0.0163099226074441,2.567533823063465e-05,0.0001879037191481,121.01666666666668,0.0164978263265922,2114.55,2069.75,-0.04821624989511546,0.011374910234028769
ETH,ethereum-above-2100-on-may-22-2026,2100.0,1779465660,1779457500,0.3640492876328568,0.0944444444444444,2128.37,2119.7,4.965700811186099,-0.0040818593092792,1,2026-05-22,True,0.961,1779460200,0.039,0.0592692920832355,0.0,0.0,1.5166666666666666,0.0592692920832355,2116.35,2119.1,0.029075731610597816,0.055793301515404986
ETH,ethereum-above-2200-on-may-25-2026,2200.0,1779724860,1779458400,0.2819909416568459,3.0840277777777776,2130.23,2127.12,6.991335704862502,-0.0014610029963236,0,2026-05-25,True,0.08,1779460200,-0.08,-0.0697856375868915,1.9186993086368377e-05,0.0001341427098336,73.51666666666667,-0.0696514948770578,2116.35,2124.95,-0.11311221699473836,-0.07454542987046187
BTC,bitcoin-above-76k-on-may-24-2026,76000.0,1779638460,1779460200,0.2424110730792867,2.063194444444445,76857.59,76388.0,18.21133385110737,-0.006128613160246,1,2026-05-24,True,0.77,1779461100,0.2299999999999999,0.3416102203055305,-1.952503724033522e-05,-0.000355576971639,49.266666666666666,0.3412546433338914,76762.0,76289.0,0.3294601228374992,0.32850670963811585
BTC,bitcoin-above-76k-on-may-25-2026,76000.0,1779724860,1779462000,0.2529943262208207,3.042361111111111,76774.23,77614.07,15.76515620684989,0.0108796882165104,1,2026-05-25,True,0.68,1779475500,0.3199999999999999,0.1484800157848893,-2.125621432817748e-05,-0.0003351075392499,69.26666666666667,0.1481449082456393,76060.5,77531.5,0.006644103276948107,0.13710929890084456
BTC,bitcoin-above-76k-on-may-27-2026,76000.0,1779897660,1779462000,0.3001504579353923,5.042361111111111,76774.23,75358.0,10.904596023351816,-0.0186189463323742,0,2026-05-27,True,0.62,1779475500,-0.62,-0.4169679118649909,1.2790815552244164e-05,0.0001394786764064,117.26666666666668,-0.4168284331885845,76060.5,75261.0,-0.5122648299613244,-0.4244616504049313
XRP,xrp-above-1pt4-on-may-26-2026,1.4,1779811260,1779466500,0.4876532503892433,3.9902777777777776,1.3528,1.345,6.132145624497851,-0.0057825055484311,0,2026-05-26,True,0.2,1779478200,-0.2,-0.1645408339025537,3.375928592904169e-05,0.0002070168574959,92.51666666666668,-0.1643338170450577,1.3328,1.3412,-0.24261218117763786,-0.16862631898220629
BTC,bitcoin-above-76k-on-may-28-2026,76000.0,1779984060,1779466500,0.3114671615049154,5.990277777777778,76869.36,72890.01,9.652946443162849,-0.0531557649944748,0,2026-05-28,True,0.62,1779475500,-0.62,-0.1068902473629835,0.0001147553109843,0.0011077268710003,141.26666666666668,-0.1057825204919831,76060.5,72748.5,-0.1958925442614932,-0.11253958300219793
BTC,bitcoin-above-78k-on-may-28-2026,78000.0,1779984060,1779471000,0.2948112210298336,5.938194444444445,77060.14,72890.01,10.00939168776886,-0.0556345633753748,0,2026-05-28,True,0.36,1779471900,-0.36,0.1968681362021265,0.0001147599721518,0.0011486775113448,142.26666666666668,0.1980168137134713,76865.5,72748.5,0.18514764470123166,0.19101023953203297
ETH,ethereum-above-2100-on-may-27-2026,2100.0,1779897660,1779471000,0.3678249341384384,4.938194444444445,2128.69,2072.81,8.92555181410716,-0.0266015923963853,0,2026-05-27,True,0.62,1779473700,-0.62,-0.3825661087283037,2.5182057839462715e-05,0.0002247637620319,117.76666666666668,-0.3823413449662717,2117.3,2069.75,-0.4232893431681278,-0.388589231236147
XRP,xrp-above-1pt4-on-may-25-2026,1.4,1779724860,1779471000,0.4912827111264365,2.938194444444445,1.3586,1.3591,7.068964716362954,0.0003679582041,0,2026-05-25,True,0.15,1779476400,-0.15,-0.1526010835618794,2.4563091887543163e-05,0.0001736356298778,69.01666666666667,-0.1524274479320015,1.3487,1.3575,-0.20074841010029137,-0.15737572323345544
ETH,ethereum-above-2100-on-may-23-2026,2100.0,1779552060,1779475500,0.2360460596310509,0.8861111111111111,2108.05,2063.24,32.556651374468935,-0.0214857868063992,0,2026-05-23,True,0.31,1779478200,-0.31,0.389505270562106,5.447787339366017e-07,1.7736171316998508e-05,20.516666666666666,0.389523006733423,2060.6,2060.45,-0.3304018938467764,0.36673335077129177
ETH,ethereum-above-2200-on-may-28-2026,2200.0,1779984060,1779475500,0.3685565313104088,5.886111111111111,2108.05,1989.45,5.502424260721977,-0.0579051309365719,0,2026-05-28,True,0.12,1779478200,-0.12,0.198618597285676,3.677581416484856e-05,0.0002023561320684,140.51666666666668,0.1988209534177444,2060.6,1985.05,0.08188326164742464,0.19496925643523896
BTC,bitcoin-above-76k-on-may-23-2026,76000.0,1779552060,1779475500,0.1646286761949346,0.8861111111111111,76589.0,75605.29,31.38942261365736,-0.0129272090190427,0,2026-05-23,True,0.62,1779478200,-0.62,-0.2142223728861848,-3.7614713823044127e-06,-0.0001180704148683,20.516666666666666,-0.2143404433010531,75650.0,75503.0,-0.5810366801649962,-0.23631303913061413
BTC,bitcoin-above-74k-on-may-28-2026,74000.0,1779984060,1779475500,0.3288027007075403,5.886111111111111,76589.0,72890.01,6.92293576950912,-0.0495018707143265,0,2026-05-28,True,0.8,1779478200,-0.8,-0.457301728574173,0.0001137755270107,0.0007876606656372,140.51666666666668,-0.4565140679085357,75650.0,72748.5,-0.5333082404862113,-0.46136012294719236
ETH,ethereum-above-2000-on-may-28-2026,2000.0,1779984060,1779475500,0.4215396836362825,5.886111111111111,2108.05,1989.45,4.718303700661476,-0.0579051309365719,0,2026-05-28,True,0.84,1779477300,-0.84,-0.5667860064146855,3.687235241769775e-05,0.0001739749568645,140.76666666666668,-0.5666120314578209,2090.0,1985.05,-0.6000420044301547,-0.569914844048284
BTC,bitcoin-above-76k-on-may-26-2026,76000.0,1779811260,1779476400,0.2611786826871305,3.875694444444445,76537.47,76478.64,14.372978469090777,-0.0007689386810145,1,2026-05-26,True,0.62,1779477300,0.38,0.3910519391062734,-1.9177019754191768e-05,-0.0002756308920283,92.76666666666668,0.3907763082142451,76262.5,76364.5,0.3504524758416103,0.3807152232858806
BTC,bitcoin-above-74k-on-may-26-2026,74000.0,1779811260,1779478200,0.2920744320522634,3.854861111111111,76259.51,76478.64,8.165978407921882,0.002869357136318,1,2026-05-26,True,0.8200000000000001,1779479100,0.1799999999999999,0.15656889158021,-2.015525000532981e-05,-0.0001645873363497,92.26666666666668,0.1564043042438602,75683.5,76364.5,0.10097037371668698,0.15068811935831555
BTC,bitcoin-above-74k-on-may-25-2026,74000.0,1779724860,1779478200,0.2744769273756045,2.8548611111111115,76259.51,77614.07,7.742690130406171,0.0176065961647474,1,2026-05-25,True,0.869,1779479100,0.131,-0.0053224183548368,-2.2725113427371144e-05,-0.0001759535114464,68.26666666666667,-0.0054983718662832,75683.5,77531.5,-0.06138153362874785,-0.010918254957567541
BTC,bitcoin-above-74k-on-may-27-2026,74000.0,1779897660,1779478200,0.3153809216176299,4.854861111111111,76259.51,75358.0,7.908815398213492,-0.011892038384137,1,2026-05-27,True,0.76,1779489900,0.24,0.3340519362886092,-5.184033131832438e-06,-4.09995610578853e-05,113.26666666666668,0.3340109367275513,75597.5,75261.0,0.26970517431087615,0.32847476594880126
ETH,ethereum-above-2000-on-may-23-2026,2000.0,1779552060,1779478200,0.4587901467284097,0.8548611111111112,2085.52,2063.24,3.099718752815336,-0.0107406618787443,1,2026-05-23,True,0.952,1779479100,0.048,0.0812930310431928,4.482404810882829e-07,1.3894194250003183e-06,20.266666666666666,0.0812944204626178,2061.45,2060.45,0.047335610559723955,0.07912461733564677
ETH,ethereum-above-2000-on-may-24-2026,2000.0,1779638460,1779478200,0.3704808966300183,1.854861111111111,2085.52,2096.1,4.389262604899455,0.0050602506091261,1,2026-05-24,True,0.92,1779479100,0.0799999999999999,0.0577892312299429,1.4606198169349329e-05,6.411043942447589e-05,44.266666666666666,0.0578533416693673,2061.45,2094.25,0.007703274191023081,0.05478085784593788
BTC,bitcoin-above-74k-on-may-24-2026,74000.0,1779638460,1779478200,0.2642124789685799,1.854861111111111,76259.51,76388.0,6.007972016516821,0.0016834867512274,1,2026-05-24,True,0.903,1779489900,0.0969999999999999,0.0868856587084483,-3.996052321006589e-05,-0.0002400817052114,41.266666666666666,0.0866455770032368,75597.5,76289.0,0.03784847062130531,0.0824399965916757
BTC,bitcoin-above-72k-on-may-28-2026,72000.0,1779984060,1779478200,0.3631743056771044,5.854861111111111,76259.51,72890.01,4.087815766767121,-0.0451905364347974,1,2026-05-28,True,0.898,1779479100,0.1019999999999999,0.2867305873468292,0.0001132864118851,0.0004630939806645,140.26666666666668,0.2871936813274938,75683.5,72748.5,0.2612824369392686,0.2843322102907563
ETH,ethereum-above-2100-on-may-24-2026,2100.0,1779638460,1779478200,0.251814026402997,1.854861111111111,2085.52,2096.1,20.560796368506924,0.0050602506091261,0,2026-05-24,True,0.22,1779479100,-0.22,-0.3240427823478553,1.4606198169349329e-05,0.000300315066278,44.266666666666666,-0.3237424672815772,2061.45,2094.25,-0.5586624112690114,-0.3381350247395318
ETH,ethereum-above-2000-on-may-26-2026,2000.0,1779811260,1779482700,0.4234440205272794,3.8027777777777776,2072.29,2087.37,6.703001469019449,0.0072506243610587,1,2026-05-26,True,0.81,1779493500,0.1899999999999999,0.1413990542565147,1.929491752181503e-05,0.0001293338604933,88.26666666666667,0.141528388117008,2060.55,2084.95,0.1065299239013085,0.1368362870886949
ETH,ethereum-above-2100-on-may-25-2026,2100.0,1779724860,1779491700,0.3302492484185304,2.698611111111111,2077.17,2127.12,12.97330310665341,0.0237625617511577,1,2026-05-25,True,0.34,1779492600,0.6599999999999999,0.3517210838116615,1.7563681083175922e-05,0.0002278589583606,64.51666666666667,0.3519489427700221,2067.75,2124.95,0.2971412603285991,0.3428676305953654
BTC,bitcoin-above-78k-on-may-26-2026,78000.0,1779811260,1779549300,0.2984459233105499,3.031944444444444,75649.55,76478.64,7.671506612763148,0.0108999943883799,0,2026-05-26,True,0.13,1779555600,-0.13,-0.2136193790295377,-1.5567166890082668e-05,-0.0001194236237392,71.01666666666667,-0.2137388026532769,75387.0,76364.5,-0.23432212810551353,-0.21910885728221102
BTC,bitcoin-above-76k-on-may-25-2026,76000.0,1779724860,1779571800,0.346806626548229,1.7715277777777778,76752.13,77614.07,15.269582407501014,0.0111675866614762,1,2026-05-25,True,0.65,1779575400,0.35,0.1794756151796792,-1.4783680838462848e-05,-0.0002257406328491,41.516666666666666,0.17924987454683,76396.5,77531.5,0.11389857938647284,0.16856116686158018
BTC,bitcoin-above-76k-on-may-24-2026,76000.0,1779638460,1779571800,0.3287935778871358,0.7715277777777778,76752.13,76388.0,21.44996735082317,-0.0047555227520438,1,2026-05-24,True,0.72,1779575400,0.28,0.3820058077674368,-1.5513141036274658e-05,-0.0003327563687368,17.516666666666666,0.3816730513987,76396.5,76289.0,0.2948564688653826,0.3666580742531233
ETH,ethereum-above-2200-on-may-27-2026,2200.0,1779897660,1779590700,0.4759968828794491,3.5527777777777776,2123.52,2072.81,6.282026399308628,-0.0241699144935808,0,2026-05-27,True,0.2,1779600600,-0.2,-0.0481639590822929,1.4231865747064282e-05,8.940495633447403e-05,82.51666666666667,-0.0480745541259584,2115.0,2069.75,-0.06844671991680688,-0.05247197260547477
BTC,bitcoin-above-78k-on-may-27-2026,78000.0,1779897660,1779590700,0.3366990409725853,3.5527777777777776,76825.78,75358.0,10.737401055442424,-0.0192901702722093,0,2026-05-27,True,0.32,1779591600,-0.32,-0.1128737053595151,2.0333205859339107e-05,0.0002183257860545,85.01666666666667,-0.1126553795734605,76721.0,75261.0,-0.12099595347264992,-0.12017156031227098
BTC,bitcoin-above-76k-on-may-26-2026,76000.0,1779811260,1779591600,0.353995034398361,2.542361111111111,76830.0,76478.64,12.688226801325614,-0.0045837027212851,1,2026-05-26,True,0.66,1779594300,0.3399999999999999,0.3981590597175194,-8.832504749164624e-06,-0.0001120688234811,60.266666666666666,0.3980469908940382,76677.0,76364.5,0.38282318134696824,0.3891652321331096
BTC,bitcoin-above-76k-on-may-28-2026,76000.0,1779984060,1779592500,0.3483849019738131,4.531944444444444,76924.99,72890.01,9.847186923772938,-0.0538791986242043,0,2026-05-28,True,0.63,1779594300,-0.63,-0.0994414598443697,0.0001246091571413,0.0012270496627842,108.26666666666668,-0.0982144101815854,76677.0,72748.5,-0.11776789171068947,-0.10510744102822744
BTC,bitcoin-above-78k-on-may-28-2026,78000.0,1779984060,1779596100,0.3395483308535447,4.490277777777778,76842.44,72890.01,9.715580198229617,-0.0528054991036945,0,2026-05-28,True,0.33,1779597900,-0.33,0.1830360614494861,0.0001278292460144,0.001241935291333,107.26666666666668,0.1842779967408191,76665.0,72748.5,0.17389684588588525,0.17747709060205838
ETH,ethereum-above-2200-on-may-26-2026,2200.0,1779811260,1779606000,0.4505174354579042,2.375694444444445,2128.13,2087.37,7.10945566979589,-0.0193387594844547,0,2026-05-26,True,0.152,1779606900,-0.152,-0.0145119467364244,8.636321184168905e-06,6.139954260896798e-05,56.766666666666666,-0.0144505471938154,2122.0,2084.95,-0.03168808677658389,-0.019427166162672628
BTC,bitcoin-above-76k-on-may-27-2026,76000.0,1779897660,1779634800,0.3511982512980028,3.042361111111111,76465.16,75358.0,12.254728834630454,-0.0145851216206973,0,2026-05-27,True,0.59,1779638400,-0.59,-0.4112632895182483,3.4776490078233455e-05,0.0004261764557289,72.01666666666667,-0.4108371130625193,76285.0,75261.0,-0.4325386128925701,-0.4194154232467611
ETH,ethereum-above-2100-on-may-25-2026,2100.0,1779724860,1779675300,0.4670218242392046,0.5736111111111111,2108.12,2127.12,21.124903350642462,0.0089723970610172,1,2026-05-25,True,0.55,1779676200,0.4499999999999999,0.2604589792624212,1.7431372131490597e-07,3.6823605154682137e-06,13.516666666666667,0.2604626616229366,2097.7,2124.95,0.162562060093646,0.2456752292774888
BTC,bitcoin-above-76k-on-may-28-2026,76000.0,1779984060,1779678900,0.3395540679851365,3.531944444444445,77093.75,72890.01,10.97600650459758,-0.0560706211424875,0,2026-05-28,True,0.6900000000000001,1779682500,-0.6900000000000001,-0.0745684976232304,0.0001360119961809,0.001492868554785,83.76666666666667,-0.0730756290684453,76929.0,72748.5,-0.0829100196939295,-0.080758833621664
BTC,bitcoin-above-78k-on-may-28-2026,78000.0,1779984060,1779685200,0.3115732381201582,3.459027777777778,77391.07,72890.01,12.669781127307363,-0.0599198066753661,0,2026-05-28,True,0.4,1779689700,-0.4,0.3591708357674602,0.0001360115253125,0.0017232362565008,81.76666666666667,0.360894072023961,77202.0,72748.5,0.34565573949435474,0.35202522523484486
ETH,ethereum-above-2200-on-may-28-2026,2200.0,1779984060,1779724800,0.4200080694625485,3.000694444444444,2127.12,1989.45,6.964075747517062,-0.0669107334897805,0,2026-05-28,True,0.15,1779738300,-0.15,0.3159714163447581,1.9021577070776723e-05,0.0001324677035581,68.26666666666667,0.3161038840483162,2119.2,1985.05,0.30067025778952694,0.31122903102505417
BTC,bitcoin-above-78k-on-may-27-2026,78000.0,1779897660,1779736500,0.2784311760320476,1.8652777777777776,77493.5,75358.0,18.9351052632716,-0.0279439712363899,0,2026-05-27,True,0.36,1779737400,-0.36,0.169122036834878,3.4047029880421645e-05,0.0006446840946875,44.516666666666666,0.1697667209295655,77440.5,75261.0,0.16794622369286294,0.15651214724527396
BTC,bitcoin-above-76k-on-may-27-2026,76000.0,1779897660,1779743700,0.2994237861149136,1.7819444444444446,77362.01,75358.0,13.416208409236807,-0.0262457425895537,0,2026-05-27,True,0.8200000000000001,1779744600,-0.8200000000000001,-0.467881647563365,3.407273544567789e-05,0.000457126919812,42.516666666666666,-0.467424520643553,77295.0,75261.0,-0.47116153156012225,-0.4768158665300189
ETH,ethereum-above-2100-on-may-26-2026,2100.0,1779811260,1779748200,0.3473866284815305,0.7298611111111111,2110.85,2087.37,24.36863312905046,-0.0111858096155966,0,2026-05-26,True,0.59,1779750000,-0.59,-0.3174171092261213,1.830039107977681e-06,4.4595551634122864e-05,17.016666666666666,-0.3173725136744872,2103.75,2084.95,-0.3882661613031467,-0.3344305568648227
BTC,bitcoin-above-76k-on-may-26-2026,76000.0,1779811260,1779749100,0.292676952968907,0.7194444444444444,77186.24,76478.64,15.206275255070578,-0.0092097166441622,1,2026-05-26,True,0.87,1779750000,0.13,0.2700454863123357,2.621274552552094e-06,3.985982236521912e-05,17.016666666666666,0.2700853461347009,77087.5,76364.5,0.26268741984679195,0.25944095345615115
ETH,ethereum-above-2100-on-may-28-2026,2100.0,1779984060,1779792300,0.4212630303019426,2.219444444444445,2134.29,1989.45,10.8405128087758,-0.0702758200531357,0,2026-05-28,True,0.68,1779794100,-0.68,0.0818259274332415,1.9120379740115292e-05,0.0002072747214813,52.766666666666666,0.0820332021547228,2122.7,1985.05,0.03941850103632295,0.07444484318857904
ETH,ethereum-above-2100-on-may-27-2026,2100.0,1779897660,1779792300,0.409490137896431,1.2194444444444446,2134.29,2072.81,13.444203324020943,-0.0292288640332179,0,2026-05-27,True,0.73,1779794100,-0.73,-0.3370412090072552,6.587147813604845e-06,8.855895453148355e-05,28.766666666666666,-0.3369526500527237,2122.7,2069.75,-0.39970787610076697,-0.3463635923795389
BTC,bitcoin-above-78k-on-may-26-2026,78000.0,1779811260,1779805800,0.3034738469598341,0.0631944444444444,77958.4,76478.64,98.9927359634042,-0.0191638649251896,0,2026-05-26,True,0.301,1779806700,-0.301,1.5960834205776384,8.132218770780243e-08,8.05030585572488e-06,1.2666666666666666,1.596091470883494,76800.0,76364.5,0.1926562804731559,1.5267965557091099
BTC,bitcoin-above-78k-on-may-31-2026,78000.0,1780243260,1779826500,0.3147486389988258,4.823611111111111,76115.49,73644.92,8.665922479637587,-0.0329966264692026,0,2026-05-31,True,0.23,1779829200,-0.23,0.0559462070716674,0.0003704012325602,0.0032098683677293,115.01666666666668,0.0591560754393967,76005.5,73584.5,0.04767090210821394,0.05308992970365044
ETH,ethereum-above-2100-on-may-31-2026,2100.0,1780243260,1779826500,0.4270803108996558,4.823611111111111,2076.24,2010.89,7.863123346092959,-0.031981155418279,0,2026-05-31,True,0.39,1779835500,-0.39,-0.1385282301955024,0.0006157947800415,0.0048420703113465,113.26666666666668,-0.1336861598841558,2065.05,2008.7,-0.17311550003752174,-0.13919034622642165
ETH,ethereum-above-2100-on-may-29-2026,2100.0,1780070460,1779826500,0.440892656419119,2.823611111111111,2076.24,2031.6,9.796520694054724,-0.0217349056131385,0,2026-05-29,True,0.36,1779836400,-0.36,-0.1470735473775617,0.0003944943847617,0.0038646724040067,65.01666666666667,-0.143208874973555,2069.3,2030.25,-0.17635499087534806,-0.15006643945939407
BTC,bitcoin-above-76k-on-may-30-2026,76000.0,1780156860,1779837300,0.3259276056936213,3.698611111111111,75891.96,73905.42,12.137812354407846,-0.0265245823177019,0,2026-05-30,True,0.5,1779838200,-0.5,-0.1780495970486895,0.000327467609449,0.0039747403956385,88.51666666666667,-0.1740748566530509,75814.0,73809.5,-0.17928270354442896,-0.18257132530113698
BTC,bitcoin-above-76k-on-may-31-2026,76000.0,1780243260,1779837300,0.3244376592222652,4.698611111111111,75891.96,73644.92,10.820160352800295,-0.0300555842884042,0,2026-05-31,True,0.48,1779849000,-0.48,-0.1547937585023613,0.0003704037805353,0.0040078283006754,109.51666666666668,-0.1507859302016858,75644.5,73584.5,-0.1848181008535358,-0.15836004244864618
BTC,bitcoin-above-78k-on-june-1-2026,78000.0,1780329660,1779837300,0.3133445052244424,5.698611111111111,75891.96,71161.39,7.8665223528073085,-0.0643603538843569,0,2026-06-01,True,0.23,1779838200,-0.23,0.2762921624658828,0.0003764407619023,0.0029612796680126,136.51666666666668,0.2792534421338954,75814.0,71017.0,0.28163962015284727,0.27374687648692975
BTC,bitcoin-above-76k-on-june-1-2026,76000.0,1780329660,1779838200,0.3232790533472561,5.688194444444445,75905.99,71161.39,9.872571123541604,-0.0645452048660724,0,2026-06-01,True,0.5,1779839100,-0.5,0.137227125723864,0.0003764407619023,0.0037164381956811,136.26666666666668,0.1409435639195451,75862.0,71017.0,0.1483619165550478,0.1340327641330654
BTC,bitcoin-above-74k-on-june-1-2026,74000.0,1780329660,1779839100,0.3434532854119935,5.677777777777778,75952.01,71161.39,7.842061062376113,-0.0651512974184407,0,2026-06-01,True,0.75,1779840000,-0.75,-0.2390795473515605,0.0003764407619023,0.0029520714412056,136.01666666666668,-0.2361274759103548,75834.0,71017.0,-0.23788285482599503,-0.24161691865401846
BTC,bitcoin-above-76k-on-june-2-2026,76000.0,1780416060,1779839100,0.3214126266044786,6.677777777777777,75952.01,67298.23,9.170478149007154,-0.1209677573148171,0,2026-06-02,True,0.5,1779846300,-0.5,0.6093321751899312,0.0003654281436051,0.0033511508059637,158.26666666666668,0.6126833259958949,75747.5,67131.0,0.6043542293172057,0.6062639912915893
BTC,bitcoin-above-78k-on-june-2-2026,78000.0,1780416060,1779839100,0.3129609756498436,6.677777777777777,75952.01,67298.23,7.631088736357459,-0.1209677573148171,0,2026-06-02,True,0.25,1779849000,-0.25,0.6731156903075238,0.0003654281436051,0.0027886145906136,157.51666666666668,0.6759043048981375,75644.5,67131.0,0.6585896906218041,0.6705625427826868
BTC,bitcoin-above-78k-on-may-30-2026,78000.0,1780156860,1779840900,0.3113269952073633,3.656944444444444,75981.36,73905.42,8.867357077324648,-0.027701879427239,0,2026-05-30,True,0.18,1779841800,-0.18,0.0656424565943221,0.0003274688834365,0.0029037835211445,87.51666666666667,0.0685462401154666,75876.5,73809.5,0.06160921361394143,0.062339090161339074
