asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged
SOL,solana-above-160-on-november-5,160.0,1762362060,1762254900,0.973267337487404,1.2402777777777778,161.29,161.28,6.98688535273033,-6.200204608728483e-05,1,2025-11-05,False,0.542,1762266600,0.45799999999999996,0.4584332011876465
SOL,solana-above-160-on-november-6,160.0,1762448460,1762256700,0.9295172963987793,2.2194444444444446,161.94,155.87,5.457643305209576,-0.03820356975700861,0,2025-11-06,False,0.547,1762257600,-0.547,-0.33849854328055495
ETH,ethereum-above-3500-on-november-7,3500.0,1762534860,1762257600,0.7480199143187101,3.2090277777777776,3529.52,3303.95,5.667604329034476,-0.06604316199002754,0,2025-11-07,False,0.54,1762260300,-0.54,-0.16569348920219484
SOL,solana-above-160-on-november-4,160.0,1762275660,1762268400,0.9878602376259792,0.08402777777777778,164.39,157.61,5.282509828945918,-0.042118026333969244,0,2025-11-04,False,0.912,1762272000,-0.912,-0.6895111119150045
BTC,bitcoin-above-104k-on-november-4,104000.0,1762275660,1762270200,0.5343000215844035,0.06319444444444444,104466.01,102100.01,46.460391509551386,-0.02290893222362865,0,2025-11-04,False,0.707,1762271100,-0.707,0.35735796017556465
BTC,bitcoin-above-108k-on-november-7,108000.0,1762534860,1762270200,0.49704298382315515,3.0631944444444446,104466.01,101048.5,6.596498863609401,-0.03326115573454791,0,2025-11-07,False,0.18000000000000002,1762272900,-0.18000000000000002,0.03940717600528057
SOL,solana-above-170-on-november-5,170.0,1762362060,1762271100,0.8494624032309145,1.0527777777777778,163.3,161.28,5.810506333888443,-0.012447015093415665,0,2025-11-05,False,0.17,1762272000,-0.17,-0.09767653996170324
ETH,ethereum-above-3400-on-november-7,3400.0,1762534860,1762275600,0.7654873592268896,3.000694444444444,3429.62,3303.95,5.724507305127761,-0.03733074549617368,0,2025-11-07,False,0.538,1762276500,-0.538,-0.3242998747012885
SOL,solana-above-150-on-november-5,150.0,1762362060,1762275600,0.9602102633886499,1.0006944444444446,158.2,161.28,4.651625008680858,0.019281929549450284,1,2025-11-05,False,0.823,1762276500,0.17700000000000005,0.08730769429215468
SOL,solana-above-140-on-november-6,140.0,1762448460,1762276500,1.0724128480354695,1.9902777777777778,154.71,155.87,2.38753561894696,0.007469929769982296,1,2025-11-06,False,0.869,1762290900,0.131,0.113165276603135
BTC,bitcoin-above-104k-on-november-7,104000.0,1762534860,1762281900,0.5451536198649728,2.9277777777777776,101266.0,101048.5,6.945566916451923,-0.0021501185905315493,0,2025-11-07,False,0.25,1762287300,-0.25,-0.23506620745115583
BTC,bitcoin-above-98k-on-november-6,98000.0,1762448460,1762281900,0.6311017792898668,1.9277777777777778,101266.0,100984.32,6.846859555936953,-0.0027854609290575354,1,2025-11-06,False,0.776,1762286400,0.22399999999999998,0.24307165977980658
BTC,bitcoin-above-102k-on-november-6,102000.0,1762448460,1762281900,0.5734745066343394,1.9277777777777778,101266.0,100984.32,9.393571206610247,-0.0027854609290575354,0,2025-11-06,False,0.40800000000000003,1762285500,-0.40800000000000003,-0.38183457441966734
BTC,bitcoin-above-100k-on-november-6,100000.0,1762448460,1762281900,0.5939125832372601,1.9277777777777778,101266.0,100984.32,8.912272114633579,-0.0027854609290575354,1,2025-11-06,False,0.611,1762286400,0.389,0.4138247857644408
BTC,bitcoin-above-106k-on-november-7,106000.0,1762534860,1762283700,0.5441878062592752,2.9069444444444446,101406.03,101048.5,5.297886743678874,-0.003531957241696387,0,2025-11-07,False,0.14,1762286400,-0.14,-0.12128809054997612
XRP,xrp-above-2pt2-on-november-6,2.2,1762448460,1762285500,0.8812758041336487,1.8861111111111113,2.1833,2.2326,6.225108334029086,0.02232933191156108,1,2025-11-06,False,0.43,1762287300,0.5700000000000001,0.43099748982403957
SOL,solana-above-140-on-november-7,140.0,1762534860,1762288200,1.003282031631832,2.8548611111111115,152.74,157.01,2.898061901967393,0.02757236812719214,1,2025-11-07,False,0.797,1762291800,0.20299999999999996,0.12309357038356439
XRP,xrp-above-2pt1-on-november-6,2.1,1762448460,1762294500,0.9800451662131782,1.7819444444444446,2.1824,2.2326,5.06837619556632,0.02274163693148902,1,2025-11-06,False,0.6970000000000001,1762305300,0.30299999999999994,0.1877368287282291
XRP,xrp-above-2pt2-on-november-5,2.2,1762362060,1762297200,0.9547228087942343,0.7506944444444446,2.2186,2.2792,9.077449560451674,0.026948137879139335,1,2025-11-05,False,0.534,1762301700,0.46599999999999997,0.2213796376540155
BTC,bitcoin-above-102k-on-november-10,102000.0,1762794060,1762297200,0.5053876260623259,5.750694444444444,101295.71,105277.61,6.226703748562114,0.038556705050729986,1,2025-11-10,False,0.44,1762303500,0.56,0.3199188201284159
BTC,bitcoin-above-104k-on-november-8,104000.0,1762621260,1762297200,0.5232554098966702,3.7506944444444446,101295.71,101861.87,6.559000970700949,0.005573618918444191,0,2025-11-08,False,0.27,1762303500,-0.27,-0.30655737189639265
BTC,bitcoin-above-100k-on-november-7,100000.0,1762534860,1762297200,0.5832300372173987,2.7506944444444446,101295.71,101048.5,7.675604035405685,-0.0024434612979272437,1,2025-11-07,False,0.597,1762303500,0.403,0.421755041398728
SOL,solana-above-150-on-november-7,150.0,1762534860,1762299900,1.1308502045786997,2.7194444444444446,155.4,157.01,3.8910482167280143,0.010307059653883193,1,2025-11-07,False,0.62,1762303500,0.38,0.33989473391404856
ETH,ethereum-above-3500-on-november-6,3500.0,1762448460,1762300800,0.9760055268700184,1.7090277777777778,3287.05,3283.29,3.7198026306223824,-0.0011445375461410989,0,2025-11-06,False,0.13,1762302600,-0.13,-0.12574254622501826
BTC,bitcoin-above-104k-on-november-6,104000.0,1762448460,1762300800,0.5856389564010422,1.7090277777777778,101497.22,100984.32,8.174067732885543,-0.005066151679827849,0,2025-11-06,False,0.24000000000000002,1762301700,-0.24000000000000002,-0.1985889330240153
ETH,ethereum-above-3600-on-november-7,3600.0,1762534860,1762300800,0.9449447277059909,2.7090277777777776,3287.05,3303.95,2.506914977533833,0.005128216366919308,0,2025-11-07,False,0.074,1762305300,-0.074,-0.08685600241826415
SOL,solana-above-160-on-november-7,160.0,1762534860,1762317900,1.0854528510997756,2.511111111111111,157.63,157.01,4.333770394849991,-0.003941017051020797,0,2025-11-07,False,0.406,1762327800,-0.406,-0.38892053697868706
ETH,ethereum-above-3400-on-november-6,3400.0,1762448460,1762328700,0.885891453867852,1.386111111111111,3334.93,3283.29,6.795363682604554,-0.015605721182806174,0,2025-11-06,False,0.34,1762330500,-0.34,-0.23395344903350634
BTC,bitcoin-above-106k-on-november-8,106000.0,1762621260,1762329600,0.4990156804339122,3.3756944444444446,101993.02,101861.87,5.905514214074538,-0.0012866997509286238,0,2025-11-08,False,0.17,1762331400,-0.17,-0.16240137633164486
ETH,ethereum-above-3700-on-november-11,3700.0,1762880460,1762329600,0.771718379335149,6.375694444444444,3331.08,3486.24,2.181062128653458,0.045527215808918886,0,2025-11-11,False,0.11,1762340400,-0.11,-0.209297686223866
BTC,bitcoin-above-106k-on-november-6,106000.0,1762448460,1762329600,0.5632882344274627,1.3756944444444446,101993.02,100984.32,6.081381516920923,-0.009939122305826217,0,2025-11-06,False,0.09,1762339500,-0.09,-0.029556405314931977
ETH,ethereum-above-3300-on-november-6,3300.0,1762448460,1762329600,0.9019390325464655,1.3756944444444446,3331.08,3283.29,7.132864858914424,-0.014450607275661168,0,2025-11-06,False,0.551,1762331400,-0.551,-0.4479257711734634
BTC,bitcoin-above-102k-on-november-7,102000.0,1762534860,1762329600,0.5507209456682882,2.3756944444444446,101993.02,101048.5,8.976500754160577,-0.0093037799673002,0,2025-11-07,False,0.47100000000000003,1762331400,-0.47100000000000003,-0.3874846121069857
XRP,xrp-above-2pt3-on-november-5,2.3,1762362060,1762358400,0.7838375947735295,0.04236111111111111,2.2764,2.2792,22.292467744269068,0.001229256454729468,0,2025-11-05,False,0.060000000000000005,1762359300,-0.060000000000000005,-0.08740315986649122
