asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged
ETH,ethereum-above-1700-on-july-7-2026,1700.0,1783440060,1782964800,0.4665773868617499,5.500694444444444,1639.47,1795.96,5.595930885159894,0.09116667904358203,1,2026-07-07,True,0.24000000000000002,1782971100,0.76,0.24983756504256005
ETH,ethereum-above-1700-on-july-6-2026,1700.0,1783353660,1782964800,0.4533582215637244,4.500694444444444,1639.47,1782.96,6.002638696570592,0.08390188565603794,1,2026-07-06,True,0.21000000000000002,1782971100,0.79,0.28636729444582565
BTC,bitcoin-above-60k-on-july-2-2026,60000.0,1783008060,1782966600,0.4159779633176669,0.4798611111111111,60868.01,61644.03,16.928314132820226,0.012668638590588126,1,2026-07-02,True,0.8200000000000001,1782967500,0.17999999999999994,-0.034458693696644754
BTC,bitcoin-above-62k-on-july-6-2026,62000.0,1783353660,1782972000,0.3416973914710411,4.417361111111111,60504.54,63427.99,8.488744301822928,0.04718684312458001,1,2026-07-06,True,0.25,1782975600,0.75,0.349442954305209
BTC,bitcoin-above-62k-on-july-5-2026,62000.0,1783267260,1782974700,0.32042469980695876,3.386111111111111,60534.4,62736.0,9.457222252250997,0.035723647060768665,1,2026-07-05,True,0.21000000000000002,1782975600,0.79,0.4521535300853377
BTC,bitcoin-above-58k-on-july-2-2026,58000.0,1783008060,1782978300,0.4733572845159546,0.34444444444444444,60136.3,61644.03,1.2664105570463389,0.02476273538335977,1,2026-07-02,True,0.969,1782979200,0.031000000000000028,-0.0003597895108317026
SOL,solana-above-80-on-july-2-2026,80.0,1783008060,1782990900,0.8386490999700643,0.1986111111111111,82.29,80.89,7.305240678447425,-0.0171593865877604,1,2026-07-02,True,0.86,1782996300,0.14,0.2653534489181124
SOL,solana-above-90-on-july-6-2026,90.0,1783353660,1782990900,0.7317616998168687,4.198611111111111,82.29,81.33,2.5326976473826837,-0.011734641438937802,0,2026-07-06,True,0.091,1783005300,-0.091,-0.06127970123472288
SOL,solana-above-90-on-july-5-2026,90.0,1783267260,1782990900,0.7404358091155961,3.198611111111111,82.29,81.37,2.387004657453848,-0.011242938909055642,0,2026-07-05,True,0.064,1783005300,-0.064,-0.037163052460615104
BTC,bitcoin-above-62k-on-july-2-2026,62000.0,1783008060,1782999900,0.435610402464515,0.09444444444444444,61961.64,61644.03,56.69424498121129,-0.005139095949473862,0,2026-07-02,True,0.433,1783000800,-0.433,-0.14164283525857824
ETH,ethereum-above-1700-on-july-2-2026,1700.0,1783008060,1782999900,0.6521644494530481,0.09444444444444444,1710.49,1697.89,32.11978533691972,-0.007393575480523869,0,2026-07-02,True,0.62,1783002600,-0.62,-0.3825199426932603
BTC,bitcoin-above-62k-on-july-3-2026,62000.0,1783094460,1783000800,0.401965922878604,1.0840277777777778,61939.04,61955.3,18.183166194531164,0.0002624817258536613,0,2026-07-03,True,0.47400000000000003,1783002600,-0.47400000000000003,-0.47877274884422455
XRP,xrp-above-0pt9-on-july-5-2026,0.9,1783267260,1783005300,0.6102356526120997,3.031944444444444,1.0895,1.1369,0.02157567778770488,0.042586384750386445,1,2026-07-05,True,0.949,1783006200,0.051000000000000045,0.05008116988448248
BTC,bitcoin-above-62k-on-july-4-2026,62000.0,1783180860,1783008000,0.3364793402980642,2.000694444444444,61612.93,62896.0,15.466450156675611,0.020610817569095746,1,2026-07-04,True,0.41000000000000003,1783008900,0.59,0.2712238173792466
BTC,bitcoin-above-60k-on-july-3-2026,60000.0,1783094460,1783008900,0.4230399148218684,0.9902777777777777,61698.0,61955.3,8.232488506394096,0.004161641805819232,1,2026-07-03,True,0.9,1783009800,0.09999999999999998,0.06573933166586397
ETH,ethereum-above-1700-on-july-3-2026,1700.0,1783094460,1783008900,0.5616548136826155,0.9902777777777777,1699.67,1730.99,13.633592700562183,0.018259384598032547,1,2026-07-03,True,0.46,1783009800,0.54,0.29105898742750597
ETH,ethereum-above-1700-on-july-4-2026,1700.0,1783180860,1783011600,0.4768189083478334,1.9590277777777776,1699.67,1788.64,11.417410727617977,0.05102143996803605,1,2026-07-04,True,0.49,1783024200,0.51,-0.07253273602957133
XRP,xrp-above-1pt1-on-july-3-2026,1.1,1783094460,1783014300,0.49776231786407077,0.9277777777777778,1.0908,1.1213,14.966932547628236,0.02757735449540165,1,2026-07-03,True,0.35000000000000003,1783017900,0.6499999999999999,0.23725159542529112
BTC,bitcoin-above-62k-on-july-9-2026,62000.0,1783612860,1783017000,0.3733282554837906,6.896527777777778,61868.16,62900.56,7.756602452506225,0.0165493973637211,1,2026-07-09,True,0.47000000000000003,1783021500,0.53,0.40163290382106087
BTC,bitcoin-above-62k-on-july-8-2026,62000.0,1783526460,1783018800,0.36306775457705326,5.875694444444444,61761.36,61752.01,8.61122007565534,-0.00015140061384222298,0,2026-07-08,True,0.47000000000000003,1783019700,-0.47000000000000003,-0.46869625599461534
BTC,bitcoin-above-64k-on-july-6-2026,64000.0,1783353660,1783019700,0.3125025854240475,3.8652777777777776,61663.99,63427.99,6.239966130615949,0.02820511660546278,0,2026-07-06,True,0.10099999999999999,1783024200,-0.10099999999999999,-0.27699897232816123
BTC,bitcoin-above-64k-on-july-7-2026,64000.0,1783440060,1783026000,0.32627164933437336,4.792361111111111,61584.78,63917.45,6.164101801512703,0.03717764495660873,0,2026-07-07,True,0.13,1783033200,-0.13,-0.35916678825303155
BTC,bitcoin-above-62k-on-july-7-2026,62000.0,1783440060,1783026000,0.33225888741328385,4.792361111111111,61584.78,63917.45,10.280229540286498,0.03717764495660873,1,2026-07-07,True,0.42,1783033200,0.5800000000000001,0.19780527607878762
BTC,bitcoin-above-62k-on-july-6-2026,62000.0,1783353660,1783058400,0.2879454580140511,3.417361111111111,61700.49,63427.99,14.068492043498747,0.027613374135262842,1,2026-07-06,True,0.43,1783069200,0.5700000000000001,0.18152146568390065
ETH,ethereum-above-1700-on-july-5-2026,1700.0,1783267260,1783075500,0.3914468080590461,2.2194444444444446,1747.27,1774.16,8.848350693872623,0.015272501609168343,1,2026-07-05,True,0.81,1783076400,0.18999999999999995,0.05486354978934449
ETH,ethereum-above-1800-on-july-9-2026,1800.0,1783612860,1783075500,0.44834992253646394,6.219444444444445,1747.27,1740.21,5.900374404670842,-0.004048774269268575,0,2026-07-09,True,0.27,1783081800,-0.27,-0.24611071593131784
BTC,bitcoin-above-62k-on-july-3-2026,62000.0,1783094460,1783087200,0.2854557857048299,0.08402777777777778,62116.01,61955.3,83.99606228289593,-0.0025906084151192123,0,2026-07-03,True,0.453,1783088100,-0.453,-0.23539909421305233
ETH,ethereum-above-1800-on-july-7-2026,1800.0,1783440060,1783091700,0.4293194420884854,4.031944444444444,1740.72,1795.96,6.5998230813940255,0.03124087717593785,0,2026-07-07,True,0.20500000000000002,1783095300,-0.20500000000000002,-0.41118426226875043
BTC,bitcoin-above-62k-on-july-9-2026,62000.0,1783612860,1783114200,0.36322582492802685,5.771527777777777,62631.52,62900.56,8.563109349296232,0.004286400925209801,1,2026-07-09,True,0.59,1783127700,0.41000000000000003,0.37329508016250396
BTC,bitcoin-above-64k-on-july-7-2026,64000.0,1783440060,1783116000,0.31456712247532037,3.7506944444444446,62732.0,63917.45,10.171089678209638,0.018720722773048145,0,2026-07-07,True,0.25,1783116900,-0.25,-0.4404101501655741
BTC,bitcoin-above-62k-on-july-8-2026,62000.0,1783526460,1783131300,0.3592912660047108,4.573611111111111,62522.01,61752.01,9.744873865205044,-0.012392129162962616,0,2026-07-08,True,0.59,1783132200,-0.59,-0.4692402643856003
BTC,bitcoin-above-62k-on-july-7-2026,62000.0,1783440060,1783132200,0.342944179414793,3.5631944444444446,62495.4,63917.45,11.497406118972506,0.02249945301148346,1,2026-07-07,True,0.6,1783145700,0.4,0.1413146512722357
BTC,bitcoin-above-64k-on-july-9-2026,64000.0,1783612860,1783134900,0.34508651823992215,5.531944444444445,62561.73,62900.56,8.044507705506497,0.005401317380039424,0,2026-07-09,True,0.3,1783135800,-0.3,-0.3434509392836133
BTC,bitcoin-above-62k-on-july-6-2026,62000.0,1783353660,1783149300,0.30351384569041634,2.365277777777778,62551.98,63427.99,15.355078147509346,0.013907355580050183,1,2026-07-06,True,0.65,1783150200,0.35,0.13645146824312926
ETH,ethereum-above-1700-on-july-6-2026,1700.0,1783353660,1783179000,0.5129691846537069,2.0215277777777776,1793.5,1782.96,4.0137319595821985,-0.0058941134606768,1,2026-07-06,True,0.92,1783185300,0.07999999999999996,0.10365739157052206
BTC,bitcoin-above-64k-on-july-5-2026,64000.0,1783267260,1783193400,0.27434199881803534,0.8548611111111112,63370.0,62736.0,22.65191472665994,-0.010055117785449761,0,2026-07-05,True,0.183,1783195200,-0.183,0.04476767064252973
BTC,bitcoin-above-64k-on-july-6-2026,64000.0,1783353660,1783193400,0.30263678404225197,1.854861111111111,63370.0,63427.99,16.563373906366365,0.000914683332804983,0,2026-07-06,True,0.304,1783197000,-0.304,-0.3191502420471703
ETH,ethereum-above-1800-on-july-8-2026,1800.0,1783526460,1783195200,0.4961129676636442,3.8340277777777776,1792.83,1724.81,7.8037480643483255,-0.03867847747625716,0,2026-07-08,True,0.45,1783197000,-0.45,-0.14816290626271789
BTC,bitcoin-above-64k-on-july-7-2026,64000.0,1783440060,1783202400,0.32568627090752506,2.7506944444444446,63297.84,63917.45,13.002797033171376,0.009741201700055139,0,2026-07-07,True,0.36,1783203300,-0.36,-0.4866628685650009
BTC,bitcoin-above-62k-on-july-9-2026,62000.0,1783612860,1783203300,0.37171125564217866,4.740277777777778,63246.0,62900.56,8.516513825984738,-0.005476817813676237,1,2026-07-09,True,0.6900000000000001,1783206900,0.30999999999999994,0.3566433946325731
