asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged,pnl_static,pnl_daily,pnl_daily_cap2,pnl_move2
BTC,bitcoin-above-90k-on-december-13,90000.0,1765645260,1765553400,0.3662729145214579,1.0631944444444446,90842.7,90087.27,18.14189187854961,-0.0083505722109185,1,2025-12-13,False,0.66,1765554300,0.3399999999999999,0.4914951781745058,0.478782317939811,0.4628143161404283,0.476307370322377,0.478782317939811
SOL,solana-above-130-on-december-17,130.0,1765990860,1765554300,0.6849594607639088,5.052777777777778,134.81,124.93,4.5501975569773805,-0.0761127992592347,0,2025-12-17,False,0.66,1765555200,-0.66,-0.3136717267559201,-0.3172968673425421,-0.0967691089156917,-0.1378628524631704,0.22354373780850478
ETH,ethereum-above-3000-on-december-17,3000.0,1765990860,1765554300,0.6467618339074764,5.052777777777778,3109.29,2868.14,4.775177206199087,-0.0807306682568832,0,2025-12-17,False,0.67,1765555200,-0.67,-0.2844967530985107,-0.2881240968411518,-0.10918192446092095,-0.10918192446092095,0.7087764769067555
ETH,ethereum-above-2900-on-december-17,2900.0,1765990860,1765554300,0.6761911768569768,5.052777777777778,3109.29,2868.14,3.535276073177355,-0.0807306682568832,0,2025-12-17,False,0.8,1765556100,-0.8,-0.514594800139822,-0.5172802840472885,-0.4235724515737683,-0.41074570012623646,0.26359906660558224
ETH,ethereum-above-2900-on-december-16,2900.0,1765904460,1765554300,0.661908465316127,4.052777777777778,3109.29,2936.99,3.5933456183151358,-0.0570091569319285,1,2025-12-16,False,0.838,1765557900,0.162,0.3668536042651854,0.36406670515887285,0.44410905459483435,0.44172038474204617,0.3918976164278774
ETH,ethereum-above-3100-on-december-13,3100.0,1765645260,1765554300,0.5728732325093554,1.0527777777777778,3109.29,3105.36,12.923316737579375,-0.0012647536140794,1,2025-12-13,False,0.51,1765555200,0.49,0.5063448115497465,0.49622150140823545,0.5754935533087199,0.5202592610123931,0.49622150140823545
ETH,ethereum-above-3100-on-december-12,3100.0,1765558860,1765554300,0.638080677154877,0.0527777777777777,3109.29,3072.04,48.25875878694655,-0.0120525682737608,0,2025-12-12,False,0.506,1765555200,-0.506,0.0756419850866276,0.04183962962490658,0.04183962962490658,0.04183962962490658,0.04183962962490658
ETH,ethereum-above-3100-on-december-15,3100.0,1765818060,1765557000,0.5822750003616037,3.0215277777777776,3085.07,2989.4,7.478441592003003,-0.0315016491679513,0,2025-12-15,False,0.44,1765557900,-0.44,-0.2044167566457062,-0.21044442283516224,-0.1333746574826308,-0.1333746574826308,0.1117610676229852
ETH,ethereum-above-3200-on-december-16,3200.0,1765904460,1765557000,0.6010519850652062,4.021527777777778,3085.07,2936.99,5.245719465581558,-0.0491891001617074,0,2025-12-16,False,0.25,1765557900,-0.25,0.0080322202127096,0.003965039982893176,-0.028533007920245074,-0.028533007920245074,0.1184653889711138
ETH,ethereum-above-3200-on-december-17,3200.0,1765990860,1765557000,0.6297043001741469,5.021527777777778,3085.07,2868.14,4.688248324996555,-0.0729106114866622,0,2025-12-17,False,0.28,1765557900,-0.28,0.0618230521768186,0.05826286266015402,-0.02312968576035976,-0.02312968576035976,0.022486591983530202
ETH,ethereum-above-3000-on-december-16,3000.0,1765904460,1765557000,0.6373808303165804,4.021527777777778,3085.07,2936.99,5.538085704619916,-0.0491891001617074,0,2025-12-16,False,0.66,1765557900,-0.66,-0.387586547571331,-0.3918804090400288,-0.30531255561824144,-0.30531255561824144,-0.236879673039988
BTC,bitcoin-above-88k-on-december-16,88000.0,1765904460,1765557000,0.4213349172464299,4.021527777777778,90409.17,87560.24,7.585869674999735,-0.0320186866782155,0,2025-12-16,False,0.73,1765557900,-0.73,-0.4871104156944066,-0.4915518338014909,-0.25442665286120203,-0.4651549553245059,-0.474000529077824
BTC,bitcoin-above-90k-on-december-15,90000.0,1765818060,1765557000,0.3796831128062729,3.0215277777777776,90409.17,86424.93,11.473559563516128,-0.0450695244502009,0,2025-12-15,False,0.54,1765557900,-0.54,-0.0228921267212727,-0.030004483753307054,0.03969102246984843,0.03969102246984843,0.015907982140793194
SOL,solana-above-130-on-december-18,130.0,1766077260,1765558800,0.702614895985114,6.000694444444445,132.2,126.6,4.384368551665468,-0.04328341770751,0,2025-12-18,False,0.56,1765568700,-0.56,-0.3702295445945927,-0.374209950027884,-0.18056586194023147,-0.18056586194023147,-0.09583880997920487
SOL,solana-above-140-on-december-16,140.0,1765904460,1765564200,0.6381665490307822,3.938194444444444,132.4,128.26,4.103600509253122,-0.0317681897821911,0,2025-12-16,False,0.17,1765568700,-0.17,-0.0396360402317507,-0.04309216126470143,-0.04396177233491984,-0.04396177233491984,0.012832451619379504
XRP,xrp-above-2pt2-on-december-17,2.2,1765990860,1765570500,0.6930035277992799,4.865277777777778,2.0008,1.8985,2.3509927322906123,-0.0524829998915522,0,2025-12-17,False,0.0699999999999999,1765780200,-0.0699999999999999,0.0533871513138483,0.04933204975842998,0.04461711659093024,0.04461711659093024,-0.010134944188738107
XRP,xrp-above-2pt2-on-december-15,2.2,1765818060,1765574100,0.7044374657963183,2.823611111111111,2.0015,1.9139,1.9154565327350692,-0.0447538543886009,0,2025-12-15,False,0.022,1765787400,-0.022,0.0637240627537196,0.06165781733011357,-0.016385383246900993,-0.016385383246900993,0.01694177189028548
XRP,xrp-above-2pt2-on-december-16,2.2,1765904460,1765575900,0.7063042250542658,3.8027777777777776,2.0022,1.926,2.2462280426863863,-0.0388012626273126,0,2025-12-16,False,0.05,1765780200,-0.05,0.0371564842051089,0.033891298628543176,0.016839859902908136,0.016839859902908136,0.0020743834622351095
SOL,solana-above-140-on-december-15,140.0,1765818060,1765583100,0.6537520670216713,2.719444444444445,132.58,126.56,4.316982119057586,-0.0464697327939018,0,2025-12-15,False,0.11,1765590300,-0.11,0.0906090055486582,0.08719419773533413,-0.08552613076952435,-0.08552613076952435,0.004576180867616235
BTC,bitcoin-above-92k-on-december-13,92000.0,1765645260,1765605600,0.4120784263066809,0.4590277777777777,90342.91,90087.27,12.481598659541204,-0.0028336741786717,0,2025-12-13,False,0.06,1765606500,-0.06,-0.0246312161699139,-0.03336407443612049,-0.03336407443612049,-0.03336407443612049,-0.03336407443612049
BTC,bitcoin-above-88k-on-december-15,88000.0,1765818060,1765638900,0.3329657651012043,2.073611111111111,90141.84,86424.93,10.165030356837793,-0.0421082538889993,0,2025-12-15,False,0.83,1765647000,-0.83,-0.401968320944889,-0.40826460587002156,-0.017785736546884697,-0.2420586898658923,-0.2656296693880388
BTC,bitcoin-above-90k-on-december-17,90000.0,1765990860,1765673100,0.405171448435799,3.6777777777777776,90453.77,86936.11,9.756787435323412,-0.039665410400793,0,2025-12-17,False,0.56,1765676700,-0.56,-0.172993022184596,-0.17795211498119168,-0.16192089097295034,-0.16192089097295034,1.0170074858430307
SOL,solana-above-130-on-december-17,130.0,1765990860,1765716300,0.6910631391049207,3.1777777777777776,131.66,124.93,6.103773010248832,-0.0524692615959926,0,2025-12-17,False,0.5700000000000001,1765723500,-0.5700000000000001,-0.2497395372026946,-0.25393430521997234,-0.11385382165195858,-0.11385382165195858,0.24543253212147725
SOL,solana-above-130-on-december-16,130.0,1765904460,1765716300,0.6880807869924362,2.1777777777777776,131.66,128.26,7.338994034568297,-0.0261633883190138,0,2025-12-16,False,0.59,1765718100,-0.59,-0.3979870492026633,-0.4034628759730655,-0.3480801149291934,-0.35530950743328304,-0.3634091602921552
BTC,bitcoin-above-92k-on-december-16,92000.0,1765904460,1765716300,0.5021673557889984,2.1777777777777776,89591.04,87560.24,8.030678928363063,-0.0229283013520301,0,2025-12-16,False,0.24,1765718100,-0.24,-0.0558701734690929,-0.0607657008790054,0.010775012696664938,0.010775012696664938,-0.008130873343908272
SOL,solana-above-130-on-december-18,130.0,1766077260,1765716300,0.6926126776511179,4.177777777777778,131.66,126.6,5.3356038488046496,-0.0391903323296549,0,2025-12-18,False,0.56,1765723500,-0.56,-0.35089591198596,-0.3551601647797861,-0.1980350700513002,-0.1980350700513002,-0.099425433581118
ETH,ethereum-above-3100-on-december-16,3100.0,1765904460,1765717200,0.6938134238339803,2.167361111111111,3098.54,2936.99,7.457166431161491,-0.0535457854332028,0,2025-12-16,False,0.49,1765723500,-0.49,-0.0907001663373435,-0.09586816800871,0.027059583807251205,0.027059583807251205,0.050473814651081916
BTC,bitcoin-above-90k-on-december-16,90000.0,1765904460,1765717200,0.5236166774234663,2.167361111111111,89431.65,87560.24,9.73330920154469,-0.0211476327438678,0,2025-12-16,False,0.44,1765718100,-0.44,-0.2341635516232228,-0.2400970078615284,-0.003818676860295453,-0.003818676860295453,-0.10745365995180065
BTC,bitcoin-above-86k-on-december-16,86000.0,1765904460,1765738800,0.5493653406372516,1.917361111111111,88997.28,87560.24,7.037912524029813,-0.0162787938388446,1,2025-12-16,False,0.81,1765740600,0.1899999999999999,0.3045687270345042,0.30027839318137484,0.16354357167127215,0.18409714047548112,0.24005371826498564
BTC,bitcoin-above-88k-on-december-15,88000.0,1765818060,1765739700,0.529989801093684,0.9069444444444446,88748.98,86424.93,14.403030990121325,-0.0265357594751983,0,2025-12-15,False,0.62,1765746000,-0.62,-0.2378046339323125,-0.24708030913630616,-0.24708030913630616,-0.24708030913630616,-0.28192042028003816
BTC,bitcoin-above-88k-on-december-16,88000.0,1765904460,1765739700,0.5085595840515974,1.9069444444444443,88748.98,87560.24,10.611326266630805,-0.0134849217032129,0,2025-12-16,False,0.59,1765749600,-0.59,-0.4469070961272363,-0.4533757943602539,-0.44626605332010183,-0.44626605332010183,-0.47891663401886214
ETH,ethereum-above-3200-on-december-18,3200.0,1766077260,1765743300,0.6991237977130925,3.8652777777777776,3096.31,2939.3,4.9086119902744,-0.0520396221505295,0,2025-12-18,False,0.3,1765750500,-0.3,-0.0445576867425615,-0.04764541400180848,0.05140374479883267,0.05140374479883267,0.04233674789125097
BTC,bitcoin-above-86k-on-december-17,86000.0,1765990860,1765744200,0.5300167633403194,2.8548611111111115,88658.53,86936.11,6.996201938444865,-0.0196187679270945,1,2025-12-17,False,0.75,1765751400,0.25,0.3872568622014385,0.38353350727341606,0.3381665460151832,0.3381665460151832,0.05851016940612462
ETH,ethereum-above-3100-on-december-15,3100.0,1765818060,1765751400,0.6674179733420346,0.7715277777777778,3075.24,2989.4,12.512952177606072,-0.0283102486237442,0,2025-12-15,False,0.34,1765755900,-0.34,0.0142447871650497,0.005677025400592532,0.005677025400592532,0.005677025400592532,0.11716535352384608
XRP,xrp-above-2-on-december-15,2.0,1765818060,1765765800,0.6869734465580511,0.6048611111111111,2.0071,1.9139,14.175192102382969,-0.0475478491214199,0,2025-12-15,False,0.53,1765766700,-0.53,0.1439998953512483,0.1344459346080861,0.1344459346080861,0.1344459346080861,0.025641488347070425
XRP,xrp-above-1pt8-on-december-17,1.8,1765990860,1765800900,0.7397757686569081,2.198611111111111,1.9841,1.8985,1.7306645450831732,-0.0441013101285676,1,2025-12-17,False,0.932,1765819800,0.0679999999999999,0.1443245738312293,0.1420135912239257,0.17911421584597936,0.17911421584597936,-0.03658734468794838
SOL,solana-above-130-on-december-17,130.0,1765990860,1765802700,0.7296448453328516,2.1777777777777776,132.97,124.93,6.603715965467849,-0.0623699584248765,0,2025-12-17,False,0.64,1765803600,-0.64,-0.2281265097840766,-0.23236438944658572,-0.12314449298714328,-0.12314449298714328,0.26020298357683264
XRP,xrp-above-1pt8-on-december-18,1.8,1766077260,1765802700,0.699041580225751,3.1777777777777776,1.9854,1.9089,2.0749847092231235,-0.0392932452487653,1,2025-12-18,False,0.9,1765819800,0.0999999999999999,0.1815328830669423,0.17860838738481752,0.12670823006415358,0.12670823006415358,-0.01156052964669663
XRP,xrp-above-1pt9-on-december-16,1.9,1765904460,1765804500,0.7003053473475793,1.1569444444444443,1.9729,1.926,6.534104233109144,-0.024059228142853,1,2025-12-16,False,0.8,1765818900,0.1999999999999999,0.3572055044535545,0.3501246327117192,0.3594217415464354,0.3594217415464354,0.30928727913679727
SOL,solana-above-130-on-december-16,130.0,1765904460,1765805400,0.7039751055355483,1.1465277777777778,132.58,128.26,9.01818410962901,-0.0331267830925288,0,2025-12-16,False,0.67,1765810800,-0.67,-0.3712565711118299,-0.37757459125274956,-0.30937139936722896,-0.32991274628908,0.11287067515425409
ETH,ethereum-above-3000-on-december-16,3000.0,1765904460,1765808100,0.6976832730042123,1.1152777777777778,3138.43,2936.99,5.337316044212332,-0.0663374275026587,0,2025-12-16,False,0.87,1765809900,-0.87,-0.5159361838582873,-0.5194614237896185,-0.51437210530057,-0.51437210530057,-0.3290797084108929
SOL,solana-above-130-on-december-18,130.0,1766077260,1765809000,0.7249264137273407,3.104861111111111,132.95,126.6,5.700511756432516,-0.048940607978953,0,2025-12-18,False,0.6,1765809900,-0.6,-0.3210134888490233,-0.3253100139749989,-0.2609444350023529,-0.2609444350023529,-0.07189479058384467
BTC,bitcoin-above-88k-on-december-17,88000.0,1765990860,1765809900,0.4413897148220888,2.094444444444445,89261.77,86936.11,10.973950567578038,-0.026399807657114,0,2025-12-17,False,0.66,1765810800,-0.66,-0.3702898157772624,-0.3766568567542899,-0.2211149928693807,-0.3266323129462465,-0.6275972851295986
ETH,ethereum-above-2900-on-december-16,2900.0,1765904460,1765810800,0.7558643133906843,1.0840277777777778,3048.72,2936.99,4.75100058570251,-0.0373365830253568,1,2025-12-16,False,0.87,1765811700,0.13,0.3073861278216008,0.30424160219326635,0.3135615994472376,0.30797834366109583,0.28151521559153975
ETH,ethereum-above-3000-on-december-15,3000.0,1765818060,1765810800,0.6902430607391851,0.0840277777777777,3048.72,2989.4,11.763704300989946,-0.0196491320316007,0,2025-12-15,False,0.79,1765811700,-0.79,-0.5588534210091386,-0.5670002387775074,-0.5670002387775074,-0.5670002387775074,-0.5459654123861182
ETH,ethereum-above-2900-on-december-18,2900.0,1766077260,1765810800,0.716020151686592,3.0840277777777776,3048.72,2939.3,4.653949567575864,-0.0365503726378539,1,2025-12-18,False,0.76,1765812600,0.24,0.4101035909326772,0.40719518416438377,0.4291673174419683,0.41887488207340157,0.40889824140674264
ETH,ethereum-above-3100-on-december-16,3100.0,1765904460,1765811700,0.6684991524316438,1.073611111111111,3034.31,2936.99,9.141746709512145,-0.0325988036770521,0,2025-12-16,False,0.25,1765812600,-0.25,0.048010006248724,0.04194591317997087,0.04603415490275131,0.04603415490275131,0.041903521158816834
ETH,ethereum-above-3000-on-december-17,3000.0,1765990860,1765811700,0.6841591728552683,2.073611111111111,3034.31,2868.14,7.591030642882651,-0.0563203150020069,0,2025-12-17,False,0.5700000000000001,1765812600,-0.5700000000000001,-0.1424707630029616,-0.147385146556704,1.0112405598791696,0.2102503397133895,0.6927486397224173
ETH,ethereum-above-2900-on-december-17,2900.0,1765990860,1765811700,0.7271296184392991,2.073611111111111,3034.31,2868.14,5.291416284156015,-0.0563203150020069,0,2025-12-17,False,0.78,1765812600,-0.78,-0.481985768069584,-0.4854113963388154,-0.8822042866197268,-0.8822042866197268,0.19769849812242665
BTC,bitcoin-above-84k-on-december-16,84000.0,1765904460,1765814400,0.5787967706218268,1.042361111111111,87033.22,87560.24,6.800821554344745,0.0060371287754671,1,2025-12-16,False,0.877,1765817100,0.123,0.0819425644974483,0.07743521097125249,0.04508722422450372,0.04508722422450372,0.07743521097125249
SOL,solana-above-120-on-december-16,120.0,1765904460,1765815300,0.8424467290621913,1.0319444444444446,126.63,128.26,4.449170248499534,0.0127900052581997,1,2025-12-16,False,0.866,1765821600,0.134,0.0770950891270652,0.07397947502456678,0.05355949227131381,0.05355949227131381,-0.026512029028291174
BTC,bitcoin-above-84k-on-december-17,84000.0,1765990860,1765818000,0.5296532269803775,2.000694444444444,86400.01,86936.11,7.969641015132209,0.0061856895076165,1,2025-12-17,False,0.769,1765820700,0.2309999999999999,0.1817022751932258,0.17701593830567078,0.14995796266880465,0.14995796266880465,-0.07033248143055654
SOL,solana-above-120-on-december-18,120.0,1766077260,1765821600,0.8160164699860278,2.959027777777778,124.94,126.6,4.761947666610253,0.0131988876446519,1,2025-12-18,False,0.708,1765830600,0.292,0.2291475877786988,0.22556018645982825,0.11972977054085697,0.11972977054085697,0.06498296820474604
BTC,bitcoin-above-86k-on-december-16,86000.0,1765904460,1765828800,0.5088206638310213,0.8756944444444444,86149.96,87560.24,15.98081561356334,0.0162375149611324,1,2025-12-16,False,0.51,1765829700,0.49,0.2305112673836654,0.21960470336815976,0.21960470336815976,0.21960470336815976,0.14365535630941792
XRP,xrp-above-2pt1-on-december-18,2.1,1766077260,1765834200,0.9679762136803782,2.813194444444445,1.8962,1.9089,2.1660609263946604,0.0066752764229974,0,2025-12-18,False,0.05,1765986300,-0.05,-0.0644590554327383,-0.0671722297084573,-0.04594721719296017,-0.04594721719296017,-0.029271650694853567
XRP,xrp-above-2-on-december-18,2.0,1766077260,1765834200,0.930479632538906,2.813194444444445,1.8962,1.9089,3.840474507283013,0.0066752764229974,0,2025-12-18,False,0.2,1765872000,-0.2,-0.225636228931589,-0.23044674765372794,-0.12340913673269675,-0.16404205557875937,-0.056191774779476816
XRP,xrp-above-2pt1-on-december-17,2.1,1765990860,1765834200,0.9679762136803782,1.8131944444444443,1.8962,1.8985,1.812861974819135,0.0012122171879983,0,2025-12-17,False,0.023,1765906200,-0.023,-0.0251975824453443,-0.027334458843108044,-0.10636048088846048,-0.10636048088846048,-0.10636260355918128
XRP,xrp-above-2-on-december-16,2.0,1765904460,1765834200,0.930479632538906,0.8131944444444444,1.8962,1.926,4.234675901329507,0.015593429874212,0,2025-12-16,False,0.06,1765872000,-0.06,-0.1260331217073972,-0.1299571119466844,-0.1299571119466844,-0.1299571119466844,-0.1299571119466844
BTC,bitcoin-above-84k-on-december-19,84000.0,1766163660,1765881900,0.5109779804581098,3.261111111111111,87143.63,87928.5,6.297512916030632,0.0089663072960055,1,2025-12-19,False,0.78,1765893600,0.2199999999999999,0.1635345639943055,0.1618537108402363,0.14375564533169022,0.14375564533169022,-0.23850991811515995
BTC,bitcoin-above-86k-on-december-18,86000.0,1766077260,1765886400,0.4953765196788511,2.209027777777778,87261.45,87911.58,9.707336137062825,0.0074227520643837,1,2025-12-18,False,0.65,1765892700,0.35,0.2779448506489494,0.2734565350407598,0.20865596170831843,0.20865596170831843,-0.04991660098801691
SOL,solana-above-130-on-december-18,130.0,1766077260,1765900800,0.787210382685545,2.042361111111111,129.75,126.6,6.761781676894637,-0.0245770123359222,0,2025-12-18,False,0.47,1765901700,-0.47,-0.3038156083141475,-0.30890672508803724,-0.33517999109457697,-0.33517999109457697,-0.1104272334020443
BTC,bitcoin-above-88k-on-december-16,88000.0,1765904460,1765902600,0.4650924093732823,0.0215277777777777,87843.23,87560.24,98.51819110539088,-0.0032267348591979,0,2025-12-16,False,0.26,1765903500,-0.26,0.0578920815048885,-0.010912357561142921,-0.010912357561142921,-0.010912357561142921,-0.010912357561142921
BTC,bitcoin-above-90k-on-december-19,90000.0,1766163660,1765902600,0.4852684669135488,3.0215277777777776,87843.23,87928.5,7.674505027347635,0.0009702357334609,0,2025-12-19,False,0.26,1765906200,-0.26,-0.2674460790141584,-0.26959369294203006,-0.28672607940171474,-0.28672607940171474,0.17354321521412752
SOL,solana-above-130-on-december-17,130.0,1765990860,1765907100,0.7462748959208898,0.9694444444444444,127.36,124.93,8.90363296281375,-0.0192641416523349,0,2025-12-17,False,0.28,1765912500,-0.28,-0.1084791533839571,-0.11421402357971695,-0.11421402357971695,-0.11421402357971695,0.22898750235836043
BTC,bitcoin-above-90k-on-december-20,90000.0,1766250060,1765921500,0.4473053473569017,3.8027777777777776,87876.56,88179.61,7.528671411969049,0.0034426546858206,0,2025-12-20,False,0.28,1765930500,-0.28,-0.3059186159144194,-0.30720124916073477,-0.21194015326006374,-0.21194015326006374,-0.030651076986895166
BTC,bitcoin-above-92k-on-december-20,92000.0,1766250060,1765924200,0.4484076925750345,3.771527777777778,87872.8,88179.61,5.150698573743148,0.003485442892851,0,2025-12-20,False,0.13,1765927800,-0.13,-0.1479524657370711,-0.14883165077960742,-0.06530705005883986,-0.06530705005883986,0.10692788036299425
BTC,bitcoin-above-92k-on-december-21,92000.0,1766336460,1765924200,0.443500155496583,4.771527777777777,87872.8,88341.5,5.102935238338216,0.0053196716192453,0,2025-12-21,False,0.16,1765927800,-0.16,-0.1871459397622346,-0.1879502112072788,-0.10929546042253035,-0.10929546042253035,0.037338163658688264
BTC,bitcoin-above-92k-on-december-22,92000.0,1766422860,1765924200,0.4402550707288631,5.771527777777777,87872.8,89507.76,4.992462413896257,0.0184350111773008,0,2025-12-22,False,0.18,1765931400,-0.18,-0.2720361004024318,-0.2723721634809735,-0.18964589691664502,-0.18964589691664502,-0.09093464251835727
ETH,ethereum-above-3000-on-december-21,3000.0,1766336460,1765929600,0.6570805414887656,4.709027777777778,2962.3,2984.47,5.232258745234651,0.007456183007262,0,2025-12-21,False,0.41,1765938600,-0.41,-0.4490126787458168,-0.4514700672896213,-0.41747518851374815,-0.40097594925278424,-0.3719408484635279
SOL,solana-above-130-on-december-22,130.0,1766422860,1765935000,0.6959389864501498,5.646527777777778,129.4,127.18,4.587362805319666,-0.0173049762275384,0,2025-12-22,False,0.45,1765945800,-0.45,-0.3706157957068493,-0.37294246518734736,-0.2693288680322734,-0.26928527909721356,-0.3063937858766268
SOL,solana-above-130-on-december-20,130.0,1766250060,1765935900,0.7394536698085843,3.636111111111112,129.19,126.33,5.36558006173747,-0.0223866581302637,0,2025-12-20,False,0.45,1765944900,-0.45,-0.3298825934873236,-0.33411128142689234,-0.1179673329408031,-0.1179673329408031,-0.18864405179155047
SOL,solana-above-130-on-december-21,130.0,1766336460,1765935900,0.7236734649757561,4.636111111111111,129.19,125.48,4.857841233759754,-0.0291378056497323,0,2025-12-21,False,0.45,1765944000,-0.45,-0.3084531662534521,-0.3122541995700213,-0.15966176744640978,-0.15966176744640978,-0.18511041064554645
SOL,solana-above-130-on-december-19,130.0,1766163660,1765943100,0.7895989442296407,2.5527777777777776,128.58,125.24,5.9226284703229,-0.0263193822553358,0,2025-12-19,False,0.44,1765945800,-0.44,-0.2841200773332366,-0.2888057096696976,-0.1840780729414822,-0.1840780729414822,-0.07086431957132118
ETH,ethereum-above-2900-on-december-17,2900.0,1765990860,1765946700,0.617374819923897,0.5111111111111111,2931.02,2868.14,15.612563784550046,-0.021686749264298,0,2025-12-17,False,0.67,1765949400,-0.67,-0.3314142438316034,-0.34227687866412604,-0.34227687866412604,-0.34227687866412604,-0.03829793613019501
SOL,solana-above-140-on-december-21,140.0,1766336460,1765976400,0.7500765112930581,4.167361111111111,127.97,125.48,2.536751146482742,-0.0196494781270271,0,2025-12-21,False,0.08,1765989000,-0.08,-0.0301541638334762,-0.03215694610172273,-0.018642010105293816,-0.018642010105293816,0.058166199963100115
ETH,ethereum-above-2800-on-december-18,2800.0,1766077260,1765982700,0.7441190710684596,1.0944444444444443,2927.4,2939.3,5.513801734520339,0.0040568006956144,1,2025-12-18,False,0.835,1765988100,0.165,0.1426316052879176,0.13890255761454368,0.15623154805967468,0.15623154805967468,-0.031685477686287794
ETH,ethereum-above-3000-on-december-22,3000.0,1766422860,1765982700,0.6294244586662099,5.094444444444445,2927.4,3041.51,5.016228499151181,0.0382394455568976,1,2025-12-22,False,0.33,1765988100,0.6699999999999999,0.4781822034057501,0.47675773653872583,0.3642258433165071,0.368650202716363,0.5313003953974094
BTC,bitcoin-above-86k-on-december-17,86000.0,1765990860,1765982700,0.4775243640170011,0.0944444444444444,87496.05,86936.11,4.212764234973941,-0.006420168429096,1,2025-12-17,False,0.93,1765988100,0.0699999999999999,0.0970466559406045,0.09413443433812552,0.09413443433812552,0.09413443433812552,-0.02852672807057265
BTC,bitcoin-above-88k-on-december-20,88000.0,1766250060,1765982700,0.4377760234786189,3.094444444444445,87496.05,88179.61,9.767190220493424,0.0077821076609511,1,2025-12-20,False,0.43,1765988100,0.5700000000000001,0.4939906741591311,0.4916867509723232,0.44358511688968916,0.49502248391907505,0.5635801539249393
SOL,solana-above-130-on-december-23,130.0,1766509260,1765982700,0.7020506341174902,6.094444444444444,128.3,124.59,4.318609979224933,-0.0293429253108189,0,2025-12-23,False,0.41,1765987200,-0.41,-0.2832793499330452,-0.284989027227644,-0.21607619830064786,-0.21607619830064786,-0.21322450749889685
BTC,bitcoin-above-90k-on-december-21,90000.0,1766336460,1765982700,0.4102004152400439,4.094444444444444,87496.05,88341.5,7.330653254376424,0.0096163363873451,0,2025-12-21,False,0.23,1765989000,-0.23,-0.3004940276330704,-0.3021273053283372,-0.27183915766646716,-0.27183915766646716,-0.0819561634383386
ETH,ethereum-above-3000-on-december-19,3000.0,1766163660,1765982700,0.6777847016530087,2.094444444444445,2927.4,2968.1,6.847493857605474,0.0138073603922093,0,2025-12-19,False,0.28,1765988100,-0.28,-0.3745458154753988,-0.3782382866397862,-0.20695149196612503,-0.34851959838073043,0.0034862264947884553
ETH,ethereum-above-2800-on-december-21,2800.0,1766336460,1765982700,0.6733381846265888,4.094444444444444,2927.4,2984.47,4.705234849263602,0.0193075195733395,1,2025-12-21,False,0.73,1765988100,0.27,0.1791535860506838,0.17688150892420937,0.18036432796164237,0.18036432796164237,0.048415189444314055
ETH,ethereum-above-3000-on-december-23,3000.0,1766509260,1765982700,0.6346920198761197,6.094444444444444,2927.4,2957.95,4.591630745885104,0.0103818037649865,0,2025-12-23,False,0.34,1765988100,-0.34,-0.3876694093650579,-0.38894498994928756,-0.27380338693284406,-0.29709625211507323,-0.01056110038006909
ETH,ethereum-above-2900-on-december-20,2900.0,1766250060,1765982700,0.6688004100418247,3.094444444444445,2927.4,2979.79,6.430442312793522,0.0177381711678329,1,2025-12-20,False,0.54,1765987200,0.4599999999999999,0.3459357135707926,0.34270905494933845,0.3301096844839437,0.3301096844839437,0.3006866671460618
ETH,ethereum-above-3100-on-december-21,3100.0,1766336460,1765982700,0.6130299390374675,4.094444444444444,2927.4,2984.47,4.043537686405225,0.0193075195733395,0,2025-12-21,False,0.15,1765988100,-0.15,-0.2280706830258049,-0.23002323795274043,-0.19813949957233648,-0.19813949957233648,-0.08215980326426779
ETH,ethereum-above-3000-on-december-18,3000.0,1766077260,1765982700,0.6742294880422159,1.0944444444444443,2927.4,2939.3,8.563515335329717,0.0040568006956144,0,2025-12-18,False,0.21,1765988100,-0.21,-0.2447404749692708,-0.2505320791064282,-0.24235339975333856,-0.24235339975333856,-0.08590746848103656
ETH,ethereum-above-3100-on-december-22,3100.0,1766422860,1765983600,0.6295381351186308,5.084027777777777,2995.89,3041.51,4.745794531173133,0.0151127532644968,0,2025-12-22,False,0.29,1765986300,-0.29,-0.3617220217936179,-0.363069367858477,-0.29417156507504494,-0.35086898876387257,-0.2264610171366722
ETH,ethereum-above-3000-on-december-20,3000.0,1766250060,1765983600,0.6725823760017686,3.0840277777777776,2995.89,2979.79,6.443768152592242,-0.0053885211245679,0,2025-12-20,False,0.47,1765986300,-0.47,-0.4352776191879387,-0.43851052286302783,-0.46456890672681717,-0.4530967655364467,-0.3027363349918674
BTC,bitcoin-above-88k-on-december-17,88000.0,1765990860,1765983600,0.4766300870425068,0.0840277777777777,89675.85,86936.11,1.854148162490974,-0.0310280209880492,0,2025-12-17,False,0.9,1765986300,-0.9,-0.8424694518992771,-0.8437519451642098,-0.8437519451642098,-0.8437519451642098,-0.7944316533695998
ETH,ethereum-above-2900-on-december-22,2900.0,1766422860,1765983600,0.669321188788071,5.084027777777777,2995.89,3041.51,4.712128729551977,0.0151127532644968,1,2025-12-22,False,0.66,1765986300,0.3399999999999999,0.2687867611597341,0.2674489729223445,0.11350836143166967,0.11350836143166967,0.19971440221568107
