asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged,pnl_static,pnl_daily,pnl_daily_cap2,pnl_move2
ETH,ethereum-above-1700-on-june-7-2026,1700.0,1780848060,1780538400,0.7167993855060687,3.584027777777778,1759.77,1628.3,5.073531765487829,-0.0776465929042283,0,2026-06-07,True,0.676,1780539300.0,-0.69133168,-0.2973892244184956,-0.3012359131656332,-0.050227875938192716,-0.050227875938192716,0.040340032259811476
BTC,bitcoin-above-60k-on-june-10-2026,60000.0,1781107260,1780539300,0.6178138350850509,6.573611111111111,62402.13,62574.0,4.38300340120496,0.002750446958937,1,2026-06-10,True,0.75,1780540200.0,0.236875,0.2248197816241449,0.22070434823616203,0.10337364798598682,0.11120940000289495,0.04070591721824127
BTC,bitcoin-above-58k-on-june-10-2026,58000.0,1781107260,1780539300,0.6893300791585512,6.573611111111111,62402.13,62574.0,3.268514397839568,0.002750446958937,1,2026-06-10,True,0.849,1780540200.0,0.14202607,0.1330361945142201,0.1299672137148272,0.08187708695216574,0.08187708695216574,-0.004741649300392311
BTC,bitcoin-above-62k-on-june-10-2026,62000.0,1781107260,1780539300,0.5652386078805649,6.573611111111111,62402.13,62574.0,5.253356190951688,0.002750446958937,1,2026-06-10,True,0.6,1780540200.0,0.3832,0.3687509224403837,0.36381826884918045,0.22948018837978396,0.37073619908589583,0.30159334497821244
BTC,bitcoin-above-58k-on-june-9-2026,58000.0,1781020860,1780539300,0.7116644130341755,5.573611111111111,62402.13,61201.47,3.3259171199694384,-0.0194282005705363,1,2026-06-09,True,0.862,1780540200.0,0.12967308,0.1942896648877469,0.19112593392658483,0.05095444579929853,0.05095444579929853,0.020714929230686633
BTC,bitcoin-above-60k-on-june-9-2026,60000.0,1781020860,1780539300,0.6340301622088406,5.573611111111111,62402.13,61201.47,4.576768580292655,-0.0194282005705363,1,2026-06-09,True,0.742,1780540200.0,0.24459948,0.3335178579428547,0.32916427246936003,0.22722759061281292,0.22722759061281292,0.16411701119032995
BTC,bitcoin-above-62k-on-june-8-2026-644,62000.0,1780934460,1780541100,0.6393074098048224,4.552777777777778,63410.0,63700.01,5.373731930792475,0.0045631418520364,1,2026-06-08,True,0.644,1780542000.0,0.33995152,0.3154304189249761,0.31036005450297965,0.18453967031347762,0.1935614539085806,0.2920377963165866
ETH,ethereum-above-1900-on-june-10-2026,1900.0,1781107260,1780570800,0.632891198698375,6.209027777777778,1736.86,1656.82,2.555661208279329,-0.0471787827878278,0,2026-06-10,True,0.15,1780571700.0,-0.1589249999999999,-0.0383520149753118,-0.041168414367447045,0.014456801111488704,0.014456801111488704,0.04018361411617657
BTC,bitcoin-above-64k-on-june-11-2026,64000.0,1781193660,1780597800,0.4798289866437683,6.896527777777778,63896.27,62795.24,6.038582998821575,-0.0173817127996533,0,2026-06-11,True,0.44,1780598700.0,-0.457248,-0.3522870845976139,-0.35739866794434816,-0.21218361698742091,-0.21218361698742091,-0.2232350075506086
BTC,bitcoin-above-64k-on-june-8-2026-139,64000.0,1780934460,1780601400,0.4648678408474903,3.854861111111111,64128.0,63700.01,8.349352063922993,-0.0066963664583683,0,2026-06-08,True,0.503,1780602300.0,-0.52049937,-0.4645890488900379,-0.4718947084539163,-0.25394000988262144,-0.25394000988262144,-0.3334017470500973
