asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged
BTC,bitcoin-above-56k-on-july-2-2026,56000.0,1783008060,1782472500,0.5625631648314353,6.198611111111111,59486.0,61644.03,3.9922375796358605,0.035635397190448344,1,2026-07-02,True,0.81,1782473400.0,0.17922699999999994,0.03696202817104191
BTC,bitcoin-above-58k-on-july-1-2026,58000.0,1782921660,1782482400,0.5843215413155591,5.084027777777777,60175.43,60114.03,5.106608281501802,-0.001020870911424384,1,2026-07-01,True,0.74,1782483300.0,0.246532,0.25174518785062405
BTC,bitcoin-above-62k-on-june-30-2026,62000.0,1782835260,1782483300,0.46758646048534774,4.073611111111111,59989.99,58441.4,6.357106947106258,-0.026153172180597647,0,2026-06-30,True,0.26,1782484200.0,-0.273468,-0.10720948744185657
BTC,bitcoin-above-60k-on-june-30-2026,60000.0,1782835260,1782483300,0.5189822643838898,4.073611111111111,59989.99,58441.4,7.272986302125841,-0.026153172180597647,0,2026-06-30,True,0.54,1782484200.0,-0.557388,-0.3671763369733747
ETH,ethereum-above-1600-on-june-30-2026,1600.0,1782835260,1782511200,0.5477771436772467,3.7506944444444446,1575.18,1566.76,6.848900305667965,-0.005359758720267228,0,2026-06-30,True,0.4,1782512100.0,-0.4168,-0.3800915468624553
ETH,ethereum-above-1600-on-july-1-2026,1600.0,1782921660,1782512100,0.5540655054492404,4.740277777777778,1575.31,1618.57,6.0789359357245925,0.02709096506483442,1,2026-07-01,True,0.42,1782513000.0,0.5629480000000001,0.39826375893391863
BTC,bitcoin-above-60k-on-july-1-2026,60000.0,1782921660,1782659700,0.5085765805521727,3.031944444444444,60082.09,60114.03,8.606584683360857,0.0005314647552983334,1,2026-07-01,True,0.52,1782660600.0,0.462528,0.45795390357730326
BTC,bitcoin-above-60k-on-july-2-2026,60000.0,1783008060,1782666900,0.5259781687755015,3.9486111111111115,59641.17,61644.03,7.22421964399573,0.033030280528031086,1,2026-07-02,True,0.47,1782667800.0,0.512563,0.27394499856270815
SOL,solana-above-70-on-july-2-2026,70.0,1783008060,1782722700,0.6918436930969692,3.302777777777778,72.74,80.89,5.209512327529055,0.10619876747101839,1,2026-07-02,True,0.71,1782723600.0,0.275587,-0.2776567883086618
ETH,ethereum-above-1600-on-july-5-2026,1600.0,1783267260,1782912600,0.5234194805294503,4.104861111111111,1578.44,1774.16,6.92584265994717,0.1168900539538728,1,2026-07-05,True,0.42,1782913500.0,0.5629480000000001,-0.24661412219725842
ETH,ethereum-above-1600-on-july-4-2026,1600.0,1783180860,1782914400,0.5284078370347247,3.0840277777777776,1597.22,1788.64,8.19868234432691,0.11319093649799962,1,2026-07-04,True,0.6,1782915300.0,0.38320000000000004,-0.5448165326039778
XRP,xrp-above-1pt1-on-july-5-2026,1.1,1783267260,1782915300,0.5417658695297607,4.073611111111111,1.056,1.1369,5.293535213087769,0.07381707486885415,1,2026-07-05,True,0.24,1782916200.0,0.747232,0.3564787148545843
XRP,xrp-above-1pt1-on-july-7-2026,1.1,1783440060,1782915300,0.5424489298306725,6.073611111111111,1.056,1.1295,4.709116701325989,0.06728687164185115,1,2026-07-07,True,0.29,1782916200.0,0.695587,0.3787252689713806
ETH,ethereum-above-1600-on-july-6-2026,1600.0,1783353660,1782916200,0.5312092909173327,5.063194444444445,1605.55,1782.96,6.374597808408956,0.10480852752090077,1,2026-07-06,True,0.51,1782917100.0,0.472507,-0.19560520983730378
BTC,bitcoin-above-62k-on-july-6-2026,62000.0,1783353660,1782922500,0.3754066373388976,4.990277777777778,60132.01,63427.99,7.018960556025536,0.05336293460185163,1,2026-07-06,True,0.26,1782923400.0,0.726532,0.35197966687583315
BTC,bitcoin-above-60k-on-july-5-2026,60000.0,1783267260,1782923400,0.39540833818779403,3.979861111111111,60144.01,62736.0,9.655454122043318,0.04219359246054298,1,2026-07-05,True,0.54,1782924300.0,0.44261199999999995,0.03521370375303434
BTC,bitcoin-above-62k-on-july-5-2026,62000.0,1783267260,1782923400,0.3650553766276193,3.979861111111111,60144.01,62736.0,7.499775219720956,0.04219359246054298,1,2026-07-05,True,0.2,1782924300.0,0.7888000000000001,0.47235754083341486
BTC,bitcoin-above-60k-on-july-6-2026,60000.0,1783353660,1782940500,0.38811282319523754,4.781944444444445,60447.21,63427.99,8.88656598637409,0.048134824518704385,1,2026-07-06,True,0.6,1782941400.0,0.38320000000000004,-0.04455329432800387
XRP,xrp-above-0pt9-on-july-5-2026,0.9,1783267260,1783005300,0.6102356526120997,3.031944444444444,1.0895,1.1369,0.02157567778770488,0.042586384750386445,1,2026-07-05,True,0.94,1783006200.0,0.056052000000000046,0.05513316988448248
BTC,bitcoin-above-62k-on-july-6-2026,62000.0,1783353660,1783019700,0.3155306476607962,3.8652777777777776,61663.99,63427.99,12.081061285663019,0.02820511660546278,1,2026-07-06,True,0.43,1783020600.0,0.5528430000000001,0.21209525772013255
BTC,bitcoin-above-64k-on-july-7-2026,64000.0,1783440060,1783148400,0.32872010816077396,3.3756944444444446,62500.01,63917.45,9.410843168863002,0.0224256903028833,0,2026-07-07,True,0.23,1783149300.0,-0.242397,-0.4534416543939266
BTC,bitcoin-above-64k-on-july-11-2026,64000.0,1783785660,1783461600,0.36723889521066155,3.7506944444444446,63423.94,64157.3,10.356278394324848,0.011496487685561966,1,2026-07-11,True,0.42,1783462500.0,0.5629480000000001,0.443887172971393
BTC,bitcoin-above-64k-on-july-12-2026,64000.0,1783872060,1783461600,0.36379359800995514,4.750694444444445,63423.94,64173.58,9.342438857427533,0.011750206822956315,1,2026-07-12,True,0.42,1783462500.0,0.5629480000000001,0.45317241119440294
BTC,bitcoin-above-64k-on-july-13-2026,64000.0,1783958460,1783461600,0.36133508646361334,5.750694444444444,63423.94,62565.02,8.581856824412252,-0.013635056708435393,0,2026-07-13,True,0.44,1783462500.0,-0.457248,-0.3402338955354656
ETH,ethereum-above-1800-on-july-11-2026,1800.0,1783785660,1783473300,0.5014767295710508,3.615277777777778,1779.75,1813.79,7.744334357080617,0.018945673727264804,1,2026-07-11,True,0.39,1783474200.0,0.593347,0.4466253680359036
BTC,bitcoin-above-64k-on-july-14-2026,64000.0,1784044860,1783473300,0.3699749475018528,6.615277777777777,63634.98,64783.23,7.931765041671522,0.01788345441688042,1,2026-07-14,True,0.44,1783474200.0,0.542752,0.4009046414318618
BTC,bitcoin-above-62k-on-july-12-2026,62000.0,1783872060,1783519200,0.38688875293575803,4.084027777777778,61945.49,64173.58,9.739660578652993,0.03533679473653075,1,2026-07-12,True,0.53,1783520100.0,0.452563,0.10839461332865885
BTC,bitcoin-above-62k-on-july-13-2026,62000.0,1783958460,1783520100,0.3930216374971188,5.073611111111111,62045.62,62565.02,8.609340680327676,0.008336415060657403,1,2026-07-13,True,0.51,1783521000.0,0.472507,0.4007359626901859
BTC,bitcoin-above-62k-on-july-11-2026,62000.0,1783785660,1783521900,0.40135741782702605,3.0527777777777776,61908.99,64157.3,10.850198617172458,0.03567247698464399,1,2026-07-11,True,0.5,1783522800.0,0.4825,0.09544653955009941
BTC,bitcoin-above-60k-on-july-12-2026,60000.0,1783872060,1783521900,0.424685645218703,4.052777777777778,61908.99,64173.58,7.086525429020782,0.03592619612203832,1,2026-07-12,True,0.8,1783522800.0,0.18879999999999997,-0.06579190238681237
BTC,bitcoin-above-62k-on-july-14-2026,62000.0,1784044860,1783521900,0.3912913158094026,6.052777777777777,61908.99,64783.23,7.905649392972923,0.04538137017452621,1,2026-07-14,True,0.51,1783522800.0,0.472507,0.11373779842747739
BTC,bitcoin-above-62k-on-july-12-2026,62000.0,1783872060,1783606500,0.3272820691980858,3.073611111111111,62932.01,64173.58,11.827852419630762,0.019536662236068716,1,2026-07-12,True,0.71,1783607400.0,0.275587,0.044510242299605735
BTC,bitcoin-above-64k-on-july-12-2026,64000.0,1783872060,1783606500,0.3003716050757854,3.073611111111111,62932.01,64173.58,11.910764116874438,0.019536662236068716,1,2026-07-12,True,0.26,1783607400.0,0.726532,0.4938354244751368
BTC,bitcoin-above-64k-on-july-13-2026,64000.0,1783958460,1783672200,0.30781318547242964,3.313194444444444,64331.99,62565.02,13.426532239348838,-0.027850683205239927,0,2026-07-13,True,0.56,1783673100.0,-0.5772480000000001,-0.20330990405695498
BTC,bitcoin-above-64k-on-july-14-2026,64000.0,1784044860,1783710000,0.28225582978273994,3.8756944444444446,63810.0,64783.23,13.623170526587801,0.015136855688136918,1,2026-07-14,True,0.48,1783710900.0,0.502528,0.2963160337241602
BTC,bitcoin-above-64k-on-july-15-2026,64000.0,1784131260,1783710900,0.30030269556301264,4.865277777777778,63882.05,65400.0,11.477913105487543,0.023483844209844836,1,2026-07-15,True,0.48,1783711800.0,0.502528,0.23298247677659417
ETH,ethereum-above-1900-on-july-15-2026,1900.0,1784131260,1783800900,0.5930356751809968,3.823611111111111,1824.95,1930.76,5.1648427524012135,0.05636111838940984,1,2026-07-15,True,0.19,1783801800.0,0.799227,0.5081306861692299
