asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged,fund_sum,fund_pnl,hold_h,ev_hf
ETH,ethereum-above-3400-on-october-23,3400.0,1761235260,1760895900,0.798267921205869,3.927777777777778,3991.0,3879.04,0.8014825553884459,-0.0284541257258683,1,2025-10-23,False,0.92,1760896800.0,0.0748479999999999,0.097653485398113,0.00014256170262621668,0.00011426071772138786,94.01666666666667,0.09776774611583439
BTC,bitcoin-above-106k-on-october-23,106000.0,1761235260,1760899500,0.4959329535028519,3.886111111111111,109329.18,109915.35,6.593969039157435,0.0053471928961704,1,2025-10-23,False,0.71,1760900400.0,0.275587,0.2403277755962496,0.0004262245706689533,0.002810511622719248,93.01666666666667,0.24313828721896885
ETH,ethereum-above-3800-on-october-23,3800.0,1761235260,1760944500,0.7774102090183914,3.3652777777777776,4073.18,3879.04,3.5880011406122714,-0.0488363208182317,1,2025-10-23,False,0.57,1760945400.0,0.412843,0.5880677747991223,0.0001315388485935244,0.0004719615387883904,80.51666666666667,0.5885397363379107
ETH,ethereum-above-3900-on-october-25,3900.0,1761408060,1761136200,0.6912602426915659,3.146527777777778,3845.12,3934.47,6.020201264352199,0.0229713722733835,1,2025-10-25,False,0.35,1761137100.0,0.634075,0.4957827155958714,9.608695455664467e-05,0.0005784628053096645,75.26666666666667,0.49636117840118105
SOL,solana-above-190-on-october-25,190.0,1761408060,1761136200,0.787883135588016,3.146527777777778,186.13,191.9,5.184843080085148,0.0305290487034124,1,2025-10-25,False,0.31,1761137100.0,0.6750269999999999,0.5167386730885293,0.0011576997393502931,0.006002491482386747,75.26666666666667,0.522741164570916
BTC,bitcoin-above-108k-on-october-26,108000.0,1761494460,1761137100,0.4809890910511474,4.136111111111111,108194.81,113697.72,7.791214749441826,0.0496099492513224,1,2025-10-26,False,0.48,1761138000.0,0.502528,0.1160062316740363,0.0005155600473527207,0.004016839045157443,99.01666666666667,0.12002307071919374
SOL,solana-above-200-on-october-27,200.0,1761580860,1761225300,0.7689651572403184,4.115277777777778,189.65,200.13,3.8466538936619328,0.0537868872546257,1,2025-10-27,False,0.18,1761226200.0,0.809668,0.6027684607140387,0.002102197342828429,0.008086425594036745,98.51666666666667,0.6108548863080754
SOL,solana-above-200-on-october-27,200.0,1761580860,1761311700,0.6745080323064405,3.115277777777778,193.74,200.13,5.529094463300546,0.0324501013912948,1,2025-10-27,False,0.18,1761312600.0,0.809668,0.6302483240638505,0.001789146714599221,0.009892361193722915,74.51666666666667,0.6401406852575734
ETH,ethereum-above-4000-on-october-29,4000.0,1761753660,1761471000,0.619681006862096,3.271527777777778,4003.15,3947.73,6.79920287719836,-0.0139408210296144,0,2025-10-29,False,0.39,1761471900.0,-0.406653,-0.3118665295449384,0.0006505925225534356,0.004423510551229058,78.26666666666667,-0.3074430189937093
ETH,ethereum-above-3800-on-october-30,3800.0,1761840060,1761484500,0.6964185415767087,4.115277777777778,4070.88,3768.19,3.6170641232931096,-0.0772644122280746,0,2025-10-30,False,0.72,1761485400.0,-0.734112,-0.4546416665225017,0.0006188766308101361,0.002238516458047858,98.51666666666667,-0.45240315006445386
ETH,ethereum-above-3700-on-october-30,3700.0,1761840060,1761484500,0.7250330790593379,4.115277777777778,4070.88,3768.19,2.5152888272756826,-0.0772644122280746,1,2025-10-30,False,0.83,1761485400.0,0.160123,0.3544653128232988,0.0006188766308101361,0.0015566534749387527,98.51666666666667,0.35602196629823757
SOL,solana-above-140-on-november-17,140.0,1763398860,1763120700,0.8460934062578493,3.219444444444445,140.76,135.47,5.01848437590529,-0.0383060988607393,0,2025-11-17,False,0.54,1763121600.0,-0.557388,-0.3651494413654961,0.000426659976600444,0.0021411864263934446,77.01666666666667,-0.36300825493910266
XRP,xrp-above-2pt2-on-november-20,2.2,1763658060,1763140500,0.8029824295204508,5.990277777777778,2.3343,2.0078,3.379633054942289,-0.1506724650335678,0,2025-11-20,False,0.65,1763141400.0,-0.665925,-0.156707356702918,-0.00015475278849467772,-0.0005230076393411056,143.51666666666668,-0.1572303643422591
SOL,solana-above-150-on-november-19,150.0,1763571660,1763168400,0.9193702510734844,4.667361111111111,141.11,133.59,3.1274111514209197,-0.0547643200679487,0,2025-11-19,False,0.21,1763169300.0,-0.221613,-0.0503424547195126,0.0008057729235911078,0.0025199832267518672,111.76666666666667,-0.047822471492760726
ETH,ethereum-above-3000-on-november-19,3000.0,1763571660,1763172000,0.8226885617883194,4.625694444444445,3173.54,2956.28,3.680592126226344,-0.0709159628668162,0,2025-11-19,False,0.698,1763172900.0,-0.71275572,-0.4517429854486363,0.00040754678654941843,0.001500013493642638,110.76666666666667,-0.45024297195499363
BTC,bitcoin-above-94k-on-november-19,94000.0,1763571660,1763172000,0.4877052470450595,4.625694444444445,95650.17,90049.9,6.96801773672494,-0.0603335120706246,0,2025-11-19,False,0.595,1763172900.0,-0.61186825,-0.1914632677729789,-0.00019814935103699277,-0.001380708192546302,110.76666666666667,-0.1928439759655252
BTC,bitcoin-above-98k-on-november-18,98000.0,1763485260,1763172000,0.4516530039427809,3.625694444444444,95650.17,93506.28,7.569253942491504,-0.0226688733832805,0,2025-11-18,False,0.24,1763172900.0,-0.252768,-0.081181540771763,-0.00017351100489756618,-0.0013133488578865656,86.76666666666667,-0.08249488962964956
ETH,ethereum-above-2900-on-november-19,2900.0,1763571660,1763174700,0.8740017423098171,4.594444444444445,3188.41,2956.28,2.669844615742435,-0.0755906387378926,1,2025-11-19,False,0.811,1763175600.0,0.1782704699999999,0.3800857298348941,0.00040490976925091227,0.00108104616729606,110.01666666666667,0.3811667760021901
BTC,bitcoin-above-98k-on-november-20,98000.0,1763658060,1763174700,0.4658752844142979,5.594444444444444,96133.99,87859.19,6.4778139876324365,-0.0900075282171702,0,2025-11-20,False,0.3,1763175600.0,-0.3147,0.2683520252774068,-0.00016972478547034112,-0.0010994455893676902,134.01666666666668,0.2672525796880391
ETH,ethereum-above-3100-on-november-18,3100.0,1763485260,1763215200,0.7393636997580317,3.125694444444445,3192.78,3153.09,5.389333814796758,-0.0125090862394334,1,2025-11-18,False,0.62,1763216100.0,0.363508,0.4309236414623877,0.0003032578932381201,0.0016343580186322258,74.76666666666667,0.4325579994810199
ETH,ethereum-above-3000-on-november-19,3000.0,1763571660,1763258400,0.8113755595062312,3.625694444444444,3150.59,2956.28,4.204998681087499,-0.063658015687932,0,2025-11-19,False,0.698,1763259300.0,-0.71275572,-0.4450738479915985,0.0003995945956738506,0.0016802947477782342,86.76666666666667,-0.44339355324382024
ETH,ethereum-above-3200-on-november-20,3200.0,1763658060,1763316900,0.8696215722149783,3.948611111111112,3117.13,2859.12,4.169552733200091,-0.0863988215077481,0,2025-11-20,False,0.37,1763317800.0,-0.386317,-0.0260725576371019,0.0006202651716347139,0.002586228341698345,94.51666666666667,-0.023486329295403553
ETH,ethereum-above-3100-on-november-20,3100.0,1763658060,1763316900,0.8913708816229536,3.948611111111112,3117.13,2859.12,4.302676653569289,-0.0863988215077481,0,2025-11-20,False,0.53,1763317800.0,-0.5474370000000001,-0.1756908078027119,0.0006202651716347139,0.0026688004730148315,94.51666666666667,-0.17302200732969708
BTC,bitcoin-above-94k-on-november-22,94000.0,1763830860,1763505000,0.5010813599790741,3.771527777777778,93246.88,84629.38,7.701689361817355,-0.0969691118712851,0,2025-11-22,False,0.41,1763505900.0,-0.426933,0.319892977323954,-0.00011712513219806937,-0.0009020613846513222,90.26666666666667,0.3189909159393027
SOL,solana-above-130-on-november-26,130.0,1764176460,1763586000,0.9507965413293116,6.834027777777778,133.21,137.14,3.043513677266162,0.0290754714928468,1,2025-11-26,False,0.53,1763586900.0,0.452563,0.3640714048385581,-4.5667215997844714e-05,-0.00013898879649210848,163.76666666666668,0.363932416042066
ETH,ethereum-above-2900-on-november-23,2900.0,1763917260,1763586000,0.8232934925072489,3.8340277777777776,2945.29,2800.67,4.680892164224915,-0.0503486099707363,0,2025-11-23,False,0.53,1763586900.0,-0.5474370000000001,-0.311760586108364,0.0006153255659730877,0.002880272620210687,91.76666666666667,-0.3088803134881533
SOL,solana-above-130-on-november-24,130.0,1764003660,1763586000,0.9746410013667914,4.834027777777778,133.21,133.98,3.510761584125877,0.0057637047167499,1,2025-11-24,False,0.54,1763586900.0,0.4426119999999999,0.4223770068981892,4.262850055797643e-05,0.00014965850214783215,115.76666666666667,0.422526665400337
BTC,bitcoin-above-90k-on-november-23,90000.0,1763917260,1763586900,0.5283081680315956,3.823611111111111,89694.17,86702.95,7.348081080127803,-0.0339178639441552,0,2025-11-23,False,0.45,1763587800.0,-0.467325,-0.2180937856736041,-0.00011266260415351143,-0.0008278539500183453,91.51666666666667,-0.21892163962362246
ETH,ethereum-above-3100-on-november-23,3100.0,1763917260,1763587800,0.7908311247199349,3.813194444444444,2969.82,2800.67,4.192666079337312,-0.0586426706461971,0,2025-11-23,False,0.23,1763588700.0,-0.242397,0.0034721360200606,0.0006026272585116172,0.0025266148652456945,91.26666666666667,0.005998750885306294
ETH,ethereum-above-3000-on-november-24,3000.0,1764003660,1763587800,0.7940322037400284,4.813194444444444,2969.82,2864.84,4.321999452941442,-0.0359888427324858,0,2025-11-24,False,0.38,1763588700.0,-0.396492,-0.2409482413982004,0.0006331036388388905,0.0027362735807169207,115.26666666666667,-0.23821196781748347
SOL,solana-above-130-on-november-23,130.0,1763917260,1763587800,1.0065921877235124,3.813194444444444,134.86,131.73,3.701002944878165,-0.0234828300647002,1,2025-11-23,False,0.6,1763588700.0,0.3832,0.4701100232235292,4.703276736272785e-05,0.00017406841051522542,91.26666666666667,0.4702840916340444
ETH,ethereum-above-3000-on-november-25,3000.0,1764090060,1763587800,0.7906338250024613,5.813194444444444,2969.82,2931.54,3.95282747674262,-0.012973462696645,0,2025-11-25,False,0.39,1763588700.0,-0.406653,-0.3553711401842062,0.000637732341117045,0.002520845920774853,139.26666666666668,-0.35285029426343134
SOL,solana-above-140-on-november-24,140.0,1764003660,1763587800,0.9486849828777776,4.813194444444444,134.86,133.98,3.38338473864414,-0.0065466682263145,0,2025-11-24,False,0.28,1763588700.0,-0.294112,-0.2719621026341208,4.6511074429888416e-05,0.00015736485940402617,115.26666666666667,-0.27180473777471675
ETH,ethereum-above-2900-on-november-25,2900.0,1764090060,1763587800,0.807299190970174,5.813194444444444,2969.82,2931.54,3.8510265585148393,-0.012973462696645,1,2025-11-25,False,0.53,1763588700.0,0.452563,0.5025241494006815,0.000637732341117045,0.0024559241828655855,139.26666666666668,0.504980073583547
BTC,bitcoin-above-90k-on-november-24,90000.0,1764003660,1763587800,0.5240293206509193,4.813194444444444,90118.0,87269.1,6.629323237069758,-0.0321234743859706,0,2025-11-24,False,0.48,1763588700.0,-0.4974719999999999,-0.2845151047976697,-0.00012324863856364755,-0.0008170550635672006,115.26666666666667,-0.28533215986123694
ETH,ethereum-above-3100-on-november-24,3100.0,1764003660,1763587800,0.7863271910141251,4.813194444444444,2969.82,2864.84,3.858887808638776,-0.0359888427324858,0,2025-11-24,False,0.25,1763588700.0,-0.263125,-0.124248093532592,0.0006331036388388905,0.0024430759135202415,115.26666666666667,-0.12180501761907175
BTC,bitcoin-above-86k-on-november-24,86000.0,1764003660,1763587800,0.5758107405945976,4.813194444444444,90118.0,87269.1,4.806480857079716,-0.0321234743859706,1,2025-11-24,False,0.74,1763588700.0,0.246532,0.4009328646990584,-0.00012324863856364755,-0.0005923922219173088,115.26666666666667,0.4003404724771411
BTC,bitcoin-above-92k-on-november-23,92000.0,1763917260,1763587800,0.5106418012033886,3.813194444444444,90118.0,86702.95,6.992090840510271,-0.0386320141032354,0,2025-11-23,False,0.3,1763588700.0,-0.3147,-0.0445814480383041,-0.00011278117441011586,-0.0007885762165749624,91.26666666666667,-0.045370024254879064
ETH,ethereum-above-2900-on-november-24,2900.0,1764003660,1763587800,0.8132091886735656,4.813194444444444,2969.82,2864.84,4.180580817524355,-0.0359888427324858,0,2025-11-24,False,0.54,1763588700.0,-0.557388,-0.4069337344276688,0.0006331036388388905,0.0026467409280347327,115.26666666666667,-0.40428699349963404
ETH,ethereum-above-2800-on-november-24,2800.0,1764003660,1763587800,0.8451713418917988,4.813194444444444,2969.82,2864.84,3.5175775796274107,-0.0359888427324858,1,2025-11-24,False,0.7,1763588700.0,0.2853,0.4118935463125293,0.0006331036388388905,0.0022269911655602107,115.26666666666667,0.41412053747808947
ETH,ethereum-above-2800-on-november-25,2800.0,1764090060,1763587800,0.8344439432870076,5.813194444444444,2969.82,2931.54,3.332318656421661,-0.012973462696645,1,2025-11-25,False,0.68,1763588700.0,0.3047679999999999,0.3479997117824206,0.000637732341117045,0.0021251273781077917,139.26666666666668,0.3501248391605284
ETH,ethereum-above-3000-on-november-23,3000.0,1763917260,1763587800,0.7991948168560415,3.813194444444444,2969.82,2800.67,4.818087546656471,-0.0586426706461971,0,2025-11-23,False,0.37,1763588700.0,-0.386317,-0.1037714788568805,0.0006026272585116172,0.0029035108895105527,91.26666666666667,-0.10086796796736995
ETH,ethereum-above-3100-on-november-25,3100.0,1764090060,1763587800,0.7833664994353803,5.813194444444444,2969.82,2931.54,3.5904284517971035,-0.012973462696645,0,2025-11-25,False,0.26,1763588700.0,-0.273468,-0.2268877104156373,0.000637732341117045,0.0022897323421778143,139.26666666666668,-0.2245979780734595
BTC,bitcoin-above-92k-on-november-25,92000.0,1764090060,1763588700,0.5123148731298603,5.802777777777778,90510.49,87191.19,5.930145291990931,-0.0373624618901049,0,2025-11-25,False,0.33,1763589600.0,-0.345477,-0.1239121725252035,-0.00015624588109518396,-0.0009265607761695801,139.01666666666668,-0.12483873330137309
BTC,bitcoin-above-94k-on-november-25,94000.0,1764090060,1763588700,0.5078367079413089,5.802777777777778,90510.49,87191.19,5.13200570367276,-0.0373624618901049,0,2025-11-25,False,0.22,1763589600.0,-0.232012,-0.0402676324767251,-0.00015624588109518396,-0.00080185475295586,139.01666666666668,-0.041069487229680963
ETH,ethereum-above-3200-on-november-25,3200.0,1764090060,1763588700,0.7831969598187201,5.802777777777778,2992.37,2931.54,3.097836055503081,-0.0205378333474483,0,2025-11-25,False,0.16,1763589600.0,-0.169408,-0.105785159354361,0.0006313831873863093,0.001955921602723767,139.01666666666668,-0.10382923775163723
ETH,ethereum-above-2700-on-november-23,2700.0,1763917260,1763588700,0.9248968442385332,3.8027777777777776,2992.37,2800.67,2.4558589160629376,-0.0662070412970004,1,2025-11-23,False,0.83,1763589600.0,0.160123,0.3227181526753857,0.0005962781047808815,0.0014643749000792382,91.01666666666667,0.32418252757546495
SOL,solana-above-140-on-november-23,140.0,1763917260,1763588700,0.9661881101190988,3.8027777777777776,135.14,131.73,3.722838543648306,-0.0255569048822926,0,2025-11-23,False,0.29,1763589600.0,-0.304413,-0.2092687694478471,4.8974054298683845e-05,0.0001823224969818652,91.01666666666667,-0.20908644695086526
BTC,bitcoin-above-84k-on-november-24,84000.0,1764003660,1763588700,0.6172169388861397,4.802777777777778,90510.49,87269.1,3.3528651644069534,-0.0364693072910929,1,2025-11-24,False,0.84,1763589600.0,0.150592,0.272868669986358,-0.00012336720882025198,-0.0004136336168835411,115.01666666666667,0.27245503636947443
BTC,bitcoin-above-86k-on-november-25,86000.0,1764090060,1763588700,0.5657643386116732,5.802777777777778,90510.49,87191.19,4.435285807705786,-0.0373624618901049,1,2025-11-25,False,0.75,1763589600.0,0.236875,0.4025881969621308,-0.00015624588109518396,-0.0006929951389339552,139.01666666666668,0.4018952018231968
BTC,bitcoin-above-92k-on-november-24,92000.0,1764003660,1763588700,0.5116021459089076,4.802777777777778,90510.49,87269.1,6.484068441594753,-0.0364693072910929,0,2025-11-24,False,0.43,1763589600.0,-0.4471569999999999,-0.2106875155070028,-0.00012336720882025198,-0.0007999214254390258,115.01666666666667,-0.21148743693244182
BTC,bitcoin-above-88k-on-november-25,88000.0,1764090060,1763588700,0.5407176446905686,5.802777777777778,90510.49,87191.19,5.447032248164202,-0.0373624618901049,0,2025-11-25,False,0.63,1763589600.0,-0.646317,-0.4428024652137923,-0.00015624588109518396,-0.0008510763529682965,139.01666666666668,-0.44365354156676057
BTC,bitcoin-above-90k-on-november-25,90000.0,1764090060,1763588700,0.523102276780603,5.802777777777778,90510.49,87191.19,6.040141153146536,-0.0373624618901049,0,2025-11-25,False,0.48,1763589600.0,-0.4974719999999999,-0.2717974563547078,-0.00015624588109518396,-0.0009437471764126609,139.01666666666668,-0.27274120353112047
SOL,solana-above-150-on-november-23,150.0,1763917260,1763594100,0.9773680531693602,3.740277777777778,136.88,131.73,2.507785454034221,-0.0383502563422023,0,2025-11-23,False,0.09,1763595000.0,-0.095733,0.0004412150134586,6.379883915825016e-05,0.00015999380082532862,89.51666666666667,0.0006012088142839287
ETH,ethereum-above-2700-on-november-24,2700.0,1764003660,1763594100,0.8565406596384743,4.740277777777778,3017.55,2864.84,2.255575812544642,-0.0519327416756586,1,2025-11-24,False,0.82,1763595000.0,0.169668,0.2868062360027448,0.0005967268004350109,0.0013459625377583643,113.51666666666667,0.28815219854050317
ETH,ethereum-above-3200-on-november-24,3200.0,1764003660,1763594100,0.7697110112060795,4.740277777777778,3017.55,2864.84,3.5269451360290307,-0.0519327416756586,0,2025-11-24,False,0.16,1763595000.0,-0.169408,0.0137559306536164,0.0005967268004350109,0.002104622686332428,113.51666666666667,0.01586055333994883
ETH,ethereum-above-2600-on-november-24,2600.0,1764003660,1763596800,0.8470216078134499,4.709027777777778,3025.48,2864.84,1.2919071943153737,-0.0545572543958879,1,2025-11-24,False,0.885,1763597700.0,0.1078757499999999,0.1783586594561416,0.0005931444243455312,0.0007662875490800428,112.76666666666667,0.17912494700522164
SOL,solana-above-130-on-november-25,130.0,1764090060,1763601300,1.0048896390506925,5.656944444444444,138.9,136.28,2.8597949894618826,-0.0190426569675323,1,2025-11-25,False,0.66,1763602200.0,0.3242919999999999,0.3787500949817903,5.941134505881712e-05,0.00016990426691639618,135.51666666666668,0.3789199992487067
SOL,solana-above-140-on-november-26,140.0,1764176460,1763601300,0.9431458746768546,6.656944444444444,138.9,137.14,3.1075183640829462,-0.0127519479040798,0,2025-11-26,False,0.42,1763602200.0,-0.437052,-0.3974250877102429,-1.595836043186919e-05,-4.959089810268817e-05,159.51666666666668,-0.39747467860834557
SOL,solana-above-120-on-november-24,120.0,1764003660,1763601300,1.089867755148901,4.656944444444444,138.9,133.98,1.7180899947026016,-0.0360637146801766,1,2025-11-24,False,0.83,1763602200.0,0.160123,0.2220837073638209,7.233735612395195e-05,0.00012428208779980082,111.51666666666667,0.2222079894516207
SOL,solana-above-120-on-november-23,120.0,1763917260,1763601300,1.108641524340795,3.656944444444444,138.9,131.73,1.6201777712029022,-0.0529998765185624,1,2025-11-23,False,0.86,1763602200.0,0.131572,0.2174412218118736,7.285904905679139e-05,0.00011804461171279517,87.51666666666667,0.2175592664235864
BTC,bitcoin-above-96k-on-november-23,96000.0,1763917260,1763603100,0.4615104553935704,3.636111111111112,92568.22,86702.95,6.221892073725456,-0.0654579776199434,0,2025-11-23,False,0.14,1763604000.0,-0.148428,0.2588444721156243,-0.00012136128716002531,-0.0007550968306380805,87.01666666666667,0.2580893752849862
ETH,ethereum-above-3300-on-november-23,3300.0,1763917260,1763604000,0.7511749771059766,3.625694444444444,3047.51,2800.67,2.907870405476596,-0.084466189474901,0,2025-11-23,False,0.07,1763604900.0,-0.074557,0.1710597326374436,0.0005469958117768625,0.0015905929329855849,86.76666666666667,0.17265032557042917
ETH,ethereum-above-3300-on-november-24,3300.0,1764003660,1763604000,0.7541889095795012,4.625694444444445,3047.51,2864.84,2.9070623188545164,-0.0618123615611898,0,2025-11-24,False,0.1,1763604900.0,-0.1063,0.0733923871339463,0.0005774721921041359,0.0016787476498522499,110.76666666666667,0.07507113478379855
ETH,ethereum-above-3300-on-november-25,3300.0,1764090060,1763604000,0.7561215736846023,5.625694444444444,3047.51,2931.54,2.8476297492615146,-0.038796981525349,0,2025-11-25,False,0.12,1763604900.0,-0.127392,-0.0169125612268666,0.0005821008943822903,0.0016576078239147448,134.76666666666668,-0.015254953402951858
SOL,solana-above-160-on-november-24,160.0,1764003660,1763604900,0.9544843138707826,4.615277777777777,143.65,133.98,2.123867729369937,-0.0696892503451772,0,2025-11-24,False,0.085,1763605800.0,-0.09044425,0.0575664998921046,7.417768397730874e-05,0.0001575435892388075,110.51666666666667,0.057724043481343405
SOL,solana-above-140-on-november-25,140.0,1764090060,1763604900,0.962449406621399,5.615277777777778,143.65,136.28,3.301524262204461,-0.0526681926325328,0,2025-11-25,False,0.49,1763605800.0,-0.507493,-0.3336076841772346,6.125167291217391e-05,0.00020222388422015396,134.51666666666668,-0.33340546029301443
XRP,xrp-above-2-on-november-25,2.0,1764090060,1763670600,0.8510237005974992,4.854861111111111,2.0155,2.1948,4.062902461603327,0.0852236226275998,1,2025-11-25,False,0.49,1763671500.0,0.492507,0.1462517338395716,0.00035498302663905437,0.0014422614127592135,116.26666666666667,0.14769399525233082
SOL,solana-above-130-on-november-24,130.0,1764003660,1763672400,0.9045348905811734,3.8340277777777776,133.69,133.98,4.165059757400456,0.0021668480850902,1,2025-11-24,False,0.54,1763673300.0,0.4426119999999999,0.4335869482403901,6.716239953057784e-05,0.0002797354074952611,91.76666666666667,0.4338666836478854
SOL,solana-above-130-on-november-26,130.0,1764176460,1763672400,0.8797652048328677,5.834027777777778,133.69,137.14,3.5185270179140438,0.0254786148611872,1,2025-11-26,False,0.53,1763673300.0,0.452563,0.3629158052318865,-2.11333170252433e-05,-7.435814693146139e-05,139.76666666666668,0.362841447084955
BTC,bitcoin-above-86k-on-november-25,86000.0,1764090060,1763675100,0.5633555189834939,4.802777777777778,87595.92,87191.19,5.980173355697203,-0.0046311278144602,1,2025-11-25,False,0.58,1763676000.0,0.402948,0.4306429471628636,-0.0002014590258130125,-0.0012047598984316924,115.01666666666667,0.4294381872644319
XRP,xrp-above-2pt1-on-november-25,2.1,1764090060,1763675100,0.8276977041698592,4.802777777777778,2.0303,2.1948,3.874137657839696,0.0779073608166245,1,2025-11-25,False,0.29,1763676000.0,0.695587,0.3937631596374099,0.00035081033939885365,0.0013590875466246237,115.01666666666667,0.3951222471840345
ETH,ethereum-above-3100-on-november-24,3100.0,1764003660,1763675100,0.7874292645354892,3.8027777777777776,2888.62,2864.84,3.254261491864202,-0.0082663772453652,0,2025-11-24,False,0.12,1763676000.0,-0.127392,-0.1004910468531854,0.00035285548888782086,0.0011482840296805521,91.01666666666667,-0.09934276282350485
BTC,bitcoin-above-90k-on-november-25,90000.0,1764090060,1763675100,0.5303229914355037,4.802777777777778,87595.92,87191.19,5.85699300634651,-0.0046311278144602,0,2025-11-25,False,0.28,1763676000.0,-0.294112,-0.2669875167792094,-0.0002014590258130125,-0.0011799441052521952,115.01666666666667,-0.2681674608844616
ETH,ethereum-above-2700-on-november-25,2700.0,1764090060,1763676900,0.8630871383558365,4.781944444444445,2897.76,2931.54,3.234782617674458,0.0115898574866469,1,2025-11-25,False,0.82,1763677800.0,0.169668,0.1321773304608702,0.00031924118867043567,0.0010326758479568573,114.51666666666667,0.13321000630882707
ETH,ethereum-above-2800-on-november-26,2800.0,1764176460,1763676900,0.842257104303907,5.781944444444444,2897.76,2949.03,3.6279268497921806,0.0175382779872862,1,2025-11-26,False,0.58,1763677800.0,0.402948,0.339320410390805,0.00032737140757799687,0.0011876795194064743,138.51666666666668,0.3405080899102115
BTC,bitcoin-above-92k-on-november-24,92000.0,1764003660,1763676900,0.5164481695535179,3.781944444444444,87894.12,87269.1,5.085404175314497,-0.0071364599558956,0,2025-11-24,False,0.14,1763677800.0,-0.148428,-0.1121362167433237,-0.00016920909264148826,-0.0008604966262202019,90.51666666666667,-0.11299671336954391
BTC,bitcoin-above-84k-on-november-25,84000.0,1764090060,1763676900,0.5949081970955008,4.781944444444445,87894.12,87191.19,4.79977616216051,-0.0080296145549075,1,2025-11-25,False,0.73,1763677800.0,0.256203,0.2947433525319824,-0.00020208776491642023,-0.0009699760367101309,114.51666666666667,0.2937733764952723
ETH,ethereum-above-3000-on-november-24,3000.0,1764003660,1763676900,0.7837728304346049,3.781944444444444,2897.76,2864.84,4.468034833694023,-0.0114255225491939,0,2025-11-24,False,0.26,1763677800.0,-0.273468,-0.222418367257045,0.0003146124863922812,0.0014056995483157993,90.51666666666667,-0.2210126677087292
BTC,bitcoin-above-90k-on-november-26,90000.0,1764176460,1763676900,0.5367046776893551,5.781944444444444,87894.12,87880.5,5.485515957038089,-0.0001549711787429,0,2025-11-26,False,0.3,1763677800.0,-0.3147,-0.3138499031261244,-0.00019489470570389737,-0.0010690980180809713,138.51666666666668,-0.31491900114420535
BTC,bitcoin-above-88k-on-november-27,88000.0,1764262860,1763676900,0.5466136579597648,6.781944444444444,87894.12,91452.06,5.346621091392021,0.039681992297982,1,2025-11-27,False,0.44,1763677800.0,0.542752,0.3305874230311537,-0.00017768500354005054,-0.0009500143875513001,162.51666666666668,0.32963740864360236
BTC,bitcoin-above-90k-on-november-27,90000.0,1764262860,1763676900,0.5392625185709383,6.781944444444444,87894.12,91452.06,5.088804010165136,0.039681992297982,1,2025-11-27,False,0.32,1763677800.0,0.6647679999999999,0.462834118462687,-0.00017768500354005054,-0.0009042041585608156,162.51666666666668,0.4619299143041262
BTC,bitcoin-above-92k-on-november-26,92000.0,1764176460,1763677800,0.5322194280791654,5.771527777777777,88131.31,87880.5,4.745370002923747,-0.002849924329032,0,2025-11-26,False,0.2,1763678700.0,-0.2112,-0.1976760545784089,-0.0001952090752556021,-0.0009263392900164185,138.26666666666668,-0.19860239386842532
SOL,solana-above-130-on-november-27,130.0,1764262860,1763677800,0.8902081236799397,6.771527777777778,136.06,142.15,3.130811598270836,0.043786873180094,1,2025-11-27,False,0.6,1763678700.0,0.3832,0.2461115495957475,-4.1536249675486886e-05,-0.00013004217223268758,162.26666666666668,0.2459815074235148
BTC,bitcoin-above-84k-on-november-26,84000.0,1764176460,1763677800,0.5855311071547855,5.771527777777777,88131.31,87880.5,4.483974119146264,-0.002849924329032,1,2025-11-26,False,0.72,1763678700.0,0.265888,0.2786669869329048,-0.0001952090752556021,-0.0008753124412685953,138.26666666666668,0.2777916744916362
BTC,bitcoin-above-84k-on-november-27,84000.0,1764262860,1763678700,0.5756628264968958,6.761111111111111,88131.01,91452.06,4.319579325116784,0.0369904431650691,1,2025-11-27,False,0.71,1763679600.0,0.275587,0.11580384647726,-0.00017831374264346,-0.0007702403561068849,162.01666666666668,0.11503360612115311
BTC,bitcoin-above-80k-on-november-26,80000.0,1764176460,1763729100,0.7358384528327856,5.177777777777778,83010.37,87880.5,4.238687903580884,0.0570123973256069,1,2025-11-26,False,0.649,1763730000.0,0.33505407,0.0933963111018027,-8.258255027505414e-05,-0.0003500416568977322,124.01666666666667,0.09304626944490497
BTC,bitcoin-above-80k-on-november-27,80000.0,1764262860,1763730900,0.7280472892403471,6.156944444444444,83820.0,91452.06,3.819587722599445,0.087143258056719,1,2025-11-27,False,0.68,1763731800.0,0.3047679999999999,-0.0280833185807592,-6.592562064746191e-05,-0.00025180869122979396,147.51666666666668,-0.028335127271988995
BTC,bitcoin-above-86k-on-november-27,86000.0,1764262860,1763730900,0.6743138541023078,6.156944444444444,83820.0,91452.06,4.303840701743503,0.087143258056719,1,2025-11-27,False,0.39,1763731800.0,0.593347,0.2182962990929551,-6.592562064746191e-05,-0.0002837333694302485,147.51666666666668,0.21801256572352484
