asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged
ETH,ethereum-above-2900-on-november-25,2900.0,1764090060,1763587800,0.807299190970174,5.813194444444444,2969.82,2931.54,3.8510265585148393,-0.012973462696645021,1,2025-11-25,False,0.53,1763588700.0,0.452563,0.5025241494006815
BTC,bitcoin-above-90k-on-november-24,90000.0,1764003660,1763587800,0.5240293206509193,4.813194444444444,90118.0,87269.1,6.629323237069758,-0.03212347438597062,0,2025-11-24,False,0.48,1763588700.0,-0.49747199999999997,-0.2845151047976697
ETH,ethereum-above-3100-on-november-24,3100.0,1764003660,1763587800,0.7863271910141251,4.813194444444444,2969.82,2864.84,3.858887808638776,-0.03598884273248588,0,2025-11-24,False,0.25,1763588700.0,-0.263125,-0.12424809353259203
BTC,bitcoin-above-86k-on-november-24,86000.0,1764003660,1763587800,0.5758107405945976,4.813194444444444,90118.0,87269.1,4.806480857079716,-0.03212347438597062,1,2025-11-24,False,0.74,1763588700.0,0.246532,0.4009328646990584
BTC,bitcoin-above-92k-on-november-23,92000.0,1763917260,1763587800,0.5106418012033886,3.813194444444444,90118.0,86702.95,6.992090840510271,-0.038632014103235406,0,2025-11-23,False,0.3,1763588700.0,-0.3147,-0.044581448038304106
ETH,ethereum-above-2900-on-november-24,2900.0,1764003660,1763587800,0.8132091886735656,4.813194444444444,2969.82,2864.84,4.180580817524355,-0.03598884273248588,0,2025-11-24,False,0.54,1763588700.0,-0.557388,-0.4069337344276688
ETH,ethereum-above-2800-on-november-24,2800.0,1764003660,1763587800,0.8451713418917988,4.813194444444444,2969.82,2864.84,3.5175775796274107,-0.03598884273248588,1,2025-11-24,False,0.7,1763588700.0,0.28530000000000005,0.4118935463125293
ETH,ethereum-above-2800-on-november-25,2800.0,1764090060,1763587800,0.8344439432870076,5.813194444444444,2969.82,2931.54,3.332318656421661,-0.012973462696645021,1,2025-11-25,False,0.68,1763588700.0,0.30476799999999993,0.3479997117824206
ETH,ethereum-above-3000-on-november-23,3000.0,1763917260,1763587800,0.7991948168560415,3.813194444444444,2969.82,2800.67,4.8180875466564705,-0.05864267064619715,0,2025-11-23,False,0.37,1763588700.0,-0.386317,-0.10377147885688054
ETH,ethereum-above-3100-on-november-25,3100.0,1764090060,1763587800,0.7833664994353803,5.813194444444444,2969.82,2931.54,3.5904284517971035,-0.012973462696645021,0,2025-11-25,False,0.26,1763588700.0,-0.273468,-0.22688771041563732
BTC,bitcoin-above-92k-on-november-25,92000.0,1764090060,1763588700,0.5123148731298603,5.802777777777778,90510.49,87191.19,5.930145291990931,-0.03736246189010496,0,2025-11-25,False,0.33,1763589600.0,-0.34547700000000003,-0.1239121725252035
BTC,bitcoin-above-94k-on-november-25,94000.0,1764090060,1763588700,0.5078367079413089,5.802777777777778,90510.49,87191.19,5.13200570367276,-0.03736246189010496,0,2025-11-25,False,0.22,1763589600.0,-0.232012,-0.040267632476725185
ETH,ethereum-above-3200-on-november-25,3200.0,1764090060,1763588700,0.7831969598187201,5.802777777777778,2992.37,2931.54,3.097836055503081,-0.020537833347448332,0,2025-11-25,False,0.16,1763589600.0,-0.169408,-0.10578515935436103
ETH,ethereum-above-2700-on-november-23,2700.0,1763917260,1763588700,0.9248968442385332,3.8027777777777776,2992.37,2800.67,2.4558589160629376,-0.06620704129700045,1,2025-11-23,False,0.83,1763589600.0,0.16012300000000004,0.3227181526753857
SOL,solana-above-140-on-november-23,140.0,1763917260,1763588700,0.9661881101190988,3.8027777777777776,135.14,131.73,3.7228385436483054,-0.025556904882292696,0,2025-11-23,False,0.29,1763589600.0,-0.304413,-0.20926876944784717
BTC,bitcoin-above-84k-on-november-24,84000.0,1764003660,1763588700,0.6172169388861397,4.802777777777778,90510.49,87269.1,3.3528651644069534,-0.03646930729109293,1,2025-11-24,False,0.84,1763589600.0,0.15059200000000003,0.272868669986358
BTC,bitcoin-above-86k-on-november-25,86000.0,1764090060,1763588700,0.5657643386116732,5.802777777777778,90510.49,87191.19,4.435285807705786,-0.03736246189010496,1,2025-11-25,False,0.75,1763589600.0,0.236875,0.40258819696213083
BTC,bitcoin-above-92k-on-november-24,92000.0,1764003660,1763588700,0.5116021459089076,4.802777777777778,90510.49,87269.1,6.484068441594753,-0.03646930729109293,0,2025-11-24,False,0.43,1763589600.0,-0.44715699999999997,-0.21068751550700288
BTC,bitcoin-above-88k-on-november-25,88000.0,1764090060,1763588700,0.5407176446905686,5.802777777777778,90510.49,87191.19,5.447032248164202,-0.03736246189010496,0,2025-11-25,False,0.63,1763589600.0,-0.646317,-0.4428024652137923
BTC,bitcoin-above-90k-on-november-25,90000.0,1764090060,1763588700,0.523102276780603,5.802777777777778,90510.49,87191.19,6.040141153146536,-0.03736246189010496,0,2025-11-25,False,0.48,1763589600.0,-0.49747199999999997,-0.27179745635470787
SOL,solana-above-150-on-november-23,150.0,1763917260,1763594100,0.9773680531693602,3.740277777777778,136.88,131.73,2.5077854540342215,-0.038350256342202335,0,2025-11-23,False,0.09,1763595000.0,-0.095733,0.00044121501345865954
ETH,ethereum-above-2700-on-november-24,2700.0,1764003660,1763594100,0.8565406596384743,4.740277777777778,3017.55,2864.84,2.255575812544642,-0.05193274167565866,1,2025-11-24,False,0.82,1763595000.0,0.16966800000000004,0.2868062360027448
ETH,ethereum-above-3200-on-november-24,3200.0,1764003660,1763594100,0.7697110112060795,4.740277777777778,3017.55,2864.84,3.5269451360290307,-0.05193274167565866,0,2025-11-24,False,0.16,1763595000.0,-0.169408,0.013755930653616438
ETH,ethereum-above-2600-on-november-24,2600.0,1764003660,1763596800,0.8470216078134499,4.709027777777778,3025.48,2864.84,1.2919071943153737,-0.05455725439588793,1,2025-11-24,False,0.885,1763597700.0,0.10787574999999999,0.17835865945614165
SOL,solana-above-130-on-november-25,130.0,1764090060,1763601300,1.0048896390506923,5.656944444444444,138.9,136.28,2.8597949894618826,-0.01904265696753234,1,2025-11-25,False,0.66,1763602200.0,0.32429199999999997,0.37875009498179035
SOL,solana-above-140-on-november-26,140.0,1764176460,1763601300,0.9431458746768546,6.656944444444444,138.9,137.14,3.1075183640829462,-0.012751947904079814,0,2025-11-26,False,0.42,1763602200.0,-0.437052,-0.39742508771024293
SOL,solana-above-120-on-november-24,120.0,1764003660,1763601300,1.089867755148901,4.656944444444444,138.9,133.98,1.7180899947026016,-0.036063714680176676,1,2025-11-24,False,0.83,1763602200.0,0.16012300000000004,0.22208370736382094
SOL,solana-above-120-on-november-23,120.0,1763917260,1763601300,1.108641524340795,3.656944444444444,138.9,131.73,1.6201777712029022,-0.05299987651856246,1,2025-11-23,False,0.86,1763602200.0,0.13157200000000002,0.2174412218118736
BTC,bitcoin-above-96k-on-november-23,96000.0,1763917260,1763603100,0.46151045539357044,3.6361111111111115,92568.22,86702.95,6.221892073725456,-0.06545797761994343,0,2025-11-23,False,0.14,1763604000.0,-0.148428,0.25884447211562434
ETH,ethereum-above-3300-on-november-23,3300.0,1763917260,1763604000,0.7511749771059766,3.625694444444444,3047.51,2800.67,2.907870405476596,-0.08446618947490109,0,2025-11-23,False,0.07,1763604900.0,-0.07455700000000001,0.1710597326374436
ETH,ethereum-above-3300-on-november-24,3300.0,1764003660,1763604000,0.7541889095795012,4.625694444444445,3047.51,2864.84,2.9070623188545164,-0.061812361561189855,0,2025-11-24,False,0.1,1763604900.0,-0.1063,0.07339238713394636
ETH,ethereum-above-3300-on-november-25,3300.0,1764090060,1763604000,0.7561215736846023,5.625694444444444,3047.51,2931.54,2.8476297492615146,-0.038796981525349064,0,2025-11-25,False,0.12,1763604900.0,-0.127392,-0.016912561226866643
SOL,solana-above-160-on-november-24,160.0,1764003660,1763604900,0.9544843138707826,4.615277777777777,143.65,133.98,2.1238677293699375,-0.06968925034517723,0,2025-11-24,False,0.085,1763605800.0,-0.09044425,0.05756649989210469
SOL,solana-above-140-on-november-25,140.0,1764090060,1763604900,0.962449406621399,5.615277777777778,143.65,136.28,3.301524262204461,-0.05266819263253282,0,2025-11-25,False,0.49,1763605800.0,-0.507493,-0.33360768417723463
XRP,xrp-above-2-on-november-25,2.0,1764090060,1763670600,0.8510237005974992,4.854861111111111,2.0155,2.1948,4.0629024616033265,0.08522362262759986,1,2025-11-25,False,0.49,1763671500.0,0.49250700000000003,0.14625173383957163
SOL,solana-above-130-on-november-24,130.0,1764003660,1763672400,0.9045348905811734,3.8340277777777776,133.69,133.98,4.1650597574004555,0.002166848085090293,1,2025-11-24,False,0.54,1763673300.0,0.44261199999999995,0.4335869482403901
SOL,solana-above-130-on-november-26,130.0,1764176460,1763672400,0.8797652048328677,5.834027777777778,133.69,137.14,3.5185270179140433,0.025478614861187205,1,2025-11-26,False,0.53,1763673300.0,0.452563,0.36291580523188655
BTC,bitcoin-above-86k-on-november-25,86000.0,1764090060,1763675100,0.5633555189834939,4.802777777777778,87595.92,87191.19,5.980173355697203,-0.004631127814460276,1,2025-11-25,False,0.58,1763676000.0,0.40294800000000003,0.4306429471628636
XRP,xrp-above-2pt1-on-november-25,2.1,1764090060,1763675100,0.8276977041698592,4.802777777777778,2.0303,2.1948,3.874137657839696,0.07790736081662458,1,2025-11-25,False,0.29,1763676000.0,0.695587,0.3937631596374099
ETH,ethereum-above-3100-on-november-24,3100.0,1764003660,1763675100,0.7874292645354892,3.8027777777777776,2888.62,2864.84,3.254261491864202,-0.00826637724536524,0,2025-11-24,False,0.12,1763676000.0,-0.127392,-0.10049104685318543
BTC,bitcoin-above-90k-on-november-25,90000.0,1764090060,1763675100,0.5303229914355037,4.802777777777778,87595.92,87191.19,5.85699300634651,-0.004631127814460276,0,2025-11-25,False,0.28,1763676000.0,-0.29411200000000004,-0.2669875167792094
ETH,ethereum-above-2700-on-november-25,2700.0,1764090060,1763676900,0.8630871383558365,4.781944444444445,2897.76,2931.54,3.234782617674458,0.011589857486646978,1,2025-11-25,False,0.82,1763677800.0,0.16966800000000004,0.1321773304608702
ETH,ethereum-above-2800-on-november-26,2800.0,1764176460,1763676900,0.842257104303907,5.781944444444444,2897.76,2949.03,3.6279268497921806,0.017538277987286265,1,2025-11-26,False,0.58,1763677800.0,0.40294800000000003,0.339320410390805
BTC,bitcoin-above-92k-on-november-24,92000.0,1764003660,1763676900,0.5164481695535179,3.781944444444444,87894.12,87269.1,5.085404175314497,-0.007136459955895619,0,2025-11-24,False,0.14,1763677800.0,-0.148428,-0.11213621674332372
BTC,bitcoin-above-84k-on-november-25,84000.0,1764090060,1763676900,0.5949081970955008,4.781944444444445,87894.12,87191.19,4.79977616216051,-0.008029614554907574,1,2025-11-25,False,0.73,1763677800.0,0.256203,0.29474335253198247
ETH,ethereum-above-3000-on-november-24,3000.0,1764003660,1763676900,0.7837728304346049,3.781944444444444,2897.76,2864.84,4.4680348336940225,-0.011425522549193916,0,2025-11-24,False,0.26,1763677800.0,-0.273468,-0.22241836725704506
BTC,bitcoin-above-90k-on-november-26,90000.0,1764176460,1763676900,0.5367046776893551,5.781944444444444,87894.12,87880.5,5.485515957038089,-0.00015497117874297165,0,2025-11-26,False,0.3,1763677800.0,-0.3147,-0.31384990312612443
